所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和3年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
総務省,総務本省,020,95,063,2,12,5,14,情報通信技術利用環境整備費,電気通信利用環境整備推進委託費,140218,140146,72
総務省,総務本省,020,95,063,1,82,5,16,情報通信技術利用環境整備費,放送ネットワーク整備支援事業費補助金,1332021,1378720,-46699
総務省,総務本省,020,95,063,2,40,5,16,情報通信技術利用環境整備費,日本放送協会交付金,3594000,3594000,0
総務省,総務本省,021,95,063,2,11,1,02,電波利用料財源電波監視等実施費,職員基本給,143023,160443,-17420
総務省,総務本省,021,95,063,2,11,1,03,電波利用料財源電波監視等実施費,職員諸手当,77743,89192,-11449
総務省,総務本省,021,95,063,2,11,1,04,電波利用料財源電波監視等実施費,超過勤務手当,34127,33290,837
総務省,総務本省,021,95,063,2,15,1,05,電波利用料財源電波監視等実施費,公務災害補償費,524,307,217
総務省,総務本省,021,95,063,2,11,1,05,電波利用料財源電波監視等実施費,退職手当,608207,421599,186608
総務省,総務本省,021,95,089,2,11,1,05,電波利用料財源電波監視等実施費,児童手当,2010,2550,-540
総務省,総務本省,021,95,063,2,12,9,06,電波利用料財源電波監視等実施費,諸謝金,37270,36062,1208
総務省,総務本省,021,95,063,2,12,2,08,電波利用料財源電波監視等実施費,電波監視等業務旅費,64488,57038,7450
総務省,総務本省,021,95,063,2,12,2,08,電波利用料財源電波監視等実施費,赴任旅費,5856,5856,0
総務省,総務本省,021,95,063,2,12,2,08,電波利用料財源電波監視等実施費,委員等旅費,8761,4548,4213
総務省,総務本省,021,95,063,2,20,2,08,電波利用料財源電波監視等実施費,施設施工旅費,2353,2810,-457
総務省,総務本省,021,95,063,2,12,3,09,電波利用料財源電波監視等実施費,庁費,243,243,0
総務省,総務本省,021,95,063,2,12,3,09,電波利用料財源電波監視等実施費,電波監視等業務庁費,24032148,25937308,-1905160
総務省,総務本省,021,13,063,2,12,3,09,電波利用料財源電波監視等実施費,電波利用技術研究開発等業務庁費,5252502,1358903,3893599
総務省,総務本省,021,95,063,2,12,3,09,電波利用料財源電波監視等実施費,通信専用料,441577,400179,41398
総務省,総務本省,021,95,063,2,12,3,09,電波利用料財源電波監視等実施費,電子計算機等借料,6179658,7679092,-1499434
総務省,総務本省,021,95,063,2,12,3,09,電波利用料財源電波監視等実施費,土地建物借料,211955,235980,-24025
総務省,総務本省,021,13,063,2,12,5,14,電波利用料財源電波監視等実施費,電波利用技術研究開発等委託費,17321866,16493655,828211
総務省,総務本省,021,95,063,2,20,4,15,電波利用料財源電波監視等実施費,施設整備費,2821445,2758551,62894
総務省,総務本省,021,95,063,2,92,5,16,電波利用料財源電波監視等実施費,無線システム普及支援事業費等補助金,10805110,66356954,-55551844
総務省,総務本省,021,13,063,2,30,5,16,電波利用料財源電波監視等実施費,電波利用技術調査費補助金,322944,332705,-9761
総務省,総務本省,021,95,063,2,11,5,16,電波利用料財源電波監視等実施費,国家公務員共済組合負担金,454523,472338,-17815
総務省,総務本省,021,95,063,2,72,5,16,電波利用料財源電波監視等実施費,政府開発援助国際電気通信連合等分担金,20518,20898,-380
総務省,総務本省,021,95,063,2,72,5,16,電波利用料財源電波監視等実施費,国際電気通信連合分担金,757525,737414,20111
総務省,総務本省,021,95,063,2,72,5,16,電波利用料財源電波監視等実施費,政府開発援助アジア・太平洋電気通信共同体等拠出金,43470,44275,-805
総務省,総務本省,021,95,063,2,72,5,16,電波利用料財源電波監視等実施費,国際電気通信連合等拠出金,29879,29086,793
総務省,総務本省,022,95,063,2,12,9,06,情報通信国際戦略推進費,諸謝金,8829,8821,8
総務省,総務本省,022,95,063,2,12,2,08,情報通信国際戦略推進費,職員旅費,81243,72394,8849
総務省,総務本省,022,95,063,2,12,2,08,情報通信国際戦略推進費,委員等旅費,514,518,-4
総務省,総務本省,022,95,063,2,12,3,09,情報通信国際戦略推進費,情報通信国際戦略推進業務庁費,177456,257117,-79661
総務省,総務本省,022,95,063,2,12,3,09,情報通信国際戦略推進費,政府開発援助情報通信国際戦略推進業務庁費,23642,26994,-3352
総務省,総務本省,022,95,063,2,12,3,09,情報通信国際戦略推進費,情報通信技術研究開発調査費,399848,309131,90717
総務省,総務本省,022,95,063,2,12,3,09,情報通信国際戦略推進費,政府開発援助情報通信技術研究開発調査費,15056,17083,-2027
総務省,総務本省,022,95,063,2,72,5,16,情報通信国際戦略推進費,政府開発援助国際電気通信連合等分担金,217937,213227,4710
総務省,総務本省,022,95,063,2,72,5,16,情報通信国際戦略推進費,国際電気通信連合分担金,126452,123095,3357
総務省,総務本省,022,95,063,2,72,5,16,情報通信国際戦略推進費,政府開発援助アジア・太平洋電気通信共同体等拠出金,129062,131452,-2390
総務省,総務本省,022,95,063,2,72,5,16,情報通信国際戦略推進費,国際電気通信連合等拠出金,62846,72126,-9280
総務省,総務本省,022,95,063,2,72,5,16,情報通信国際戦略推進費,経済協力開発機構拠出金,100834,74000,26834
総務省,総務本省,023,95,016,2,12,9,06,郵政行政推進費,諸謝金,1844,1844,0
総務省,総務本省,023,95,016,2,12,2,08,郵政行政推進費,職員旅費,47299,66525,-19226
総務省,総務本省,023,95,016,2,12,2,08,郵政行政推進費,委員等旅費,351,351,0
総務省,総務本省,023,95,016,2,12,3,09,郵政行政推進費,庁費,76449,131795,-55346
総務省,総務本省,023,95,016,2,12,3,09,郵政行政推進費,郵政行政推進調査費,28755,20597,8158
総務省,総務本省,023,95,063,2,72,5,16,郵政行政推進費,政府開発援助万国郵便連合分担金,51321,43739,7582
総務省,総務本省,023,95,063,2,72,5,16,郵政行政推進費,万国郵便連合等分担金,298614,247609,51005
総務省,総務本省,023,95,063,2,72,5,16,郵政行政推進費,万国郵便連合拠出金,249554,243597,5957
総務省,総務本省,024,95,016,2,12,9,06,一般戦災死没者追悼等事業費,諸謝金,336,420,-84
総務省,総務本省,024,95,016,2,12,2,08,一般戦災死没者追悼等事業費,職員旅費,1219,1304,-85
総務省,総務本省,024,95,016,2,12,2,08,一般戦災死没者追悼等事業費,委員等旅費,5521,5564,-43
総務省,総務本省,024,95,016,2,12,3,09,一般戦災死没者追悼等事業費,庁費,13663,12540,1123
総務省,総務本省,024,95,016,2,12,5,14,一般戦災死没者追悼等事業費,引揚者特別交付金支給事務地方公共団体委託費,1367,1367,0
総務省,総務本省,024,95,016,2,12,5,14,一般戦災死没者追悼等事業費,平和祈念事業委託費,377158,383313,-6155
総務省,総務本省,024,95,016,2,60,5,16,一般戦災死没者追悼等事業費,旧日本赤十字社救護看護婦処遇費等補助金,118174,128308,-10134
総務省,総務本省,024,95,199,2,81,5,16,一般戦災死没者追悼等事業費,不発弾等処理交付金,80000,32243,47757
総務省,総務本省,026,28,099,2,11,1,02,恩給費,職員基本給,264886,290914,-26028
総務省,総務本省,026,28,099,2,11,1,03,恩給費,職員諸手当,133859,159301,-25442
総務省,総務本省,026,28,099,2,11,1,04,恩給費,超過勤務手当,14765,15493,-728
総務省,総務本省,026,28,099,2,11,1,05,恩給費,委員手当,1697,1697,0
総務省,総務本省,026,28,099,2,11,1,05,恩給費,非常勤職員手当,4692,5319,-627
総務省,総務本省,026,28,099,2,11,1,05,恩給費,短時間勤務職員給与,207950,207950,0
総務省,総務本省,026,28,089,2,11,1,05,恩給費,児童手当,1090,870,220
総務省,総務本省,026,28,099,2,12,9,06,恩給費,諸謝金,1104,1104,0
総務省,総務本省,026,28,099,2,12,2,08,恩給費,職員旅費,1373,1555,-182
総務省,総務本省,026,28,099,2,12,2,08,恩給費,委員等旅費,47,47,0
総務省,総務本省,026,28,099,2,12,3,09,恩給費,庁費,57969,58055,-86
総務省,総務本省,026,28,099,2,12,3,09,恩給費,恩給支給業務庁費,194851,197582,-2731
総務省,総務本省,026,28,099,2,95,9,18,恩給費,賠償償還及払戻金,280,280,0
総務省,総務本省,026,26,091,2,60,9,21,恩給費,国会議員互助年金,1816178,1906282,-90104
総務省,総務本省,026,26,091,2,60,9,21,恩給費,文官等恩給費,3253155,3793953,-540798
総務省,総務本省,026,27,092,2,60,9,21,恩給費,旧軍人遺族等恩給費,130029255,158271671,-28242416
総務省,総務本省,027,95,016,2,12,9,06,統計調査費,諸謝金,13863,16139,-2276
総務省,総務本省,027,95,199,2,12,9,06,統計調査費,政府開発援助諸謝金,198,198,0
総務省,総務本省,027,95,016,2,12,2,08,統計調査費,職員旅費,31137,39955,-8818
総務省,総務本省,027,95,199,2,12,2,08,統計調査費,政府開発援助職員旅費,660,660,0
総務省,総務本省,027,95,016,2,12,2,08,統計調査費,委員等旅費,7639,8205,-566
総務省,総務本省,027,95,199,2,12,2,08,統計調査費,政府開発援助委員等旅費,9,9,0
総務省,総務本省,027,95,199,2,12,3,09,統計調査費,政府開発援助庁費,30027,30575,-548
総務省,総務本省,027,95,016,2,12,3,09,統計調査費,統計調査費,9895853,24027354,-14131501
総務省,総務本省,027,95,199,2,12,3,09,統計調査費,政府開発援助電子計算機等借料,16410,16410,0
総務省,総務本省,027,95,199,2,12,3,09,統計調査費,政府開発援助建物借料,70628,70628,0
総務省,総務本省,027,95,016,2,12,5,14,統計調査費,統計調査地方公共団体委託費,11007140,62938368,-51931228
総務省,総務本省,027,95,016,2,12,5,14,統計調査費,統計調査業務地方公共団体委託費,65463,72089,-6626
総務省,総務本省,027,95,016,2,12,5,14,統計調査費,統計調査事務地方公共団体委託費,9512552,9576244,-63692
総務省,総務本省,027,95,199,2,12,5,14,統計調査費,政府開発援助統計調査事務地方公共団体委託費,960,1528,-568
総務省,総務本省,027,95,199,2,72,5,16,統計調査費,政府開発援助国連アジア統計研修援助計画分担金,199127,204575,-5448
総務省,総務本省,027,95,199,2,72,5,16,統計調査費,国際連合統計協力拠出金,15944,16239,-295
総務省,総務本省,028,95,191,2,30,5,16,独立行政法人統計センター運営費,独立行政法人統計センター運営費交付金,9418814,8636513,782301
総務省,総務本省,029,95,199,2,12,5,14,政党助成費,政党助成事務委託費,23641,23641,0
総務省,総務本省,029,95,199,2,71,5,16,政党助成費,政党交付金,31773687,31773687,0
総務省,総務本省,030,95,030,2,13,5,16,国有提供施設等所在市町村助成交付金,国有提供施設等所在市町村助成交付金,29140000,29140000,0
総務省,総務本省,031,95,030,2,13,5,16,施設等所在市町村調整交付金,施設等所在市町村調整交付金,7400000,7400000,0
総務省,総務本省,032,95,199,2,12,2,08,特別定額給付金給付事業助成費,職員旅費,0,1985,-1985
総務省,総務本省,032,95,199,2,12,3,09,特別定額給付金給付事業助成費,庁費,0,8025728,-8025728
総務省,総務本省,032,95,199,2,86,5,16,特別定額給付金給付事業助成費,特別定額給付金給付事業費補助金,0,12734413900,-12734413900
総務省,総務本省,032,95,199,2,86,5,16,特別定額給付金給付事業助成費,特別定額給付金給付事務費補助金,0,137851217,-137851217
総務省,管区行政評価局,041,95,016,2,11,1,02,管区行政評価局共通費,職員基本給,3245430,3251263,-5833
総務省,管区行政評価局,041,95,016,2,11,1,03,管区行政評価局共通費,職員諸手当,1799623,1814078,-14455
総務省,管区行政評価局,041,95,016,2,11,1,04,管区行政評価局共通費,超過勤務手当,93119,93021,98
総務省,管区行政評価局,041,95,016,2,11,1,05,管区行政評価局共通費,非常勤職員手当,259128,259947,-819
総務省,管区行政評価局,041,95,016,2,11,1,05,管区行政評価局共通費,短時間勤務職員給与,422370,412112,10258
総務省,管区行政評価局,041,95,089,2,11,1,05,管区行政評価局共通費,児童手当,32685,33120,-435
総務省,管区行政評価局,041,95,016,2,12,9,06,管区行政評価局共通費,諸謝金,490,490,0
総務省,管区行政評価局,041,95,016,2,12,2,08,管区行政評価局共通費,職員旅費,13202,13061,141
総務省,管区行政評価局,041,95,016,2,12,2,08,管区行政評価局共通費,委員等旅費,160,160,0
総務省,管区行政評価局,041,95,016,2,12,3,09,管区行政評価局共通費,庁費,641519,635234,6285
総務省,管区行政評価局,041,95,016,2,12,3,09,管区行政評価局共通費,情報処理業務庁費,1678,1678,0
総務省,管区行政評価局,041,95,016,2,12,3,09,管区行政評価局共通費,移転費,56950,0,56950
総務省,管区行政評価局,041,95,016,2,12,3,09,管区行政評価局共通費,各所修繕,23054,31957,-8903
総務省,管区行政評価局,041,95,016,2,12,3,09,管区行政評価局共通費,公共施設等維持管理運営費,18527,18298,229
総務省,管区行政評価局,041,95,016,2,12,9,17,管区行政評価局共通費,交際費,815,814,1
総務省,管区行政評価局,042,95,016,2,12,9,06,行政評価等実施費,諸謝金,31673,34944,-3271
総務省,管区行政評価局,042,95,016,2,12,2,08,行政評価等実施費,職員旅費,88814,88555,259
総務省,管区行政評価局,042,95,016,2,12,2,08,行政評価等実施費,委員等旅費,5464,5839,-375
総務省,管区行政評価局,042,95,016,2,12,3,09,行政評価等実施費,庁費,345555,344462,1093
総務省,管区行政評価局,042,95,016,2,12,3,09,行政評価等実施費,情報処理業務庁費,69459,46887,22572
総務省,管区行政評価局,042,95,016,2,12,3,09,行政評価等実施費,行政評価等地域計画調査費,5131,5131,0
総務省,管区行政評価局,042,95,016,2,12,9,18,行政評価等実施費,行政相談委員実費弁償金,291400,290580,820
総務省,総合通信局,051,95,063,2,11,1,02,総合通信局共通費,職員基本給,4488725,4489781,-1056
総務省,総合通信局,051,95,063,2,11,1,03,総合通信局共通費,職員諸手当,2277947,2287464,-9517
総務省,総合通信局,051,95,063,2,11,1,04,総合通信局共通費,超過勤務手当,279622,283998,-4376
総務省,総合通信局,051,95,063,2,11,1,05,総合通信局共通費,短時間勤務職員給与,421350,432142,-10792
総務省,総合通信局,051,95,089,2,11,1,05,総合通信局共通費,児童手当,29920,28260,1660
総務省,総合通信局,051,95,063,2,12,9,06,総合通信局共通費,諸謝金,525,957,-432
総務省,総合通信局,051,95,063,2,12,2,08,総合通信局共通費,職員旅費,103338,109043,-5705
総務省,総合通信局,051,95,063,2,12,2,08,総合通信局共通費,委員等旅費,498,724,-226
総務省,総合通信局,051,95,063,2,12,3,09,総合通信局共通費,庁費,637989,599859,38130
総務省,総合通信局,051,95,063,2,12,3,09,総合通信局共通費,土地建物借料,26087,26087,0
総務省,総合通信局,051,95,063,2,12,3,09,総合通信局共通費,各所修繕,10808,23170,-12362
総務省,総合通信局,051,95,063,2,12,3,09,総合通信局共通費,公共施設等維持管理運営費,34899,78304,-43405
総務省,総合通信局,051,95,199,2,13,3,09,総合通信局共通費,自動車重量税,137,220,-83
総務省,総合通信局,051,95,029,2,13,5,16,総合通信局共通費,国有資産所在市町村交付金,432,453,-21
総務省,総合通信局,051,95,063,2,12,9,17,総合通信局共通費,交際費,334,334,0
総務省,総合通信局,052,95,063,2,12,9,06,情報通信技術高度利活用等推進費,諸謝金,2638,2769,-131
総務省,総合通信局,052,95,063,2,12,2,08,情報通信技術高度利活用等推進費,職員旅費,29364,30820,-1456
総務省,総合通信局,052,95,063,2,12,2,08,情報通信技術高度利活用等推進費,委員等旅費,1058,1115,-57
総務省,総合通信局,052,95,063,2,12,3,09,情報通信技術高度利活用等推進費,庁費,14007,14594,-587
総務省,総合通信局,053,95,063,2,11,1,02,電波利用料財源電波監視等実施費,職員基本給,1199814,1202826,-3012
総務省,総合通信局,053,95,063,2,11,1,03,電波利用料財源電波監視等実施費,職員諸手当,595869,599181,-3312
総務省,総合通信局,053,95,063,2,11,1,04,電波利用料財源電波監視等実施費,超過勤務手当,78863,79555,-692
総務省,総合通信局,053,95,063,2,11,1,05,電波利用料財源電波監視等実施費,短時間勤務職員給与,47064,65552,-18488
総務省,総合通信局,053,95,089,2,11,1,05,電波利用料財源電波監視等実施費,児童手当,10830,11590,-760
総務省,総合通信局,053,95,063,2,12,9,06,電波利用料財源電波監視等実施費,諸謝金,2657,2657,0
総務省,総合通信局,053,95,063,2,12,2,08,電波利用料財源電波監視等実施費,電波監視等業務旅費,102526,106604,-4078
総務省,総合通信局,053,95,063,2,12,2,08,電波利用料財源電波監視等実施費,委員等旅費,11,11,0
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,庁費,13662,15369,-1707
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,電波監視等業務庁費,1077158,926670,150488
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,通信専用料,11880,13048,-1168
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,土地建物借料,191129,183116,8013
総務省,総合通信局,053,95,063,2,12,3,09,電波利用料財源電波監視等実施費,各所修繕,8137,12429,-4292
総務省,総合通信局,053,95,199,2,13,3,09,電波利用料財源電波監視等実施費,自動車重量税,71,317,-246
総務省,総合通信局,053,95,063,2,95,9,18,電波利用料財源電波監視等実施費,賠償償還及払戻金,19030,19030,0
総務省,公害等調整委員会,061,95,016,2,11,1,02,公害等調整委員会,職員基本給,275467,274478,989
総務省,公害等調整委員会,061,95,016,2,11,1,03,公害等調整委員会,職員諸手当,144386,147668,-3282
総務省,公害等調整委員会,061,95,016,2,11,1,04,公害等調整委員会,超過勤務手当,20522,19840,682
総務省,公害等調整委員会,061,95,016,2,11,1,05,公害等調整委員会,委員手当,6440,5788,652
総務省,公害等調整委員会,061,95,016,2,11,1,05,公害等調整委員会,短時間勤務職員給与,8178,8178,0
総務省,公害等調整委員会,061,95,089,2,11,1,05,公害等調整委員会,児童手当,1670,1600,70
総務省,公害等調整委員会,061,95,016,2,12,9,06,公害等調整委員会,諸謝金,27019,27019,0
総務省,公害等調整委員会,061,95,016,2,12,2,08,公害等調整委員会,職員旅費,7394,9326,-1932
総務省,公害等調整委員会,061,95,016,2,12,2,08,公害等調整委員会,委員等旅費,4712,5504,-792
総務省,公害等調整委員会,061,95,016,2,12,2,08,公害等調整委員会,参考人等旅費,152,152,0
総務省,公害等調整委員会,061,95,016,2,12,3,09,公害等調整委員会,庁費,64161,60549,3612
総務省,公害等調整委員会,061,95,016,2,12,3,09,公害等調整委員会,情報処理業務庁費,105,105,0
総務省,公害等調整委員会,061,95,016,2,12,3,09,公害等調整委員会,各所修繕,658,654,4
総務省,公害等調整委員会,061,95,016,2,12,9,17,公害等調整委員会,交際費,93,93,0
総務省,消防庁,071,95,014,2,11,1,02,消防庁共通費,職員基本給,891551,910321,-18770
総務省,消防庁,071,95,014,2,11,1,03,消防庁共通費,職員諸手当,494573,508720,-14147
総務省,消防庁,071,95,014,2,11,1,04,消防庁共通費,超過勤務手当,130004,122809,7195
総務省,消防庁,071,95,014,2,11,1,05,消防庁共通費,委員手当,833,832,1
総務省,消防庁,071,95,014,2,11,1,05,消防庁共通費,短時間勤務職員給与,11777,11793,-16
総務省,消防庁,071,95,089,2,11,1,05,消防庁共通費,児童手当,11040,13790,-2750
総務省,消防庁,071,95,014,2,12,9,06,消防庁共通費,諸謝金,14939,16107,-1168
総務省,消防庁,071,95,014,2,95,9,07,消防庁共通費,報償費,59100,59100,0
総務省,消防庁,071,95,014,2,95,9,07,消防庁共通費,褒賞品費,13010,13010,0
総務省,消防庁,071,95,014,2,95,9,07,消防庁共通費,退職消防団員褒賞品費,87393,87393,0
総務省,消防庁,071,95,014,2,12,2,08,消防庁共通費,職員旅費,9491,10755,-1264
総務省,消防庁,071,95,014,2,12,2,08,消防庁共通費,委員等旅費,9086,9089,-3
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,庁費,149789,138159,11630
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,校費,306177,315999,-9822
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,通信専用料,68,68,0
総務省,消防庁,071,95,014,2,12,3,09,消防庁共通費,各所修繕,48310,52105,-3795
総務省,消防庁,071,95,199,2,13,3,09,消防庁共通費,自動車重量税,331,293,38
総務省,消防庁,073,95,014,1,20,3,09,消防庁施設費,施設施工庁費,0,927,-927
総務省,消防庁,073,95,014,1,20,4,15,消防庁施設費,施設整備費,124981,131648,-6667
総務省,消防庁,072,95,014,2,12,9,06,消防防災体制等整備費,諸謝金,12462,13404,-942
総務省,消防庁,072,13,014,2,20,9,06,消防防災体制等整備費,消防防災技術研究開発謝金,1255,1177,78
総務省,消防庁,072,95,014,2,95,9,07,消防防災体制等整備費,褒賞品費,10928,10921,7
総務省,消防庁,072,95,014,2,12,2,08,消防防災体制等整備費,職員旅費,51948,52444,-496
総務省,消防庁,072,13,014,2,20,2,08,消防防災体制等整備費,消防防災技術研究開発業務旅費,14634,14524,110
総務省,消防庁,072,95,014,2,12,2,08,消防防災体制等整備費,委員等旅費,27445,29401,-1956
総務省,消防庁,072,13,014,2,20,2,08,消防防災体制等整備費,消防防災技術研究開発委員等旅費,649,590,59
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,校費,138851,77561,61290
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,消防防災等業務庁費,2093019,5620872,-3527853
総務省,消防庁,072,13,014,2,20,3,09,消防防災体制等整備費,消防防災技術研究開発業務庁費,364041,364306,-265
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,情報処理業務庁費,599125,638551,-39426
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,消防防災通信維持費,165635,150813,14822
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,通信専用料,19035,18634,401
総務省,消防庁,072,95,014,2,12,3,09,消防防災体制等整備費,招へい外国人滞在費,185,185,0
総務省,消防庁,072,95,199,2,13,3,09,消防防災体制等整備費,自動車重量税,126,144,-18
総務省,消防庁,072,13,014,2,12,5,14,消防防災体制等整備費,消防防災技術研究開発委託費,132881,132881,0
総務省,消防庁,072,95,014,2,20,4,15,消防防災体制等整備費,航空機購入費,0,218600,-218600
総務省,消防庁,072,95,014,2,82,5,16,消防防災体制等整備費,緊急消防援助隊設備整備費補助金,4985940,5960080,-974140
総務省,消防庁,072,95,014,2,86,5,16,消防防災体制等整備費,消防・救急体制整備費補助金,303753,708368,-404615
総務省,消防庁,072,95,014,2,82,5,16,消防防災体制等整備費,消防団設備整備費補助金,32482,744131,-711649
総務省,消防庁,072,95,014,1,82,5,16,消防防災体制等整備費,消防防災施設整備費補助金,1372376,1353125,19251
総務省,消防庁,072,95,014,2,81,5,16,消防防災体制等整備費,国民保護訓練費負担金,118897,121796,-2899
総務省,消防庁,072,95,014,2,86,5,16,消防防災体制等整備費,緊急消防援助隊活動費負担金,10000,10000,0
法務省,法務本省,001,95,014,2,11,1,02,法務本省共通費,職員基本給,4895572,4957876,-62304
法務省,法務本省,001,95,014,2,11,1,03,法務本省共通費,職員諸手当,2474850,2524810,-49960
法務省,法務本省,001,95,014,2,11,1,04,法務本省共通費,超過勤務手当,728121,711847,16274
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,委員手当,45839,48431,-2592
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,非常勤職員手当,19647,19741,-94
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,休職者給与,885271,798599,86672
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,国際機関等派遣職員給与,234028,220576,13452
法務省,法務本省,001,95,014,2,15,1,05,法務本省共通費,公務災害補償費,500684,480368,20316
法務省,法務本省,001,95,014,2,11,1,05,法務本省共通費,退職手当,33449130,32540550,908580
法務省,法務本省,001,95,089,2,11,1,05,法務本省共通費,児童手当,54480,54120,360
法務省,法務本省,001,95,014,2,12,9,06,法務本省共通費,諸謝金,36684,42270,-5586
法務省,法務本省,001,95,014,2,95,9,07,法務本省共通費,報償費,1691,1691,0
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,職員旅費,261132,298880,-37748
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,外国留学旅費,41296,38774,2522
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,赴任旅費,12851,11691,1160
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,委員等旅費,12940,15765,-2825
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,参考人等旅費,62,62,0
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,国際連合犯罪防止刑事司法会議開催職員旅費,0,31919,-31919
法務省,法務本省,001,95,014,2,12,2,08,法務本省共通費,国際連合犯罪防止刑事司法会議開催外国人招へい旅費,0,5376,-5376
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,庁費,1378414,1373196,5218
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,情報処理業務庁費,406774,344601,62173
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,国会図書館支部庁費,3538,3538,0
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,司法国際化業務庁費,272969,174238,98731
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,庁舎等撤去費,96700,113974,-17274
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,各所修繕,1365448,1416653,-51205
法務省,法務本省,001,95,199,2,13,3,09,法務本省共通費,自動車重量税,370,202,168
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,国際連合犯罪防止刑事司法会議開催庁費,0,1844266,-1844266
法務省,法務本省,001,95,014,2,12,3,09,法務本省共通費,国際連合犯罪防止刑事司法会議開催招へい外国人滞在費,0,188,-188
法務省,法務本省,001,95,014,2,11,5,16,法務本省共通費,国家公務員共済組合負担金,63598492,65000832,-1402340
法務省,法務本省,001,95,014,2,11,5,16,法務本省共通費,基礎年金等国家公務員共済組合負担金,16072373,15610582,461791
法務省,法務本省,001,95,014,2,11,5,16,法務本省共通費,育児休業手当金国家公務員共済組合負担金,10510,11159,-649
法務省,法務本省,001,95,029,2,13,5,16,法務本省共通費,国有資産所在市町村交付金,179437,170536,8901
法務省,法務本省,001,95,014,2,72,5,16,法務本省共通費,国際私法会議等分担金,60406,66047,-5641
法務省,法務本省,001,95,014,2,72,5,16,法務本省共通費,政府開発援助国際連合薬物犯罪事務所拠出金,54794,118966,-64172
法務省,法務本省,001,95,014,2,72,5,16,法務本省共通費,国際機関拠出金,143013,30476,112537
法務省,法務本省,001,95,014,2,12,9,17,法務本省共通費,交際費,1989,1989,0
法務省,法務本省,001,95,014,2,95,9,18,法務本省共通費,賠償償還及払戻金,418600,418600,0
法務省,法務本省,002,95,014,2,12,9,06,基本法制整備費,諸謝金,5013,3177,1836
法務省,法務本省,002,95,014,2,12,2,08,基本法制整備費,職員旅費,13138,16218,-3080
法務省,法務本省,002,95,014,2,12,2,08,基本法制整備費,委員等旅費,1002,861,141
法務省,法務本省,002,95,014,2,12,3,09,基本法制整備費,庁費,111753,110818,935
法務省,法務本省,003,95,014,2,11,1,05,司法制度改革推進費,委員手当,43097,52819,-9722
法務省,法務本省,003,95,014,2,12,9,06,司法制度改革推進費,諸謝金,121549,125027,-3478
法務省,法務本省,003,95,014,2,12,2,08,司法制度改革推進費,職員旅費,10047,12111,-2064
法務省,法務本省,003,95,014,2,12,2,08,司法制度改革推進費,委員等旅費,20475,27018,-6543
法務省,法務本省,003,95,014,2,12,3,09,司法制度改革推進費,庁費,32406,33382,-976
法務省,法務本省,003,95,014,2,12,3,09,司法制度改革推進費,情報処理業務庁費,4186,4185,1
法務省,法務本省,003,95,014,2,12,3,09,司法制度改革推進費,司法試験業務庁費,649618,562268,87350
法務省,法務本省,003,95,014,2,12,5,14,司法制度改革推進費,国選弁護人確保業務等委託費,16945011,17042174,-97163
法務省,法務本省,003,95,014,2,12,5,14,司法制度改革推進費,国際仲裁活性化調査委託費,141660,162854,-21194
法務省,法務本省,004,95,014,2,40,5,16,日本司法支援センター運営費,日本司法支援センター運営費交付金,15159730,15139238,20492
法務省,法務本省,015,95,014,2,12,9,06,再犯防止等企画調整推進費,諸謝金,2110,1655,455
法務省,法務本省,015,95,014,2,12,2,08,再犯防止等企画調整推進費,職員旅費,6211,2566,3645
