所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成27年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
皇室費,皇室費,001,95,011,2,12,9,99,内廷費,(内廷費),324000,324000,0
皇室費,皇室費,002,95,011,2,12,9,06,宮廷費,諸謝金,28770,28781,-11
皇室費,皇室費,002,95,011,2,95,9,07,宮廷費,報償費,225623,231737,-6114
皇室費,皇室費,002,95,011,2,12,3,09,宮廷費,庁費,1792592,1792712,-120
皇室費,皇室費,002,95,011,2,12,3,09,宮廷費,招宴費,69606,69926,-320
皇室費,皇室費,002,95,011,2,12,3,09,宮廷費,各所修繕,1293936,1204796,89140
皇室費,皇室費,002,95,199,2,13,3,09,宮廷費,自動車重量税,1141,1347,-206
皇室費,皇室費,002,95,011,2,20,4,15,宮廷費,施設整備費,2092488,2174955,-82467
皇室費,皇室費,002,95,011,2,12,9,17,宮廷費,交際費,58783,58783,0
皇室費,皇室費,003,95,011,2,12,9,99,皇族費,(皇族費),229970,262809,-32839
国会,衆議院,001,95,012,2,11,1,01,衆議院,議員歳費,10157885,10049111,108774
国会,衆議院,001,95,012,2,11,1,02,衆議院,職員基本給,8519374,8509431,9943
国会,衆議院,001,95,012,2,11,1,03,衆議院,職員諸手当,4052515,3904078,148437
国会,衆議院,001,95,012,2,11,1,04,衆議院,超過勤務手当,1433765,1418466,15299
国会,衆議院,001,95,012,2,11,1,05,衆議院,議員秘書手当,12133348,11981596,151752
国会,衆議院,001,95,012,2,11,1,05,衆議院,非常勤職員手当,206797,205560,1237
国会,衆議院,001,95,012,2,11,1,05,衆議院,休職者給与,40685,40726,-41
国会,衆議院,001,95,012,2,11,1,05,衆議院,短時間勤務職員給与,88857,81300,7557
国会,衆議院,001,95,012,2,15,1,05,衆議院,公務災害補償費,20319,15578,4741
国会,衆議院,001,95,012,2,11,1,05,衆議院,退職手当,1960629,1907054,53575
国会,衆議院,001,95,012,2,11,1,05,衆議院,議員秘書退職手当,403229,404121,-892
国会,衆議院,001,95,012,2,15,1,05,衆議院,弔慰金,41408,41408,0
国会,衆議院,001,95,089,2,11,1,05,衆議院,児童手当,73960,83650,-9690
国会,衆議院,001,95,012,2,12,9,06,衆議院,諸謝金,7691,7691,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,議員旅費,315612,278084,37528
国会,衆議院,001,95,012,2,12,2,08,衆議院,議員文書通信交通滞在費,5700000,5760000,-60000
国会,衆議院,001,95,012,2,12,2,08,衆議院,議会雑費,29700,28800,900
国会,衆議院,001,95,012,2,12,2,08,衆議院,職員旅費,145936,149370,-3434
国会,衆議院,001,95,012,2,12,2,08,衆議院,赴任旅費,2526,2526,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,証人等旅費,15285,17327,-2042
国会,衆議院,001,95,012,2,12,3,09,衆議院,庁費,1024743,1025871,-1128
国会,衆議院,001,95,012,2,12,3,09,衆議院,情報処理業務庁費,1630757,1630757,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,議員会館管理等運営庁費,3354864,3308335,46529
国会,衆議院,001,95,012,2,12,3,09,衆議院,議員特殊乗車券等購入費,873472,892894,-19422
国会,衆議院,001,95,012,2,12,3,09,衆議院,国会活動啓発費,22606,22606,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,議案類印刷費,713262,731551,-18289
国会,衆議院,001,95,012,2,12,3,09,衆議院,招へい外国人滞在費,89853,89853,0
国会,衆議院,001,95,012,2,12,3,09,衆議院,各所修繕,71739,68770,2969
国会,衆議院,001,95,012,2,12,3,09,衆議院,国政調査活動費,434608,443537,-8929
国会,衆議院,001,95,012,2,12,3,09,衆議院,公共施設等維持管理運営費,4327720,4532256,-204536
国会,衆議院,001,95,199,2,13,3,09,衆議院,自動車重量税,1031,1365,-334
国会,衆議院,001,95,012,2,12,3,11,衆議院,立法事務費,3705000,3744000,-39000
国会,衆議院,001,95,012,2,11,5,16,衆議院,国家公務員共済組合負担金,2292225,2201629,90596
国会,衆議院,001,95,012,2,11,5,16,衆議院,基礎年金等国家公務員共済組合負担金,563925,528709,35216
国会,衆議院,001,95,012,2,11,5,16,衆議院,育児休業手当金国家公務員共済組合負担金,2408,3363,-955
国会,衆議院,001,95,029,2,13,5,16,衆議院,国有資産所在市町村交付金,518112,521503,-3391
国会,衆議院,001,95,012,2,72,5,16,衆議院,列国議会同盟分担金,132786,123251,9535
国会,衆議院,001,95,012,2,12,9,17,衆議院,交際費,58063,58063,0
国会,衆議院,001,95,012,2,95,9,18,衆議院,賠償償還及払戻金,2467,2467,0
国会,衆議院,002,95,012,1,20,2,08,衆議院施設費,施設施工旅費,1103,1103,0
国会,衆議院,002,95,012,1,20,3,09,衆議院施設費,施設施工庁費,34047,33524,523
国会,衆議院,002,95,012,1,20,4,15,衆議院施設費,施設整備費,1099995,1133161,-33166
国会,衆議院,002,95,012,1,20,4,15,衆議院施設費,不動産購入費,7985132,7969049,16083
国会,衆議院,009,95,012,2,95,9,99,衆議院予備経費,(国会予備経費),7000,7000,0
国会,参議院,011,95,012,2,11,1,01,参議院,議員歳費,5184612,5075765,108847
国会,参議院,011,95,012,2,11,1,02,参議院,職員基本給,6577246,6666916,-89670
国会,参議院,011,95,012,2,11,1,03,参議院,職員諸手当,3119452,3060032,59420
国会,参議院,011,95,012,2,11,1,04,参議院,超過勤務手当,1104156,1100228,3928
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書手当,6210186,6093478,116708
国会,参議院,011,95,012,2,11,1,05,参議院,非常勤職員手当,146080,144582,1498
国会,参議院,011,95,012,2,11,1,05,参議院,休職者給与,30973,28089,2884
国会,参議院,011,95,012,2,11,1,05,参議院,短時間勤務職員給与,78818,71785,7033
国会,参議院,011,95,012,2,15,1,05,参議院,公務災害補償費,2549,2559,-10
国会,参議院,011,95,012,2,11,1,05,参議院,退職手当,1268826,1262448,6378
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書退職手当,196864,178944,17920
国会,参議院,011,95,012,2,15,1,05,参議院,弔慰金,41408,41408,0
国会,参議院,011,95,089,2,11,1,05,参議院,児童手当,57910,64620,-6710
国会,参議院,011,95,012,2,12,9,06,参議院,諸謝金,6826,6826,0
国会,参議院,011,95,012,2,12,2,08,参議院,議員旅費,148742,148099,643
国会,参議院,011,95,012,2,12,2,08,参議院,議員文書通信交通滞在費,2904000,2904000,0
国会,参議院,011,95,012,2,12,2,08,参議院,議会雑費,29700,28800,900
国会,参議院,011,95,012,2,12,2,08,参議院,職員旅費,93940,93560,380
国会,参議院,011,95,012,2,12,2,08,参議院,赴任旅費,3138,2180,958
国会,参議院,011,95,012,2,12,2,08,参議院,証人等旅費,10584,10172,412
国会,参議院,011,95,012,2,12,3,09,参議院,庁費,618402,619057,-655
国会,参議院,011,95,012,2,12,3,09,参議院,情報処理業務庁費,1010162,1001515,8647
国会,参議院,011,95,012,2,12,3,09,参議院,議員会館管理等運営庁費,2565159,2586456,-21297
国会,参議院,011,95,012,2,12,3,09,参議院,議員特殊乗車券等購入費,443043,443150,-107
国会,参議院,011,95,012,2,12,3,09,参議院,国会活動啓発費,24566,24566,0
国会,参議院,011,95,012,2,12,3,09,参議院,議案類印刷費,488500,488969,-469
国会,参議院,011,95,012,2,12,3,09,参議院,招へい外国人滞在費,50870,50870,0
国会,参議院,011,95,012,2,12,3,09,参議院,各所修繕,61645,62605,-960
国会,参議院,011,95,012,2,12,3,09,参議院,国政調査活動費,242167,240041,2126
国会,参議院,011,95,012,2,12,3,09,参議院,公共施設等維持管理運営費,1536073,1639380,-103307
国会,参議院,011,95,199,2,13,3,09,参議院,自動車重量税,668,956,-288
国会,参議院,011,95,012,2,12,3,11,参議院,立法事務費,1887600,1887600,0
国会,参議院,011,95,012,2,11,5,16,参議院,国家公務員共済組合負担金,1738188,1645030,93158
国会,参議院,011,95,012,2,11,5,16,参議院,基礎年金等国家公務員共済組合負担金,433431,414331,19100
国会,参議院,011,95,012,2,11,5,16,参議院,育児休業手当金国家公務員共済組合負担金,945,1792,-847
国会,参議院,011,95,029,2,13,5,16,参議院,国有資産所在市町村交付金,288597,288597,0
国会,参議院,011,95,012,2,12,9,17,参議院,交際費,30453,30453,0
国会,参議院,011,95,012,2,95,9,18,参議院,賠償償還及払戻金,2360,2360,0
国会,参議院,012,95,012,1,20,2,08,参議院施設費,施設施工旅費,1305,1305,0
国会,参議院,012,95,012,1,20,3,09,参議院施設費,施設施工庁費,44859,30432,14427
国会,参議院,012,95,012,1,20,4,15,参議院施設費,施設整備費,1121596,1126892,-5296
国会,参議院,012,95,012,1,20,4,15,参議院施設費,不動産購入費,4268437,4268437,0
国会,参議院,019,95,012,2,95,9,99,参議院予備経費,(国会予備経費),5000,5000,0
国会,国立国会図書館,021,95,012,2,11,1,02,国立国会図書館,職員基本給,4491226,4508413,-17187
国会,国立国会図書館,021,95,012,2,11,1,03,国立国会図書館,職員諸手当,2258344,2202013,56331
国会,国立国会図書館,021,95,012,2,11,1,04,国立国会図書館,超過勤務手当,449768,446853,2915
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,非常勤職員手当,190700,189406,1294
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,休職者給与,42246,44803,-2557
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,短時間勤務職員給与,69042,69819,-777
国会,国立国会図書館,021,95,012,2,15,1,05,国立国会図書館,公務災害補償費,590,1755,-1165
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,退職手当,1102191,617329,484862
国会,国立国会図書館,021,95,089,2,11,1,05,国立国会図書館,児童手当,29725,27480,2245
国会,国立国会図書館,021,95,012,2,12,9,06,国立国会図書館,諸謝金,23282,23291,-9
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,職員旅費,58074,58230,-156
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,赴任旅費,10613,10613,0
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,委員等旅費,3224,3224,0
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,外国人招へい旅費,5257,5257,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,庁費,43871,43889,-18
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,国立国会図書館業務庁費,4370420,4326321,44099
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,図書館資料購入費,786090,784001,2089
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,立法資料購入費,62795,62795,0
国会,国立国会図書館,021,13,012,2,12,3,09,国立国会図書館,科学技術関係資料費,1092628,1092830,-202
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,特殊文書関係資料整備費,67533,67609,-76
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,電子計算機等借料,1430424,1501598,-71174
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,招へい外国人滞在費,4575,4575,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,各所修繕,77221,78725,-1504
国会,国立国会図書館,021,95,199,2,13,3,09,国立国会図書館,自動車重量税,41,133,-92
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,国家公務員共済組合負担金,1121486,1069692,51794
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,基礎年金等国家公務員共済組合負担金,284290,266246,18044
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,育児休業手当金国家公務員共済組合負担金,1746,2413,-667
国会,国立国会図書館,021,95,029,2,13,5,16,国立国会図書館,国有資産所在市町村交付金,3111,3260,-149
国会,国立国会図書館,021,95,012,2,72,5,16,国立国会図書館,国際図書館連盟等拠出金,15758,15407,351
国会,国立国会図書館,021,95,012,2,12,9,17,国立国会図書館,交際費,640,640,0
国会,国立国会図書館,021,95,012,2,95,9,18,国立国会図書館,賠償償還及払戻金,44,44,0
国会,国立国会図書館,021,95,012,2,95,9,20,国立国会図書館,納入出版物代償金,390249,390249,0
国会,国立国会図書館,022,95,012,1,20,2,08,国立国会図書館施設費,施設施工旅費,2068,1806,262
国会,国立国会図書館,022,95,012,1,20,3,09,国立国会図書館施設費,施設施工庁費,104855,106149,-1294
国会,国立国会図書館,022,95,012,1,20,4,15,国立国会図書館施設費,施設整備費,1440994,1482868,-41874
国会,裁判官訴追委員会,031,95,012,2,11,1,02,裁判官訴追委員会,職員基本給,72200,71362,838
国会,裁判官訴追委員会,031,95,012,2,11,1,03,裁判官訴追委員会,職員諸手当,34381,32023,2358
国会,裁判官訴追委員会,031,95,012,2,11,1,04,裁判官訴追委員会,超過勤務手当,4469,4494,-25
国会,裁判官訴追委員会,031,95,012,2,11,1,05,裁判官訴追委員会,非常勤職員手当,7656,5842,1814
国会,裁判官訴追委員会,031,95,089,2,11,1,05,裁判官訴追委員会,児童手当,1500,1470,30
国会,裁判官訴追委員会,031,95,012,2,12,9,06,裁判官訴追委員会,諸謝金,15,15,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職務雑費,900,900,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職員旅費,888,888,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,委員旅費,890,890,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,証人等旅費,324,324,0
国会,裁判官訴追委員会,031,95,012,2,12,3,09,裁判官訴追委員会,庁費,4909,5204,-295
国会,裁判官弾劾裁判所,041,95,012,2,11,1,02,裁判官弾劾裁判所,職員基本給,65230,65146,84
国会,裁判官弾劾裁判所,041,95,012,2,11,1,03,裁判官弾劾裁判所,職員諸手当,33672,31836,1836
国会,裁判官弾劾裁判所,041,95,012,2,11,1,04,裁判官弾劾裁判所,超過勤務手当,2949,2949,0
国会,裁判官弾劾裁判所,041,95,089,2,11,1,05,裁判官弾劾裁判所,児童手当,610,660,-50
国会,裁判官弾劾裁判所,041,95,012,2,12,9,06,裁判官弾劾裁判所,諸謝金,159,159,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職務雑費,900,900,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職員旅費,399,399,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,委員旅費,276,276,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,証人等旅費,43,43,0
国会,裁判官弾劾裁判所,041,95,012,2,12,3,09,裁判官弾劾裁判所,庁費,5266,5026,240
国会,裁判官弾劾裁判所,041,95,199,2,13,3,09,裁判官弾劾裁判所,自動車重量税,25,0,25
裁判所,裁判所,001,95,014,2,11,1,02,最高裁判所,職員基本給,5212512,5223835,-11323
裁判所,裁判所,001,95,014,2,11,1,03,最高裁判所,職員諸手当,2475080,2407411,67669
裁判所,裁判所,001,95,014,2,11,1,04,最高裁判所,超過勤務手当,729592,732047,-2455
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,委員手当,16842,17842,-1000
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,非常勤職員手当,8654,8654,0
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,休職者給与,402309,440643,-38334
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,短時間勤務職員給与,3086,3273,-187
裁判所,裁判所,001,95,014,2,15,1,05,最高裁判所,公務災害補償費,108134,91232,16902
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,退職手当,15965537,16623386,-657849
裁判所,裁判所,001,95,089,2,11,1,05,最高裁判所,児童手当,60055,60505,-450
裁判所,裁判所,001,95,014,2,12,9,06,最高裁判所,諸謝金,260606,241172,19434
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,職員旅費,678396,685082,-6686
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国留学旅費,65751,67601,-1850
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,赴任旅費,541073,553307,-12234
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,委員等旅費,11299,12486,-1187
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,司法修習生旅費,240118,247753,-7635
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国人招へい旅費,8362,2395,5967
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,証人等旅費,12,12,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,庁費,1081579,1092711,-11132
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,情報処理業務庁費,284485,591837,-307352
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判資料整備費,504281,493011,11270
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,研修費,383634,395013,-11379
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,国会図書館支部庁費,45816,45816,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判官等法服費,5924,16945,-11021
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,招へい外国人滞在費,3915,1170,2745
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,各所修繕,950849,858481,92368
裁判所,裁判所,001,95,199,2,13,3,09,最高裁判所,自動車重量税,909,286,623
裁判所,裁判所,001,95,014,2,12,5,14,最高裁判所,司法修習生研修委託費,121826,135460,-13634
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,国家公務員共済組合負担金,31907340,30814251,1093089
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,基礎年金等国家公務員共済組合負担金,7955742,7434653,521089
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,育児休業手当金国家公務員共済組合負担金,70080,53857,16223
裁判所,裁判所,001,95,029,2,13,5,16,最高裁判所,国有資産所在市町村交付金,198127,210551,-12424
裁判所,裁判所,001,95,014,2,72,5,16,最高裁判所,国際裁判官連合分担金,315,284,31
裁判所,裁判所,001,95,014,2,12,9,17,最高裁判所,交際費,2094,2094,0
裁判所,裁判所,001,95,014,2,95,9,18,最高裁判所,賠償償還及払戻金,6076,6076,0
裁判所,裁判所,001,95,014,2,95,9,23,最高裁判所,修習資金貸与金,5149032,5656625,-507593
裁判所,裁判所,002,95,014,2,11,1,02,下級裁判所,職員基本給,126964961,126783064,181897
裁判所,裁判所,002,95,014,2,11,1,03,下級裁判所,職員諸手当,58725376,56625173,2100203
裁判所,裁判所,002,95,014,2,11,1,04,下級裁判所,超過勤務手当,3562357,3561385,972
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,委員手当,7429126,7759536,-330410
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,非常勤職員手当,110968,110968,0
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,短時間勤務職員給与,9258,12243,-2985
裁判所,裁判所,002,95,089,2,11,1,05,下級裁判所,児童手当,1096090,1138775,-42685
裁判所,裁判所,002,95,014,2,12,9,06,下級裁判所,諸謝金,67770,63647,4123
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,職員旅費,195762,187452,8310
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,委員等旅費,490723,478906,11817
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,庁費,4185625,4171722,13903
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,情報処理業務庁費,141445,135897,5548
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,国有財産管理処分庁費,48141,0,48141
裁判所,裁判所,002,95,014,2,20,3,09,下級裁判所,法廷等器具整備費,537295,351700,185595
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,土地建物借料,102763,38042,64721
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,公共施設等維持管理運営費,316318,332023,-15705
裁判所,裁判所,002,95,199,2,13,3,09,下級裁判所,自動車重量税,4270,2818,1452
裁判所,裁判所,002,95,014,2,12,9,17,下級裁判所,交際費,2673,2673,0
裁判所,裁判所,003,95,014,2,11,1,05,検察審査費,委員手当,4798,5258,-460
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,職員旅費,991,991,0
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,委員等旅費,196,220,-24
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,検察審査員旅費,266948,271334,-4386
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,証人等旅費,139,139,0
裁判所,裁判所,003,95,014,2,12,3,09,検察審査費,庁費,52052,54881,-2829
裁判所,裁判所,004,95,014,2,12,9,06,裁判費,諸謝金,2116617,2178204,-61587
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,裁判旅費,277506,277506,0
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,執行官旅費,45113,41427,3686
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,委員等旅費,1933490,2187793,-254303
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,証人等旅費,159736,159951,-215
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,裁判庁費,12814016,12852538,-38522
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,特別送達料,605486,674575,-69089
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,身柄拘束者食糧費,413,413,0
裁判所,裁判所,004,95,014,2,12,5,14,裁判費,少年補導委託費,153965,153965,0
裁判所,裁判所,004,95,014,2,95,9,18,裁判費,賠償償還及払戻金,654537,654537,0
裁判所,裁判所,004,95,014,2,95,9,19,裁判費,保証金,10000,10000,0
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,刑事補償金,492353,492353,0
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,少年補償金,11244,11244,0
裁判所,裁判所,005,95,014,1,20,2,08,裁判所施設費,施設施工旅費,71896,71829,67
裁判所,裁判所,005,95,014,1,20,3,09,裁判所施設費,施設施工庁費,565958,565698,260
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,施設整備費,12623977,12623977,0
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,不動産購入費,777602,777602,0
裁判所,裁判所,010,95,014,2,95,9,99,裁判所予備経費,(裁判所予備経費),8000,8000,0
会計検査院,会計検査院,001,95,016,2,11,1,02,会計検査院,職員基本給,6278026,6381042,-103016
会計検査院,会計検査院,001,95,016,2,11,1,03,会計検査院,職員諸手当,3137066,3083416,53650
会計検査院,会計検査院,001,95,016,2,11,1,04,会計検査院,超過勤務手当,980481,980360,121
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,委員手当,2187,2187,0
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,非常勤職員手当,14958,15270,-312
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,休職者給与,15183,15310,-127
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,国際機関等派遣職員給与,934,992,-58
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,短時間勤務職員給与,205275,193569,11706
会計検査院,会計検査院,001,95,016,2,15,1,05,会計検査院,公務災害補償費,13308,13724,-416
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,退職手当,1549071,1471680,77391
会計検査院,会計検査院,001,95,089,2,11,1,05,会計検査院,児童手当,52370,53090,-720
会計検査院,会計検査院,001,95,016,2,12,9,06,会計検査院,諸謝金,8372,8418,-46
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,職員旅費,36830,38020,-1190
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,検査旅費,547024,549290,-2266
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国留学旅費,7348,7315,33
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,赴任旅費,8551,5215,3336
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,委員等旅費,3175,3217,-42
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国人招へい旅費,7234,7234,0
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,庁費,229443,229918,-475
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,研修所庁費,117866,117907,-41
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査情報処理業務庁費,747050,744958,2092
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,国会図書館支部庁費,1535,1535,0
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,通信専用料,817,818,-1
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,電子計算機等借料,116238,133460,-17222
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,招へい外国人滞在費,1015,1015,0
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,各所修繕,17118,17480,-362
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査活動費,225445,229710,-4265
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,公共施設等維持管理運営費,464546,443603,20943
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,官民区分所有施設維持管理運営費,158605,158389,216
会計検査院,会計検査院,001,95,199,2,13,3,09,会計検査院,自動車重量税,158,191,-33
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,国家公務員共済組合負担金,1666892,1646438,20454
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,基礎年金等国家公務員共済組合負担金,431925,406731,25194
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,育児休業手当金国家公務員共済組合負担金,1077,852,225
会計検査院,会計検査院,001,95,029,2,13,5,16,会計検査院,国有資産所在市町村交付金,5557,7052,-1495
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織分担金,3102,2581,521
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織拠出金,4950,4365,585
会計検査院,会計検査院,001,95,016,2,12,9,17,会計検査院,交際費,805,805,0
会計検査院,会計検査院,001,95,016,2,95,9,18,会計検査院,賠償償還及払戻金,10,10,0
会計検査院,会計検査院,002,95,016,1,20,2,08,会計検査院施設費,施設施工旅費,480,409,71
会計検査院,会計検査院,002,95,016,1,20,3,09,会計検査院施設費,施設施工庁費,7354,28943,-21589
会計検査院,会計検査院,002,95,016,1,20,4,15,会計検査院施設費,施設整備費,58918,40274,18644
内閣,内閣官房,001,95,016,2,11,1,02,内閣官房共通費,職員基本給,6021844,5725750,296094
内閣,内閣官房,001,95,016,2,11,1,03,内閣官房共通費,職員諸手当,2895036,2682608,212428
内閣,内閣官房,001,95,016,2,11,1,04,内閣官房共通費,超過勤務手当,920316,899036,21280
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,委員手当,22694,21560,1134
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,非常勤職員手当,858164,738243,119921
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,休職者給与,11021,11051,-30
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,短時間勤務職員給与,121581,107598,13983
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,退職手当,938992,790557,148435
内閣,内閣官房,001,95,089,2,11,1,05,内閣官房共通費,児童手当,71340,64230,7110
内閣,内閣官房,001,95,016,2,12,9,06,内閣官房共通費,諸謝金,853653,880089,-26436
内閣,内閣官房,001,95,016,2,95,9,07,内閣官房共通費,報償費,1461652,1461652,0
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,職員旅費,661604,590704,70900
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,赴任旅費,5249,5447,-198
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,委員等旅費,167738,141594,26144
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,外国人招へい旅費,4873,4873,0
