主管,部コード,款コード,項コード,目コード,部名,款名,項名,目名,平成23年度予算額(千円),前年度予算額(千円),比較増△減額(千円)
財務省,1,1,54,02,租税及印紙収入,租税,石油石炭税,石油石炭税,512000000,480000000,32000000
財務省,1,1,23,01,租税及印紙収入,租税,電源開発促進税,電源開発促進税,346000000,330000000,16000000
財務省,1,1,16,01,租税及印紙収入,租税,自動車重量税,自動車重量税,428000000,447000000,-19000000
財務省,1,1,14,01,租税及印紙収入,租税,関税,関税,815000000,756000000,59000000
財務省,1,1,15,01,租税及印紙収入,租税,とん税,とん税,9000000,8000000,1000000
財務省,1,2,01,01,租税及印紙収入,印紙収入,印紙収入,収入印紙,757000000,748000000,9000000
財務省,1,2,01,02,租税及印紙収入,印紙収入,印紙収入,現金収入,300000000,276000000,24000000
財務省,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,97500000,113500000,-16000000
財務省,4,1,01,02,政府資産整理収入,国有財産処分収入,国有財産売払収入,立木竹売払代,12000,7000,5000
財務省,4,1,01,03,政府資産整理収入,国有財産処分収入,国有財産売払収入,建物売払代,336000,326000,10000
財務省,4,1,01,04,政府資産整理収入,国有財産処分収入,国有財産売払収入,工作物売払代,5000,7000,-2000
財務省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,2210,18060,-15850
財務省,4,1,01,09,政府資産整理収入,国有財産処分収入,国有財産売払収入,証券売払代,17180000,13660000,3520000
財務省,4,2,01,06,政府資産整理収入,回収金等収入,特別会計整理収入,産業投資特別会計整理収入,28144314,36978172,-8833858
財務省,4,2,03,26,政府資産整理収入,回収金等収入,貸付金等回収金収入,しようちゆう乙類業対策基金貸付金償還金,5000000,5000000,0
財務省,4,2,50,27,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国立印刷局出資回収金,4478,23694061,-23689583
財務省,4,2,50,51,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人労働政策研究・研修機構出資回収金,333810,0,333810
財務省,4,2,50,50,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人医薬基盤研究所出資回収金,2549345,0,2549345
財務省,4,2,50,52,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人農林水産消費安全技術センター出資回収金,68,0,68
財務省,4,2,50,32,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人農業・食品産業技術総合研究機構出資回収金,446000,13358,432642
財務省,4,2,50,33,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人農業生物資源研究所出資回収金,595080,5038,590042
財務省,4,2,50,36,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人水産総合研究センター出資回収金,1100000,24785,1075215
財務省,4,2,50,53,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人農林漁業信用基金出資回収金,27756375,0,27756375
財務省,4,2,50,49,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人情報処理推進機構出資回収金,4000000,9051886,-5051886
財務省,4,2,50,19,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人中小企業基盤整備機構出資回収金,50019300,40344,49978956
財務省,4,2,50,46,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人鉄道建設・運輸施設整備支援機構出資回収金,1000000,1145475,-145475
財務省,4,2,50,47,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人住宅金融支援機構出資回収金,41300000,230000000,-188700000
財務省,4,2,50,24,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人情報通信研究機構出資回収金,0,3010438,-3010438
財務省,4,2,50,25,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国際交流基金出資回収金,0,34970041,-34970041
財務省,4,2,50,26,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人造幣局出資回収金,0,1880636,-1880636
財務省,4,2,50,42,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国立青少年教育振興機構出資回収金,0,10000000,-10000000
財務省,4,2,50,28,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国立科学博物館出資回収金,0,2680,-2680
財務省,4,2,50,29,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人放射線医学総合研究所出資回収金,0,138688,-138688
財務省,4,2,50,43,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国立高等専門学校機構出資回収金,0,793,-793
財務省,4,2,50,45,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人福祉医療機構出資回収金,0,278710000,-278710000
財務省,4,2,50,30,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人種苗管理センター出資回収金,0,5203,-5203
財務省,4,2,50,31,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人家畜改良センター出資回収金,0,3919,-3919
財務省,4,2,50,35,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人水産大学校出資回収金,0,84000,-84000
財務省,4,2,50,34,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人森林総合研究所出資回収金,0,446138,-446138
財務省,4,2,50,23,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人農畜産業振興機構出資回収金,0,902,-902
財務省,4,2,50,21,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人新エネルギー・産業技術総合開発機構出資回収金,0,1061075,-1061075
財務省,4,2,50,18,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人日本貿易振興機構出資回収金,0,33787959,-33787959
財務省,4,2,50,37,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人石油天然ガス・金属鉱物資源機構出資回収金,0,288700,-288700
財務省,4,2,50,38,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人航海訓練所出資回収金,0,114450,-114450
財務省,4,2,50,39,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人海技教育機構出資回収金,0,7140,-7140
財務省,4,2,50,40,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人航空大学校出資回収金,0,22675,-22675
財務省,4,2,50,48,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国立環境研究所出資回収金,0,350,-350
財務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,20135324,18272293,1863031
財務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,1368784,1511518,-142734
財務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,17143621,17110784,32837
財務省,5,1,04,01,雑収入,国有財産利用収入,利子収入,預託金利子収入,3,4,-1
財務省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,149585,149879,-294
財務省,5,1,04,02,雑収入,国有財産利用収入,利子収入,指定預金利子収入,983000,1075780,-92780
財務省,5,1,03,01,雑収入,国有財産利用収入,配当金収入,日本銀行配当金収入,2750,2750,0
財務省,5,1,03,03,雑収入,国有財産利用収入,配当金収入,成田国際空港株式会社配当金収入,266656,133827,132829
財務省,5,1,03,04,雑収入,国有財産利用収入,配当金収入,東京地下鉄株式会社配当金収入,240844,240844,0
財務省,5,1,03,05,雑収入,国有財産利用収入,配当金収入,日本郵政株式会社配当金収入,13140000,13084740,55260
財務省,5,2,01,01,雑収入,納付金,日本銀行納付金,日本銀行納付金,286200000,328500000,-42300000
財務省,5,2,06,01,雑収入,納付金,独立行政法人造幣局納付金,独立行政法人造幣局納付金,3056098,4207231,-1151133
財務省,5,2,03,03,雑収入,納付金,雑納付金,株式会社日本政策金融公庫納付金,96990,320536,-223546
財務省,5,2,03,09,雑収入,納付金,雑納付金,預金保険機構納付金,13642866,33941105,-20298239
財務省,5,2,03,65,雑収入,納付金,雑納付金,独立行政法人酒類総合研究所納付金,5063,0,5063
財務省,5,2,03,87,雑収入,納付金,雑納付金,独立行政法人造幣局納付金,0,94101,-94101
財務省,5,2,03,88,雑収入,納付金,雑納付金,独立行政法人国立印刷局納付金,0,3288372,-3288372
財務省,5,3,03,09,雑収入,諸収入,特別会計受入金,外国為替資金特別会計受入金,2933153481,2850681464,82472017
財務省,5,3,03,26,雑収入,諸収入,特別会計受入金,財政投融資特別会計受入金,1228985069,4775187760,-3546202691
財務省,5,3,03,24,雑収入,諸収入,特別会計受入金,食料安定供給特別会計受入金,2870,2870,0
財務省,5,3,03,25,雑収入,諸収入,特別会計受入金,社会資本整備事業特別会計受入金,83536623,89219215,-5682592
財務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,975842,1018099,-42257
財務省,5,3,06,02,雑収入,諸収入,許可及手数料,許可料,1576396,2593600,-1017204
財務省,5,3,07,07,雑収入,諸収入,受託調査試験及役務収入,地方消費税徴収取扱費受入,10168704,9954640,214064
財務省,5,3,08,04,雑収入,諸収入,懲罰及没収金,国税犯則者納金,272001,286180,-14179
財務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,1094724,1359693,-264969
財務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,809617,11275204,-10465587
財務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,49876,54025,-4149
財務省,5,3,02,01,雑収入,諸収入,文官恩給費特別会計等負担金,文官恩給費特別会計等負担金,2383944,2797016,-413072
財務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,70962,44323,26639
財務省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,421,422,-1
財務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,130578,148549,-17971
財務省,5,3,99,17,雑収入,諸収入,雑入,経過利子受入,47517575,42559593,4957982
財務省,5,3,99,99,雑収入,諸収入,雑入,雑収,41405681,649760,40755921
財務省,5,3,99,54,雑収入,諸収入,雑入,旧令共済年金勘定剰余金受入,0,683,-683
財務省,6,1,01,01,公債金,公債金,公債金,公債金,6090000000,7603000000,-1513000000
財務省,6,1,02,01,公債金,公債金,特例公債金,特例公債金,38208000000,36700000000,1508000000
財務省,7,1,01,01,前年度剰余金受入,前年度剰余金受入,前年度剰余金受入,前年度剰余金受入,0,2200462307,-2200462307
文部科学省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,516151,512939,3212
文部科学省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,8759,8600,159
文部科学省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,40107,49828,-9721
文部科学省,5,1,01,04,雑収入,国有財産利用収入,国有財産貸付収入,機械貸付料,204,364,-160
文部科学省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,17796,26454,-8658
文部科学省,5,1,02,03,雑収入,国有財産利用収入,国有財産使用収入,入場料等収入,0,7442,-7442
文部科学省,5,2,04,01,雑収入,納付金,独立行政法人日本スポーツ振興センター納付金,独立行政法人日本スポーツ振興センター納付金,8676233,8018057,658176
文部科学省,5,2,03,33,雑収入,納付金,雑納付金,独立行政法人国立特別支援教育総合研究所納付金,36554,0,36554
文部科学省,5,2,03,67,雑収入,納付金,雑納付金,独立行政法人大学入試センター納付金,344842,0,344842
文部科学省,5,2,03,36,雑収入,納付金,雑納付金,独立行政法人国立青少年教育振興機構納付金,25626,0,25626
文部科学省,5,2,03,34,雑収入,納付金,雑納付金,独立行政法人国立女性教育会館納付金,20463,0,20463
文部科学省,5,2,03,35,雑収入,納付金,雑納付金,独立行政法人国立科学博物館納付金,5111,0,5111
文部科学省,5,2,03,39,雑収入,納付金,雑納付金,独立行政法人物質・材料研究機構納付金,175298,0,175298
文部科学省,5,2,03,40,雑収入,納付金,雑納付金,独立行政法人放射線医学総合研究所納付金,743695,229175,514520
文部科学省,5,2,03,43,雑収入,納付金,雑納付金,独立行政法人国立美術館納付金,1077040,0,1077040
文部科学省,5,2,03,44,雑収入,納付金,雑納付金,独立行政法人国立文化財機構納付金,391542,0,391542
文部科学省,5,2,03,15,雑収入,納付金,雑納付金,独立行政法人教員研修センター納付金,3656,0,3656
文部科学省,5,2,03,68,雑収入,納付金,雑納付金,独立行政法人科学技術振興機構納付金,12660,3360,9300
文部科学省,5,2,03,42,雑収入,納付金,雑納付金,独立行政法人日本原子力研究開発機構納付金,0,238812,-238812
文部科学省,5,2,03,99,雑収入,納付金,雑納付金,国立大学法人納付金,0,73462019,-73462019
文部科学省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,32792,34694,-1902
文部科学省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,8088,11967,-3879
文部科学省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,6743715,7222873,-479158
文部科学省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,1228,953,275
文部科学省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,22306,21788,518
文部科学省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,7792,4860,2932
文部科学省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,20,47,-27
文部科学省,5,3,99,04,雑収入,諸収入,雑入,延滞金,4792,6156,-1364
文部科学省,5,3,99,14,雑収入,諸収入,雑入,原子力損害賠償補償料収入,898701,892940,5761
文部科学省,5,3,99,15,雑収入,諸収入,雑入,学術研究奨励金受入,800,0,800
文部科学省,5,3,99,99,雑収入,諸収入,雑入,雑収,2793063,3036610,-243547
厚生労働省,3,2,01,04,官業益金及官業収入,官業収入,病院収入,国立障害者リハビリテーションセンター病院収入,1376231,1397492,-21261
厚生労働省,3,2,01,05,官業益金及官業収入,官業収入,病院収入,国立ハンセン病療養所病院収入,37800,0,37800
厚生労働省,3,2,02,01,官業益金及官業収入,官業収入,診療所収入,国立知的障害児施設等診療所収入,9216,9872,-656
厚生労働省,4,2,03,08,政府資産整理収入,回収金等収入,貸付金等回収金収入,消費生活協同組合資金貸付金償還金,3000,4800,-1800
厚生労働省,4,2,03,13,政府資産整理収入,回収金等収入,貸付金等回収金収入,災害援護資金貸付金償還金,1103482,1183083,-79601
厚生労働省,4,2,03,19,政府資産整理収入,回収金等収入,貸付金等回収金収入,母子寡婦福祉資金貸付金償還金,1616356,1523822,92534
厚生労働省,4,2,03,09,政府資産整理収入,回収金等収入,貸付金等回収金収入,公衆衛生修学資金貸付金償還金,0,2712,-2712
厚生労働省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,347708,319663,28045
厚生労働省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,42657,40817,1840
厚生労働省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,117295,118590,-1295
