主管,部コード,款コード,項コード,目コード,部名,款名,項名,目名,平成29年度予算額(千円),前年度予算額(千円),比較増△減額(千円)
会計検査院,5,3,99,04,雑収入,諸収入,雑入,延滞金,1,1,0
会計検査院,5,3,99,99,雑収入,諸収入,雑入,雑収,542,524,18
内閣,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,21567,20279,1288
内閣,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,1353,1266,87
内閣,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,4761,5568,-807
内閣,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,914,1041,-127
内閣,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,235,222,13
内閣,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,2372366,3067619,-695253
内閣,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,1784,1768,16
内閣,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,1517,2222,-705
内閣,5,3,99,04,雑収入,諸収入,雑入,延滞金,312,312,0
内閣,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,0,3,-3
内閣府,3,2,01,01,官業益金及官業収入,官業収入,病院収入,宮内庁病院収入,41646,41424,222
内閣府,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,163718,455426,-291708
内閣府,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,1884,12961,-11077
内閣府,4,1,01,50,政府資産整理収入,国有財産処分収入,国有財産売払収入,航空機売払代,447643,510320,-62677
内閣府,4,2,03,13,政府資産整理収入,回収金等収入,貸付金等回収金収入,災害援護資金貸付金償還金,754427,606815,147612
内閣府,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,199530,208609,-9079
内閣府,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,127041,78453,48588
内閣府,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,539880,554206,-14326
内閣府,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,11952,7525,4427
内閣府,5,1,02,03,雑収入,国有財産利用収入,国有財産使用収入,入場料等収入,1000488,0,1000488
内閣府,5,1,02,05,雑収入,国有財産利用収入,国有財産使用収入,公益認定等総合情報システム利用料収入,19516,18842,674
内閣府,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,73,95,-22
内閣府,5,2,03,04,雑収入,納付金,雑納付金,公認会計士法違反者納付金,13820,13910,-90
内閣府,5,2,03,05,雑収入,納付金,雑納付金,価格協定等違反者納付金,22746811,29442274,-6695463
内閣府,5,2,03,06,雑収入,納付金,雑納付金,金融商品取引法違反者納付金,2993070,352970,2640100
内閣府,5,2,03,25,雑収入,納付金,雑納付金,不当表示違反者納付金,22500,28500,-6000
内閣府,5,3,03,27,雑収入,諸収入,特別会計受入金,自動車安全特別会計受入金,130557,135555,-4998
内閣府,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,41631,36340,5291
内閣府,5,3,08,05,雑収入,諸収入,懲罰及没収金,交通反則者納金,62402487,64576761,-2174274
内閣府,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,62544,65071,-2527
内閣府,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,2650707,1694742,955965
内閣府,5,3,11,01,雑収入,諸収入,物品売払収入,試験場製品等売払代,5111,3435,1676
内閣府,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,274677,274816,-139
内閣府,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,10990,13522,-2532
内閣府,5,3,99,04,雑収入,諸収入,雑入,延滞金,76505,67026,9479
内閣府,5,3,99,99,雑収入,諸収入,雑入,雑収,45210,54373,-9163
総務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,47997,46311,1686
総務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,60304,59945,359
総務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,31559,32555,-996
総務省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,5,30,-25
総務省,5,2,03,74,雑収入,納付金,雑納付金,独立行政法人統計センター納付金,640692,503825,136867
総務省,5,2,03,72,雑収入,納付金,雑納付金,独立行政法人郵便貯金・簡易生命保険管理機構納付金,49622102,0,49622102
総務省,5,2,03,11,雑収入,納付金,雑納付金,国立研究開発法人情報通信研究機構納付金,0,1279985,-1279985
総務省,5,2,12,19,雑収入,納付金,東日本大震災復興雑納付金,国立研究開発法人情報通信研究機構納付金,0,820,-820
総務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,1380718,1297596,83122
総務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,3547,2796,751
総務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,2829893,2600894,228999
総務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,30766,20785,9981
総務省,5,3,15,01,雑収入,諸収入,電波利用料収入,電波利用料収入,62005889,71602617,-9596728
総務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,4723,5198,-475
総務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,1316,5448,-4132
総務省,5,3,99,99,雑収入,諸収入,雑入,雑収,736206,501388,234818
法務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,186544,181453,5091
法務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,182793,164806,17987
法務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,281537,313190,-31653
法務省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,1484,1346,138
法務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,48337394,47873360,464034
法務省,5,3,08,02,雑収入,諸収入,懲罰及没収金,過料,1233800,1629562,-395762
法務省,5,3,08,03,雑収入,諸収入,懲罰及没収金,没収金,807600,634193,173407
法務省,5,3,08,01,雑収入,諸収入,懲罰及没収金,罰金及科料,44823817,47325941,-2502124
法務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,588516,580098,8418
法務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,353976,313588,40388
法務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,125284,180223,-54939
法務省,5,3,10,01,雑収入,諸収入,矯正官署作業収入,刑務所作業収入,4001365,4057797,-56432
法務省,5,3,10,02,雑収入,諸収入,矯正官署作業収入,少年院職業指導収入,8214,8710,-496
法務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,41522,45284,-3762
法務省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,23483,17799,5684
法務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,6193,5158,1035
法務省,5,3,99,05,雑収入,諸収入,雑入,期満後収入,148925,157279,-8354
法務省,5,3,99,99,雑収入,諸収入,雑入,雑収,205351,241300,-35949
外務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,7715,7407,308
外務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,60156,60844,-688
外務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,630914,420088,210826
外務省,5,1,04,01,雑収入,国有財産利用収入,利子収入,預託金利子収入,12130,10251,1879
外務省,5,2,03,37,雑収入,納付金,雑納付金,独立行政法人国際協力機構納付金,5014447,0,5014447
外務省,5,2,03,73,雑収入,納付金,雑納付金,独立行政法人国際交流基金納付金,139105,0,139105
外務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,11067315,7057667,4009648
外務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,2185,2005,180
外務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,5276360,4950469,325891
外務省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,194,23,171
外務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,40405,34885,5520
外務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,2135,2060,75
外務省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,2346,437,1909
外務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,633,1322,-689
外務省,5,3,99,99,雑収入,諸収入,雑入,雑収,78410,93670,-15260
財務省,1,1,01,01,租税及印紙収入,租税,所得税,源泉所得税,14874000000,15059000000,-185000000
財務省,1,1,01,02,租税及印紙収入,租税,所得税,申告所得税,3074000000,2916000000,158000000
財務省,1,1,02,01,租税及印紙収入,租税,法人税,法人税,12391000000,12233000000,158000000
財務省,1,1,03,01,租税及印紙収入,租税,相続税,相続税,2115000000,1921000000,194000000
財務省,1,1,20,01,租税及印紙収入,租税,消費税,消費税,17138000000,17185000000,-47000000
財務省,1,1,04,01,租税及印紙収入,租税,酒税,酒税,1311000000,1359000000,-48000000
財務省,1,1,18,01,租税及印紙収入,租税,たばこ税,たばこ税,929000000,923000000,6000000
財務省,1,1,06,01,租税及印紙収入,租税,揮発油税,揮発油税,2394000000,2386000000,8000000
財務省,1,1,07,01,租税及印紙収入,租税,石油ガス税,石油ガス税,8000000,9000000,-1000000
財務省,1,1,17,01,租税及印紙収入,租税,航空機燃料税,航空機燃料税,52000000,52000000,0
財務省,1,1,54,02,租税及印紙収入,租税,石油石炭税,石油石炭税,688000000,688000000,0
財務省,1,1,23,01,租税及印紙収入,租税,電源開発促進税,電源開発促進税,313000000,320000000,-7000000
財務省,1,1,16,01,租税及印紙収入,租税,自動車重量税,自動車重量税,370000000,385000000,-15000000
財務省,1,1,14,01,租税及印紙収入,租税,関税,関税,953000000,1106000000,-153000000
財務省,1,1,15,01,租税及印紙収入,租税,とん税,とん税,10000000,10000000,0
財務省,1,2,01,01,租税及印紙収入,印紙収入,印紙収入,収入印紙,770000000,750000000,20000000
財務省,1,2,01,02,租税及印紙収入,印紙収入,印紙収入,現金収入,322000000,302000000,20000000
財務省,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,59700000,42400000,17300000
財務省,4,1,01,03,政府資産整理収入,国有財産処分収入,国有財産売払収入,建物売払代,453000,544000,-91000
財務省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,6926,13448,-6522
財務省,4,1,01,04,政府資産整理収入,国有財産処分収入,国有財産売払収入,工作物売払代,5076,6076,-1000
財務省,4,1,01,09,政府資産整理収入,国有財産処分収入,国有財産売払収入,証券売払代,8817963,9434000,-616037
財務省,4,1,02,01,政府資産整理収入,国有財産処分収入,特定国有財産売払収入,特定施設売払代,1897506,623627,1273879
財務省,4,1,03,01,政府資産整理収入,国有財産処分収入,東日本大震災復興国有財産売払収入,土地売払代,29300000,64600000,-35300000
財務省,4,2,01,06,政府資産整理収入,回収金等収入,特別会計整理収入,産業投資特別会計整理収入,8477109,10834454,-2357345
財務省,4,2,01,12,政府資産整理収入,回収金等収入,特別会計整理収入,社会資本整備事業特別会計整理収入,53972997,60281474,-6308477
財務省,4,2,02,01,政府資産整理収入,回収金等収入,引継債権整理収入,公団引継債権整理収入,24,0,24
財務省,4,2,50,71,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人日本スポーツ振興センター出資回収金,2500000,15000000,-12500000
財務省,4,2,50,19,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人中小企業基盤整備機構出資回収金,84098,335364,-251266
財務省,4,2,50,20,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国際協力機構出資回収金,0,351157,-351157
財務省,4,2,50,25,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国際交流基金出資回収金,0,32868,-32868
財務省,4,2,50,27,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国立印刷局出資回収金,0,41616,-41616
財務省,4,2,50,44,政府資産整理収入,回収金等収入,政府出資回収金収入,国立研究開発法人科学技術振興機構出資回収金,0,28788,-28788
財務省,4,2,50,35,政府資産整理収入,回収金等収入,政府出資回収金収入,国立研究開発法人水産研究・教育機構出資回収金,0,10523,-10523
財務省,4,2,50,46,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人鉄道建設・運輸施設整備支援機構出資回収金,0,457965,-457965
財務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,15844030,15501854,342176
財務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,1102290,1033625,68665
財務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,15880910,16042963,-162053
財務省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,907,907,0
財務省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,56579,72128,-15549
財務省,5,1,04,02,雑収入,国有財産利用収入,利子収入,指定預金利子収入,771,3000,-2229
財務省,5,1,03,01,雑収入,国有財産利用収入,配当金収入,日本銀行配当金収入,2750,2750,0
財務省,5,1,03,03,雑収入,国有財産利用収入,配当金収入,成田国際空港株式会社配当金収入,710083,692106,17977
財務省,5,1,03,05,雑収入,国有財産利用収入,配当金収入,日本郵政株式会社配当金収入,60000004,55200004,4800000
財務省,5,1,03,06,雑収入,国有財産利用収入,配当金収入,日本アルコール産業株式会社配当金収入,6540,0,6540
財務省,5,2,01,01,雑収入,納付金,日本銀行納付金,日本銀行納付金,304400000,535100000,-230700000
財務省,5,2,06,01,雑収入,納付金,独立行政法人造幣局納付金,独立行政法人造幣局納付金,897979,3083976,-2185997
財務省,5,2,03,07,雑収入,納付金,雑納付金,株式会社国際協力銀行納付金,169905,194400,-24495
財務省,5,2,03,09,雑収入,納付金,雑納付金,預金保険機構納付金,7377298,9988908,-2611610
財務省,5,2,03,87,雑収入,納付金,雑納付金,独立行政法人造幣局納付金,2535108,438653,2096455
財務省,5,2,03,88,雑収入,納付金,雑納付金,独立行政法人国立印刷局納付金,2381478,2712200,-330722
財務省,5,2,03,65,雑収入,納付金,雑納付金,独立行政法人酒類総合研究所納付金,0,2426,-2426
財務省,5,3,03,09,雑収入,諸収入,特別会計受入金,外国為替資金特別会計受入金,2518767830,1660492933,858274897
財務省,5,3,03,26,雑収入,諸収入,特別会計受入金,財政投融資特別会計受入金,65060,124513160,-124448100
財務省,5,3,03,30,雑収入,諸収入,特別会計受入金,エネルギー対策特別会計受入金,7,10,-3
財務省,5,3,03,24,雑収入,諸収入,特別会計受入金,食料安定供給特別会計受入金,1,1,0
財務省,5,3,03,27,雑収入,諸収入,特別会計受入金,自動車安全特別会計受入金,2616534,2616534,0
財務省,5,3,27,01,雑収入,諸収入,東日本大震災復興財政投融資特別会計受入金,財政投融資特別会計受入金,55355163,0,55355163
財務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,910210,922446,-12236
財務省,5,3,06,02,雑収入,諸収入,許可及手数料,許可料,1391813,1426708,-34895
財務省,5,3,07,07,雑収入,諸収入,受託調査試験及役務収入,地方消費税徴収取扱費受入,15783043,14183703,1599340
財務省,5,3,08,04,雑収入,諸収入,懲罰及没収金,国税犯則者納金,605743,205714,400029
財務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,1046400,1006921,39479
財務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,432844,1173793,-740949
財務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,51707,57215,-5508
財務省,5,3,02,01,雑収入,諸収入,文官恩給費特別会計等負担金,文官恩給費特別会計等負担金,814967,1004059,-189092
財務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,101510,95236,6274
財務省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,31,29,2
財務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,42940,53670,-10730
財務省,5,3,99,17,雑収入,諸収入,雑入,経過利子受入,31132957,46248129,-15115172
財務省,5,3,99,99,雑収入,諸収入,雑入,雑収,729542,737029,-7487
財務省,6,1,01,01,公債金,公債金,公債金,公債金,6097000000,8800000000,-2703000000
財務省,6,1,02,01,公債金,公債金,特例公債金,特例公債金,28272800000,28382000000,-109200000
財務省,7,1,01,01,前年度剰余金受入,前年度剰余金受入,前年度剰余金受入,前年度剰余金受入,311539,125269894,-124958355
財務省,7,1,02,01,前年度剰余金受入,前年度剰余金受入,東日本大震災復興前年度剰余金受入,前年度剰余金受入,55265924,172220138,-116954214
文部科学省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,547959,498786,49173
文部科学省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,9076,9294,-218
文部科学省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,28061,32248,-4187
文部科学省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,18344,18048,296
文部科学省,5,2,04,01,雑収入,納付金,独立行政法人日本スポーツ振興センター納付金,独立行政法人日本スポーツ振興センター納付金,6690082,9309867,-2619785
文部科学省,5,2,03,68,雑収入,納付金,雑納付金,国立研究開発法人科学技術振興機構納付金,1479085,0,1479085
文部科学省,5,2,03,33,雑収入,納付金,雑納付金,独立行政法人国立特別支援教育総合研究所納付金,0,2081,-2081
文部科学省,5,2,03,36,雑収入,納付金,雑納付金,独立行政法人国立青少年教育振興機構納付金,0,4260,-4260
文部科学省,5,2,03,34,雑収入,納付金,雑納付金,独立行政法人国立女性教育会館納付金,0,82984,-82984
文部科学省,5,2,03,35,雑収入,納付金,雑納付金,独立行政法人国立科学博物館納付金,0,27757,-27757
文部科学省,5,2,03,39,雑収入,納付金,雑納付金,国立研究開発法人物質・材料研究機構納付金,0,3156,-3156
文部科学省,5,2,03,41,雑収入,納付金,雑納付金,国立研究開発法人防災科学技術研究所納付金,0,11397,-11397
文部科学省,5,2,03,40,雑収入,納付金,雑納付金,国立研究開発法人量子科学技術研究開発機構納付金,0,415797,-415797
文部科学省,5,2,03,43,雑収入,納付金,雑納付金,独立行政法人国立美術館納付金,0,135377,-135377
文部科学省,5,2,03,44,雑収入,納付金,雑納付金,独立行政法人国立文化財機構納付金,0,279100,-279100
文部科学省,5,2,03,15,雑収入,納付金,雑納付金,独立行政法人教員研修センター納付金,0,4924,-4924
文部科学省,5,2,03,99,雑収入,納付金,雑納付金,国立大学法人納付金,0,2115509,-2115509
文部科学省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,11486,32936,-21450
文部科学省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,1694,2209,-515
文部科学省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,11829532,11921924,-92392
文部科学省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,9876,11680,-1804
文部科学省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,0,799,-799
文部科学省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,6011,6966,-955
文部科学省,5,3,99,04,雑収入,諸収入,雑入,延滞金,11250,7644,3606
文部科学省,5,3,99,14,雑収入,諸収入,雑入,原子力損害賠償補償料等収入,5101566,5107802,-6236
文部科学省,5,3,99,99,雑収入,諸収入,雑入,雑収,2177788,2120153,57635
厚生労働省,3,2,01,04,官業益金及官業収入,官業収入,病院収入,国立障害者リハビリテーションセンター病院収入,787313,743470,43843
厚生労働省,3,2,01,05,官業益金及官業収入,官業収入,病院収入,国立ハンセン病療養所病院収入,60419,60419,0
厚生労働省,3,2,02,01,官業益金及官業収入,官業収入,診療所収入,国立保養所診療所収入,0,234,-234
厚生労働省,4,2,03,09,政府資産整理収入,回収金等収入,貸付金等回収金収入,公衆衛生修学資金貸付金償還金,1128,984,144
厚生労働省,4,2,03,19,政府資産整理収入,回収金等収入,貸付金等回収金収入,母子父子寡婦福祉資金貸付金償還金,3061893,3536648,-474755
厚生労働省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,0,1967,-1967
厚生労働省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,322609,318485,4124
厚生労働省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,46347,41565,4782
厚生労働省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,77977,81948,-3971
厚生労働省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,580,416,164
厚生労働省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,12,12,0
厚生労働省,5,2,03,69,雑収入,納付金,雑納付金,独立行政法人労働政策研究・研修機構納付金,1685,0,1685
厚生労働省,5,2,03,21,雑収入,納付金,雑納付金,独立行政法人労働者健康安全機構納付金,0,84313,-84313
厚生労働省,5,3,03,28,雑収入,諸収入,特別会計受入金,年金特別会計受入金,30779,22764,8015
厚生労働省,5,3,05,01,雑収入,諸収入,授業料及入学検定料,授業料,84939,79755,5184
厚生労働省,5,3,05,02,雑収入,諸収入,授業料及入学検定料,入学及検定料,19838,20549,-711
厚生労働省,5,3,05,03,雑収入,諸収入,授業料及入学検定料,講習料,18878,20944,-2066
厚生労働省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,119335,72590,46745
厚生労働省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,110052,111744,-1692
厚生労働省,5,3,07,02,雑収入,諸収入,受託調査試験及役務収入,受託造修収入,82191,62662,19529
厚生労働省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,15987,18697,-2710
厚生労働省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,480592065,438067366,42524699
厚生労働省,5,3,11,01,雑収入,諸収入,物品売払収入,試験場製品等売払代,84209,88440,-4231
厚生労働省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,15026,3021,12005
厚生労働省,5,3,11,03,雑収入,諸収入,物品売払収入,特殊薬品売払代,12346,13223,-877
厚生労働省,5,3,11,07,雑収入,諸収入,物品売払収入,あへん売払代,1555462,2214207,-658745
厚生労働省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,33414,47361,-13947
厚生労働省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,69,49,20
厚生労働省,5,3,99,04,雑収入,諸収入,雑入,延滞金,2490,5424,-2934
厚生労働省,5,3,99,02,雑収入,諸収入,雑入,失業者退職手当特別会計等負担金,29740,49345,-19605
厚生労働省,5,3,99,09,雑収入,諸収入,雑入,労働保険審査会費特別会計負担金,289572,285857,3715
厚生労働省,5,3,99,99,雑収入,諸収入,雑入,雑収,924685,1031123,-106438
農林水産省,3,2,03,01,官業益金及官業収入,官業収入,国有林野事業収入,国有林野事業収入,28096557,27742778,353779
農林水産省,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,544649,529404,15245
農林水産省,4,1,01,02,政府資産整理収入,国有財産処分収入,国有財産売払収入,立木竹売払代,282275,259350,22925
農林水産省,4,2,03,37,政府資産整理収入,回収金等収入,貸付金等回収金収入,農地保有合理化促進対策資金貸付金償還金,4248420,4685116,-436696
農林水産省,4,2,03,38,政府資産整理収入,回収金等収入,貸付金等回収金収入,就農支援資金貸付金償還金,1399606,1511064,-111458
農林水産省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,249619,292550,-42931
農林水産省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,49336,43982,5354
農林水産省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,802336,871458,-69122
農林水産省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,3060,2670,390
農林水産省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,5643,6577,-934
農林水産省,5,2,02,01,雑収入,納付金,日本中央競馬会納付金,日本中央競馬会納付金,279770000,259469000,20301000
