所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成25年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
国会,参議院,011,95,012,2,11,1,02,参議院,職員基本給,6090773,6721149,-630376
国会,参議院,011,95,012,2,11,1,03,参議院,職員諸手当,2801319,3120793,-319474
国会,参議院,011,95,012,2,11,1,04,参議院,超過勤務手当,1018368,1103011,-84643
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書手当,6225768,6067323,158445
国会,参議院,011,95,012,2,11,1,05,参議院,非常勤職員手当,137436,138248,-812
国会,参議院,011,95,012,2,11,1,05,参議院,休職者給与,28396,37618,-9222
国会,参議院,011,95,012,2,11,1,05,参議院,短時間勤務職員給与,52466,56844,-4378
国会,参議院,011,95,012,2,15,1,05,参議院,公務災害補償費,2540,7033,-4493
国会,参議院,011,95,012,2,11,1,05,参議院,退職手当,1814505,1645970,168535
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書退職手当,1009602,210928,798674
国会,参議院,011,95,012,2,15,1,05,参議院,弔慰金,41408,41408,0
国会,参議院,011,95,089,2,11,1,05,参議院,子どものための金銭の給付,65275,66610,-1335
国会,参議院,011,95,012,2,12,9,06,参議院,諸謝金,7038,7509,-471
国会,参議院,011,95,012,2,12,2,08,参議院,議員旅費,147775,147775,0
国会,参議院,011,95,012,2,12,2,08,参議院,議員文書通信交通滞在費,2967000,2904000,63000
国会,参議院,011,95,012,2,12,2,08,参議院,議会雑費,28800,28800,0
国会,参議院,011,95,012,2,12,2,08,参議院,職員旅費,93074,93074,0
国会,参議院,011,95,012,2,12,2,08,参議院,赴任旅費,1696,1696,0
国会,参議院,011,95,012,2,12,2,08,参議院,証人等旅費,10172,10206,-34
国会,参議院,011,95,012,2,12,3,09,参議院,庁費,603982,603384,598
国会,参議院,011,95,012,2,12,3,09,参議院,情報処理業務庁費,1022482,1189407,-166925
国会,参議院,011,95,012,2,12,3,09,参議院,議員会館管理等運営庁費,2614306,2420436,193870
国会,参議院,011,95,012,2,12,3,09,参議院,議員特殊乗車券等購入費,443150,443150,0
国会,参議院,011,95,012,2,12,3,09,参議院,国会活動啓発費,24998,25986,-988
国会,参議院,011,95,012,2,12,3,09,参議院,議案類印刷費,486394,462056,24338
国会,参議院,011,95,012,2,12,3,09,参議院,招へい外国人滞在費,53346,53346,0
国会,参議院,011,95,012,2,12,3,09,参議院,各所修繕,68153,69399,-1246
国会,参議院,011,95,012,2,12,3,09,参議院,国政調査活動費,271599,237157,34442
国会,参議院,011,95,012,2,12,3,09,参議院,公共施設等維持管理運営費,1723373,1873347,-149974
国会,参議院,011,95,199,2,13,3,09,参議院,自動車重量税,1107,1230,-123
国会,参議院,011,95,012,2,12,3,11,参議院,立法事務費,1887600,1887600,0
国会,参議院,011,95,012,2,11,5,16,参議院,国家公務員共済組合負担金,1621072,1716699,-95627
国会,参議院,011,95,012,2,11,5,16,参議院,基礎年金国家公務員共済組合負担金,403993,311234,92759
国会,参議院,011,95,029,2,13,5,16,参議院,国有資産所在市町村交付金,295651,315578,-19927
国会,参議院,011,95,012,2,12,9,17,参議院,交際費,30453,30453,0
国会,参議院,011,95,012,2,95,9,18,参議院,賠償償還及払戻金,2360,2360,0
国会,参議院,012,95,012,1,20,2,08,参議院施設費,施設施工旅費,1587,1500,87
国会,参議院,012,95,012,1,20,3,09,参議院施設費,施設施工庁費,29815,40920,-11105
国会,参議院,012,95,012,1,20,4,15,参議院施設費,施設整備費,1184712,1058041,126671
国会,参議院,012,95,012,1,20,4,15,参議院施設費,不動産購入費,4268437,4280065,-11628
国会,参議院,019,95,012,2,95,9,99,参議院予備経費,(国会予備経費),5000,5000,0
国会,国立国会図書館,021,95,012,2,11,1,02,国立国会図書館,職員基本給,4052219,4379093,-326874
国会,国立国会図書館,021,95,012,2,11,1,03,国立国会図書館,職員諸手当,1990060,2149073,-159013
国会,国立国会図書館,021,95,012,2,11,1,04,国立国会図書館,超過勤務手当,408776,437543,-28767
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,非常勤職員手当,185467,185998,-531
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,休職者給与,38290,40216,-1926
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,短時間勤務職員給与,56965,61310,-4345
国会,国立国会図書館,021,95,012,2,15,1,05,国立国会図書館,公務災害補償費,1430,1670,-240
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,退職手当,490202,962235,-472033
国会,国立国会図書館,021,95,089,2,11,1,05,国立国会図書館,子どものための金銭の給付,27755,28320,-565
国会,国立国会図書館,021,95,012,2,12,9,06,国立国会図書館,諸謝金,23750,24021,-271
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,職員旅費,59637,59648,-11
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,赴任旅費,11318,11318,0
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,委員等旅費,3562,3532,30
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,外国人招へい旅費,6837,7588,-751
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,庁費,43612,98432,-54820
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,国立国会図書館業務庁費,4436531,4221368,215163
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,図書館資料購入費,781025,814672,-33647
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,立法資料購入費,61051,61051,0
国会,国立国会図書館,021,13,012,2,12,3,09,国立国会図書館,科学技術関係資料費,1092379,1092356,23
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,特殊文書関係資料整備費,72848,72848,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,電子計算機等借料,1284883,1381211,-96328
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,招へい外国人滞在費,4701,4701,0
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,各所修繕,76538,75496,1042
国会,国立国会図書館,021,95,199,2,13,3,09,国立国会図書館,自動車重量税,41,123,-82
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,通信専用料,0,9223,-9223
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,国家公務員共済組合負担金,1082881,1088836,-5955
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,基礎年金国家公務員共済組合負担金,256158,197152,59006
国会,国立国会図書館,021,95,029,2,13,5,16,国立国会図書館,国有資産所在市町村交付金,3413,3600,-187
国会,国立国会図書館,021,95,012,2,72,5,16,国立国会図書館,国際図書館連盟等拠出金,12715,13072,-357
国会,国立国会図書館,021,95,012,2,12,9,17,国立国会図書館,交際費,640,640,0
国会,国立国会図書館,021,95,012,2,95,9,18,国立国会図書館,賠償償還及払戻金,44,44,0
国会,国立国会図書館,021,95,012,2,95,9,20,国立国会図書館,納入出版物代償金,390249,390249,0
国会,国立国会図書館,022,95,012,1,20,2,08,国立国会図書館施設費,施設施工旅費,1840,1196,644
国会,国立国会図書館,022,95,012,1,20,3,09,国立国会図書館施設費,施設施工庁費,51017,36818,14199
国会,国立国会図書館,022,95,012,1,20,4,15,国立国会図書館施設費,施設整備費,1594883,1624818,-29935
国会,国立国会図書館,023,95,012,2,30,6,22,防災対策推進東日本大震災復興特別会計へ繰入,国立国会図書館業務費東日本大震災復興特別会計へ繰入,185844,0,185844
国会,裁判官訴追委員会,031,95,012,2,11,1,02,裁判官訴追委員会,職員基本給,65645,71238,-5593
国会,裁判官訴追委員会,031,95,012,2,11,1,03,裁判官訴追委員会,職員諸手当,28666,32225,-3559
国会,裁判官訴追委員会,031,95,012,2,11,1,04,裁判官訴追委員会,超過勤務手当,4166,4472,-306
国会,裁判官訴追委員会,031,95,012,2,11,1,05,裁判官訴追委員会,非常勤職員手当,5960,5960,0
国会,裁判官訴追委員会,031,95,089,2,11,1,05,裁判官訴追委員会,子どものための金銭の給付,1095,940,155
国会,裁判官訴追委員会,031,95,012,2,12,9,06,裁判官訴追委員会,諸謝金,14,15,-1
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職務雑費,900,900,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職員旅費,863,863,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,委員旅費,865,865,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,証人等旅費,315,315,0
国会,裁判官訴追委員会,031,95,012,2,12,3,09,裁判官訴追委員会,庁費,5227,5427,-200
国会,裁判官弾劾裁判所,041,95,012,2,11,1,02,裁判官弾劾裁判所,職員基本給,59372,65218,-5846
国会,裁判官弾劾裁判所,041,95,012,2,11,1,03,裁判官弾劾裁判所,職員諸手当,28104,30528,-2424
国会,裁判官弾劾裁判所,041,95,012,2,11,1,04,裁判官弾劾裁判所,超過勤務手当,2743,2949,-206
国会,裁判官弾劾裁判所,041,95,089,2,11,1,05,裁判官弾劾裁判所,子どものための金銭の給付,420,590,-170
国会,裁判官弾劾裁判所,041,95,012,2,12,9,06,裁判官弾劾裁判所,諸謝金,159,159,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職務雑費,900,900,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職員旅費,388,388,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,委員旅費,269,269,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,証人等旅費,42,42,0
国会,裁判官弾劾裁判所,041,95,012,2,12,3,09,裁判官弾劾裁判所,庁費,5320,5418,-98
国会,裁判官弾劾裁判所,041,95,199,2,13,3,09,裁判官弾劾裁判所,自動車重量税,25,0,25
裁判所,裁判所,001,95,014,2,11,1,02,最高裁判所,職員基本給,4744062,5205686,-461624
裁判所,裁判所,001,95,014,2,11,1,03,最高裁判所,職員諸手当,2179711,2401371,-221660
裁判所,裁判所,001,95,014,2,11,1,04,最高裁判所,超過勤務手当,679743,742670,-62927
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,委員手当,16662,18651,-1989
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,非常勤職員手当,8300,8654,-354
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,休職者給与,481727,443977,37750
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,短時間勤務職員給与,3092,3264,-172
裁判所,裁判所,001,95,014,2,15,1,05,最高裁判所,公務災害補償費,94375,66604,27771
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,退職手当,18085016,18686881,-601865
裁判所,裁判所,001,95,089,2,11,1,05,最高裁判所,子どものための金銭の給付,63825,65125,-1300
裁判所,裁判所,001,95,014,2,12,9,06,最高裁判所,諸謝金,253251,289149,-35898
裁判所,裁判所,001,95,014,2,11,9,06,最高裁判所,司法修習生手当,0,251824,-251824
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,職員旅費,678759,695327,-16568
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国留学旅費,69546,63242,6304
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,赴任旅費,545876,543959,1917
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,委員等旅費,13329,14555,-1226
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,司法修習生旅費,128670,135007,-6337
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国人招へい旅費,2208,2130,78
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,証人等旅費,12,12,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,庁費,967116,932350,34766
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,情報処理業務庁費,448090,1116937,-668847
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判資料整備費,514287,564721,-50434
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,研修費,359606,362151,-2545
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,国会図書館支部庁費,44543,44543,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判官等法服費,16625,15167,1458
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,招へい外国人滞在費,1032,1032,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,各所修繕,803339,851072,-47733
裁判所,裁判所,001,95,199,2,13,3,09,最高裁判所,自動車重量税,553,690,-137
裁判所,裁判所,001,95,014,2,12,5,14,最高裁判所,司法修習生研修委託費,152757,154153,-1396
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,国家公務員共済組合負担金,30593931,32503711,-1909780
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,基礎年金国家公務員共済組合負担金,7420575,5786283,1634292
裁判所,裁判所,001,95,029,2,13,5,16,最高裁判所,国有資産所在市町村交付金,228648,240572,-11924
裁判所,裁判所,001,95,014,2,72,5,16,最高裁判所,国際裁判官連合分担金,240,261,-21
裁判所,裁判所,001,95,014,2,12,9,17,最高裁判所,交際費,2036,2363,-327
裁判所,裁判所,001,95,014,2,95,9,18,最高裁判所,賠償償還及払戻金,2784,1969,815
裁判所,裁判所,001,95,014,2,95,9,23,最高裁判所,修習資金貸与金,6402195,6023505,378690
裁判所,裁判所,002,95,014,2,11,1,02,下級裁判所,職員基本給,116568600,125194039,-8625439
裁判所,裁判所,002,95,014,2,11,1,03,下級裁判所,職員諸手当,51129320,55522547,-4393227
裁判所,裁判所,002,95,014,2,11,1,04,下級裁判所,超過勤務手当,3317083,3548750,-231667
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,委員手当,7467221,8503423,-1036202
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,非常勤職員手当,103491,110968,-7477
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,短時間勤務職員給与,12839,13557,-718
裁判所,裁判所,002,95,089,2,11,1,05,下級裁判所,子どものための金銭の給付,1207975,1232625,-24650
裁判所,裁判所,002,95,014,2,12,9,06,下級裁判所,諸謝金,57648,58103,-455
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,職員旅費,190902,209203,-18301
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,委員等旅費,483599,529791,-46192
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,庁費,4172895,4205746,-32851
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,情報処理業務庁費,86121,393495,-307374
裁判所,裁判所,002,95,014,2,20,3,09,下級裁判所,法廷等器具整備費,624285,635501,-11216
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,土地建物借料,13247,13414,-167
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,公共施設等維持管理運営費,312197,332527,-20330
裁判所,裁判所,002,95,199,2,13,3,09,下級裁判所,自動車重量税,3825,4503,-678
裁判所,裁判所,002,95,014,2,12,9,17,下級裁判所,交際費,2598,2794,-196
裁判所,裁判所,003,95,014,2,11,1,05,検察審査費,委員手当,4738,6710,-1972
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,職員旅費,972,972,0
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,委員等旅費,213,262,-49
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,検察審査員旅費,276131,296888,-20757
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,証人等旅費,138,138,0
裁判所,裁判所,003,95,014,2,12,3,09,検察審査費,庁費,55857,62276,-6419
裁判所,裁判所,004,95,014,2,12,9,06,裁判費,諸謝金,2363244,2239124,124120
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,裁判旅費,273848,319541,-45693
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,執行官旅費,42484,43633,-1149
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,委員等旅費,2825907,3230530,-404623
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,証人等旅費,158865,183108,-24243
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,裁判庁費,13167397,11994618,1172779
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,特別送達料,764061,790601,-26540
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,身柄拘束者食糧費,402,402,0
裁判所,裁判所,004,95,014,2,12,5,14,裁判費,少年補導委託費,152291,152291,0
裁判所,裁判所,004,95,014,2,95,9,18,裁判費,賠償償還及払戻金,654537,654537,0
裁判所,裁判所,004,95,014,2,95,9,19,裁判費,保証金,10000,10000,0
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,刑事補償金,489816,674149,-184333
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,少年補償金,10592,10592,0
裁判所,裁判所,005,95,014,1,20,2,08,裁判所施設費,施設施工旅費,83316,79536,3780
裁判所,裁判所,005,95,014,1,20,3,09,裁判所施設費,施設施工庁費,570125,629703,-59578
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,施設整備費,14427383,13748917,678466
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,不動産購入費,777602,777602,0
裁判所,裁判所,010,95,014,2,95,9,99,裁判所予備経費,(裁判所予備経費),8000,8000,0
会計検査院,会計検査院,001,95,016,2,11,1,02,会計検査院,職員基本給,5908414,6390815,-482401
会計検査院,会計検査院,001,95,016,2,11,1,03,会計検査院,職員諸手当,2836446,3060331,-223885
会計検査院,会計検査院,001,95,016,2,11,1,04,会計検査院,超過勤務手当,913350,991982,-78632
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,委員手当,2030,2195,-165
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,非常勤職員手当,13742,15270,-1528
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,休職者給与,15198,20868,-5670
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,国際機関等派遣職員給与,1365,1967,-602
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,短時間勤務職員給与,173447,179331,-5884
会計検査院,会計検査院,001,95,016,2,15,1,05,会計検査院,公務災害補償費,14186,16365,-2179
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,退職手当,1329973,1125997,203976
会計検査院,会計検査院,001,95,089,2,11,1,05,会計検査院,子どものための金銭の給付,50160,54270,-4110
会計検査院,会計検査院,001,95,016,2,12,9,06,会計検査院,諸謝金,8427,8894,-467
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,職員旅費,37138,38383,-1245
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,検査旅費,543743,548418,-4675
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国留学旅費,7510,7494,16
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,赴任旅費,5060,4740,320
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,委員等旅費,2781,2602,179
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国人招へい旅費,7610,8133,-523
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,庁費,226210,232369,-6159
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,研修所庁費,120350,122670,-2320
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査情報処理業務庁費,730436,828101,-97665
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,国会図書館支部庁費,1492,1658,-166
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,通信専用料,782,17906,-17124
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,電子計算機等借料,140931,100911,40020
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,招へい外国人滞在費,987,987,0
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,各所修繕,17123,25853,-8730
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査活動費,229599,240454,-10855
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,公共施設等維持管理運営費,430780,432637,-1857
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,官民区分所有施設維持管理運営費,154643,137108,17535
会計検査院,会計検査院,001,95,199,2,13,3,09,会計検査院,自動車重量税,210,207,3
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,国家公務員共済組合負担金,1547411,1635758,-88347
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,基礎年金国家公務員共済組合負担金,393127,309117,84010
会計検査院,会計検査院,001,95,029,2,13,5,16,会計検査院,国有資産所在市町村交付金,7104,7656,-552
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織分担金,3621,3677,-56
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織拠出金,3690,3645,45
会計検査院,会計検査院,001,95,016,2,12,9,17,会計検査院,交際費,783,783,0
会計検査院,会計検査院,001,95,016,2,95,9,18,会計検査院,賠償償還及払戻金,10,10,0
会計検査院,会計検査院,002,95,016,1,20,2,08,会計検査院施設費,施設施工旅費,288,366,-78
会計検査院,会計検査院,002,95,016,1,20,3,09,会計検査院施設費,施設施工庁費,2719,5442,-2723
会計検査院,会計検査院,002,95,016,1,20,4,15,会計検査院施設費,施設整備費,40932,43606,-2674
内閣,内閣官房,001,95,016,2,11,1,02,内閣官房共通費,職員基本給,3837554,4213465,-375911
内閣,内閣官房,001,95,016,2,11,1,03,内閣官房共通費,職員諸手当,1784379,2048899,-264520
内閣,内閣官房,001,95,016,2,11,1,04,内閣官房共通費,超過勤務手当,663465,690150,-26685
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,委員手当,24732,18517,6215
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,非常勤職員手当,650974,507890,143084
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,休職者給与,10413,11160,-747
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,短時間勤務職員給与,76934,79197,-2263
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,退職手当,901273,543658,357615
内閣,内閣官房,001,95,089,2,11,1,05,内閣官房共通費,子どものための金銭の給付,42900,49860,-6960
内閣,内閣官房,001,95,016,2,12,9,06,内閣官房共通費,諸謝金,548982,498758,50224
内閣,内閣官房,001,95,016,2,95,9,07,内閣官房共通費,報償費,1461652,1461652,0
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,職員旅費,422444,435475,-13031
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,赴任旅費,5304,5047,257
内閣,内閣官房,001,95,016,2,12,2,08,内閣官房共通費,委員等旅費,105362,78680,26682
