所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和7年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,啓発宣伝費,105962,114423,-8461
外務省,外務本省,007,95,015,2,72,5,16,領事政策費,国際機関等拠出金,3431,2910,521
外務省,外務本省,007,95,015,2,95,9,23,領事政策費,海外邦人帰国費等貸出金,4266,4065,201
外務省,外務本省,008,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,310595,302723,7872
外務省,外務本省,008,50,015,2,12,9,06,経済協力費,政府開発援助経済協力評価等調査謝金,87696,86859,837
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助職員旅費,74491,85830,-11339
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助委員等旅費,1518,2505,-987
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助文化人等派遣旅費,21011,22183,-1172
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助庁費,61403,67392,-5989
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助経済協力評価等調査費,2369,2858,-489
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助啓発宣伝費,125015,131882,-6867
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助文化人等招へい費,64700,5554,59146
外務省,外務本省,008,50,015,2,12,5,14,経済協力費,政府開発援助海外経済協力事業委託費,549180,571295,-22115
外務省,外務本省,008,50,015,2,71,5,16,経済協力費,政府開発援助海外技術協力推進民間団体補助金,5710,6461,-751
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,政府開発援助経済開発等援助費,151440000,172692597,-21252597
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,政府開発援助経済協力国際機関分担金,4005426,3249036,756390
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,政府開発援助経済協力国際機関等拠出金,14002891,116998262,-102995371
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,経済協力国際機関等拠出金,29207,758957,-729750
外務省,外務本省,009,50,015,2,30,5,16,独立行政法人国際協力機構運営費,政府開発援助独立行政法人国際協力機構運営費交付金,147842903,167141389,-19298486
外務省,外務本省,012,50,015,1,30,5,16,独立行政法人国際協力機構施設整備費,政府開発援助独立行政法人国際協力機構施設整備費補助金,537097,1831094,-1293997
外務省,在外公館,021,95,015,2,11,1,02,在外公館共通費,職員基本給,11572118,10744206,827912
外務省,在外公館,021,95,015,2,11,1,02,在外公館共通費,政府開発援助職員基本給,6866540,6706526,160014
外務省,在外公館,021,95,015,2,11,1,03,在外公館共通費,職員諸手当,32753445,28561081,4192364
外務省,在外公館,021,95,015,2,11,1,03,在外公館共通費,政府開発援助職員諸手当,19434876,17827825,1607051
外務省,在外公館,021,95,015,2,11,1,05,在外公館共通費,現地補助員給与,28141490,24679691,3461799
外務省,在外公館,021,95,015,2,11,1,05,在外公館共通費,政府開発援助現地補助員給与,16698287,15405046,1293241
外務省,在外公館,021,95,015,2,12,9,06,在外公館共通費,諸謝金,11488909,10653944,834965
外務省,在外公館,021,95,015,2,12,9,06,在外公館共通費,政府開発援助諸謝金,6817163,6650185,166978
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,報償費,2100000,2100000,0
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,褒賞品費,1434,1228,206
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,政府開発援助褒賞品費,850,767,83
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,赴任帰朝旅費,2691998,2264238,427760
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,政府開発援助赴任帰朝旅費,1597349,1413336,184013
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,在外職員等旅費,2298121,2222429,75692
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,政府開発援助在外職員等旅費,1363637,1387239,-23602
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,庁費,6454430,5991477,462953
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助庁費,3829853,3739866,89987
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館連絡庁費,1565921,1438124,127797
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館連絡庁費,929165,897675,31490
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,情報処理業務庁費,119502,99791,19711
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助情報処理業務庁費,70909,62290,8619
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館交流諸費,2221883,2017910,203973
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館交流諸費,1318397,1259582,58815
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,車両購入費,524786,608032,-83246
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助車両購入費,311391,379533,-68142
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館設備整備費,1595763,1740265,-144502
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館設備整備費,946880,1086269,-139389
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,医薬品等買上費,49489,48048,1441
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助医薬品等買上費,29365,29992,-627
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館等借料,13601870,12111740,1490130
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館等借料,8070929,7560140,510789
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,各所修繕,589986,542723,47263
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助各所修繕,350080,338769,11311
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,公共施設等維持管理運営費,0,117576,-117576
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助公共施設等維持管理運営費,0,73391,-73391
外務省,在外公館,021,95,015,2,94,4,15,在外公館共通費,無体財産権購入費,0,10156,-10156
外務省,在外公館,021,95,015,2,94,4,15,在外公館共通費,政府開発援助無体財産権購入費,0,6339,-6339
外務省,在外公館,021,95,015,2,12,9,17,在外公館共通費,交際費,154979,152830,2149
外務省,在外公館,021,95,015,2,12,9,17,在外公館共通費,政府開発援助交際費,91959,95397,-3438
外務省,在外公館,022,95,015,1,20,2,08,在外公館施設費,施設施工旅費,8018,22009,-13991
外務省,在外公館,022,95,015,1,20,2,08,在外公館施設費,政府開発援助施設施工旅費,4759,13740,-8981
外務省,在外公館,022,95,015,1,20,3,09,在外公館施設費,施設施工庁費,677660,1529363,-851703
外務省,在外公館,022,95,015,1,20,3,09,在外公館施設費,政府開発援助施設施工庁費,402104,954627,-552523
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,施設整備費,2806408,7230834,-4424426
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,政府開発援助施設整備費,1665234,4513482,-2848248
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,不動産購入費,0,212304,-212304
外務省,在外公館,022,95,015,1,20,4,15,在外公館施設費,政府開発援助不動産購入費,0,132522,-132522
外務省,在外公館,023,95,015,2,12,9,06,地域別外交費,諸謝金,375944,365466,10478
外務省,在外公館,023,95,015,2,12,9,06,地域別外交費,政府開発援助諸謝金,34610,26019,8591
外務省,在外公館,023,95,015,2,12,2,08,地域別外交費,在外職員等旅費,34849,25808,9041
外務省,在外公館,023,95,015,2,12,2,08,地域別外交費,政府開発援助在外職員等旅費,115387,24145,91242
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,庁費,17339,17585,-246
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,政府開発援助庁費,7238,5954,1284
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,在外公館交流諸費,23608,25473,-1865
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,政府開発援助在外公館交流諸費,20682,5583,15099
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,啓発宣伝費,2223,2060,163
外務省,在外公館,023,95,015,2,12,3,09,地域別外交費,在外公館連絡庁費,0,281,-281
外務省,在外公館,023,95,015,2,12,5,14,地域別外交費,経済改革促進支援事業等委託費,471708,506696,-34988
外務省,在外公館,024,95,015,2,12,9,06,分野別外交費,諸謝金,266049,309645,-43596
外務省,在外公館,024,95,015,2,12,2,08,分野別外交費,在外職員等旅費,91712,98895,-7183
外務省,在外公館,024,95,015,2,12,2,08,分野別外交費,外国要人招へい等業務在外職員等旅費,81369,0,81369
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,庁費,9354,6693,2661
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,政府開発援助庁費,6396,5727,669
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,在外公館連絡庁費,491,4115,-3624
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,在外公館交流諸費,32807,84336,-51529
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,政府開発援助在外公館交流諸費,395,715,-320
外務省,在外公館,024,95,015,2,12,3,09,分野別外交費,国際テロ情報収集等活動費,133800,133800,0
外務省,在外公館,025,95,015,2,12,9,06,広報文化交流及報道対策費,諸謝金,289396,263920,25476
外務省,在外公館,025,95,015,2,12,9,06,広報文化交流及報道対策費,戦略的対外発信謝金,241585,214115,27470
外務省,在外公館,025,95,015,2,12,9,06,広報文化交流及報道対策費,政府開発援助諸謝金,0,482,-482
外務省,在外公館,025,95,015,2,12,2,08,広報文化交流及報道対策費,在外職員等旅費,17276,16624,652
外務省,在外公館,025,95,015,2,12,2,08,広報文化交流及報道対策費,政府開発援助在外職員等旅費,0,465,-465
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,庁費,645,598,47
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,情報処理業務庁費,7379,4255,3124
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,戦略的対外発信庁費,33300,39060,-5760
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,在外公館交流諸費,1242,1151,91
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,啓発宣伝費,207723,201253,6470
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,在外公館設備整備費,3627,3361,266
外務省,在外公館,025,95,015,2,12,3,09,広報文化交流及報道対策費,政府開発援助庁費,0,65,-65
外務省,在外公館,025,95,015,2,12,5,14,広報文化交流及報道対策費,戦略的対外発信事業委託費,643751,597804,45947
外務省,在外公館,026,95,015,2,12,9,06,領事政策費,在外選挙事務謝金,183945,12087,171858
外務省,在外公館,026,95,015,2,12,9,06,領事政策費,領事事務謝金,3777034,3449925,327109
外務省,在外公館,026,95,015,2,12,2,08,領事政策費,在外職員等旅費,30233,30679,-446
外務省,在外公館,026,95,015,2,12,2,08,領事政策費,在外選挙事務職員旅費,122364,0,122364
外務省,在外公館,026,95,015,2,12,2,08,領事政策費,領事事務職員等旅費,44735,44088,647
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,在外公館連絡庁費,70025,42931,27094
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,在外選挙事務庁費,99354,44013,55341
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,領事事務庁費,124431,142256,-17825
外務省,在外公館,026,95,015,2,12,3,09,領事政策費,在外公館等借料,1774906,1634373,140533
外務省,在外公館,026,95,015,2,95,9,23,領事政策費,海外邦人援護短期貸出金,17000,17000,0
外務省,在外公館,027,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,1196145,1190799,5346
外務省,在外公館,027,50,015,2,12,2,08,経済協力費,政府開発援助在外職員等旅費,45164,48125,-2961
外務省,在外公館,027,50,015,2,12,3,09,経済協力費,政府開発援助庁費,26954,26684,270
外務省,在外公館,027,50,015,2,12,3,09,経済協力費,政府開発援助在外公館連絡庁費,1639,2004,-365
外務省,在外公館,027,50,015,2,12,3,09,経済協力費,政府開発援助在外公館交流諸費,2656,478,2178
外務省,在外公館,027,50,015,2,12,3,09,経済協力費,政府開発援助啓発宣伝費,10347,10005,342
財務省,財務本省,001,95,016,2,11,1,02,財務本省共通費,職員基本給,9739821,9646238,93583
財務省,財務本省,001,95,016,2,11,1,03,財務本省共通費,職員諸手当,5273970,5279665,-5695
財務省,財務本省,001,95,016,2,11,1,04,財務本省共通費,超過勤務手当,2747059,2656414,90645
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,委員手当,19442,20365,-923
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,非常勤職員手当,309542,270597,38945
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,休職者給与,57473,42361,15112
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,国際機関等派遣職員給与,353172,280199,72973
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,短時間勤務職員給与,150121,126618,23503
財務省,財務本省,001,95,016,2,15,1,05,財務本省共通費,公務災害補償費,123001,126370,-3369
財務省,財務本省,001,95,016,2,11,1,05,財務本省共通費,退職手当,7600705,8542899,-942194
財務省,財務本省,001,95,089,2,11,1,05,財務本省共通費,児童手当,165320,109045,56275
財務省,財務本省,001,95,016,2,12,9,06,財務本省共通費,諸謝金,75429,90418,-14989
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,職員旅費,511168,516824,-5656
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国為替検査旅費,5234,4180,1054
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国留学旅費,176879,168589,8290
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,赴任旅費,334173,334173,0
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,委員等旅費,18726,24061,-5335
財務省,財務本省,001,95,016,2,12,2,08,財務本省共通費,外国人招へい旅費,1934,2308,-374
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,庁費,2592448,2299796,292652
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,国会図書館支部庁費,3356,3356,0
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,情報処理業務庁費,172194,175024,-2830
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,庁舎管理改善設備整備費,1742762,1827496,-84734
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,印紙製造費,882651,900890,-18239
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,招へい外国人滞在費,110,110,0
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,各所修繕,435468,435468,0
財務省,財務本省,001,95,199,2,13,3,09,財務本省共通費,自動車重量税,678,637,41
財務省,財務本省,001,95,016,2,12,3,09,財務本省共通費,通信専用料,0,291,-291
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,国家公務員共済組合負担金,20920044,19573429,1346615
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,基礎年金等国家公務員共済組合負担金,5112091,4972397,139694
財務省,財務本省,001,95,016,2,11,5,16,財務本省共通費,育児休業手当金等国家公務員共済組合負担金,82130,64338,17792
財務省,財務本省,001,95,029,2,13,5,16,財務本省共通費,国有資産所在市町村交付金,22933,21886,1047
財務省,財務本省,001,95,016,2,72,5,16,財務本省共通費,関税協力理事会等分担金,239028,183530,55498
財務省,財務本省,001,95,016,2,12,9,17,財務本省共通費,交際費,891,891,0
財務省,財務本省,001,95,016,2,95,9,18,財務本省共通費,賠償償還及払戻金,9484,4000,5484
財務省,財務本省,001,95,016,2,95,9,18,財務本省共通費,貨幣交換差減補填金,63000000,192913876,-129913876
財務省,財務本省,001,95,199,2,40,9,20,財務本省共通費,保険会社損失補償金,659,659,0
財務省,財務本省,002,95,016,1,20,2,08,財務本省施設費,施設施工旅費,180,180,0
財務省,財務本省,002,95,016,1,20,3,09,財務本省施設費,施設施工庁費,193,193,0
財務省,財務本省,002,95,016,1,20,4,15,財務本省施設費,施設整備費,263046,421167,-158121
財務省,財務本省,003,95,016,2,11,1,05,財政健全化推進費,委員手当,120,158,-38
財務省,財務本省,003,95,016,2,11,1,05,財政健全化推進費,非常勤職員手当,7671,6304,1367
財務省,財務本省,003,95,016,2,12,9,06,財政健全化推進費,諸謝金,10959,15570,-4611
財務省,財務本省,003,95,016,2,12,2,08,財政健全化推進費,職員旅費,71931,74666,-2735
財務省,財務本省,003,95,016,2,12,2,08,財政健全化推進費,委員等旅費,11813,9865,1948
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,庁費,386450,379356,7094
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,研修所庁費,26304,30512,-4208
財務省,財務本省,003,95,016,2,20,3,09,財政健全化推進費,歳入歳出関係事務機械化庁費,376216,304120,72096
財務省,財務本省,003,95,016,2,12,3,09,財政健全化推進費,財政健全化推進調査費,23107,24000,-893
財務省,財務本省,003,95,016,2,72,5,16,財政健全化推進費,経済協力開発機構拠出金,5625,5142,483
財務省,財務本省,004,95,016,2,11,1,05,税制企画立案費,非常勤職員手当,12952,9846,3106
財務省,財務本省,004,95,016,2,12,9,06,税制企画立案費,諸謝金,2351,1948,403
財務省,財務本省,004,95,016,2,12,2,08,税制企画立案費,職員旅費,3918,4041,-123
財務省,財務本省,004,95,016,2,12,2,08,税制企画立案費,委員等旅費,2516,2673,-157
財務省,財務本省,004,95,016,2,12,3,09,税制企画立案費,庁費,128410,138533,-10123
財務省,財務本省,005,95,016,2,11,1,05,資産債務管理費,非常勤職員手当,48298,39077,9221
財務省,財務本省,005,95,016,2,12,9,06,資産債務管理費,諸謝金,4022,3638,384
財務省,財務本省,005,95,016,2,12,2,08,資産債務管理費,職員旅費,9527,10259,-732
財務省,財務本省,005,95,016,2,12,2,08,資産債務管理費,委員等旅費,25,41,-16
財務省,財務本省,005,95,016,2,12,3,09,資産債務管理費,庁費,24422,24498,-76
財務省,財務本省,008,20,100,2,12,9,06,国債費,諸謝金,6914,7731,-817
財務省,財務本省,008,20,100,2,12,2,08,国債費,職員旅費,26889,25637,1252
財務省,財務本省,008,20,100,2,12,2,08,国債費,委員等旅費,1194,1193,1
財務省,財務本省,008,20,100,2,12,3,09,国債費,庁費,735499,727897,7602
財務省,財務本省,008,20,100,1,30,6,22,国債費,出資国債等償還財源国債整理基金特別会計へ繰入,208166431,201685961,6480470
財務省,財務本省,008,20,100,2,30,6,22,国債費,普通国債等償還財源等国債整理基金特別会計へ繰入,27735245452,25444727442,2290518010
財務省,財務本省,008,20,100,2,30,6,22,国債費,年金特例公債償還財源等国債整理基金特別会計へ繰入,273693985,260966963,12727022
財務省,財務本省,007,95,016,1,93,2,08,公務員宿舎施設費,施設施工旅費,7181,6830,351
財務省,財務本省,007,95,016,1,93,3,09,公務員宿舎施設費,施設施工庁費,457085,475618,-18533
財務省,財務本省,007,95,016,1,93,4,15,公務員宿舎施設費,合同宿舎施設改修費,6712850,6797323,-84473
財務省,財務本省,014,95,016,1,20,2,08,特定国有財産整備費,施設施工旅費,4274,2545,1729
財務省,財務本省,014,95,016,1,20,3,09,特定国有財産整備費,施設施工庁費,229543,266793,-37250
財務省,財務本省,014,95,016,1,20,4,15,特定国有財産整備費,特定施設整備費,8986340,8899721,86619
財務省,財務本省,016,95,016,2,12,9,06,特定国有財産整備諸費,諸謝金,2624,1048,1576
財務省,財務本省,016,95,016,2,12,2,08,特定国有財産整備諸費,職員旅費,959,0,959
財務省,財務本省,016,95,016,2,12,2,08,特定国有財産整備諸費,委員等旅費,722,43,679
財務省,財務本省,016,95,016,2,12,3,09,特定国有財産整備諸費,庁費,110087,192684,-82597
財務省,財務本省,009,95,016,2,12,9,06,貨幣製造及信用秩序制度等企画立案費,諸謝金,1600,3468,-1868
財務省,財務本省,009,95,016,2,12,2,08,貨幣製造及信用秩序制度等企画立案費,職員旅費,2500,2609,-109
財務省,財務本省,009,95,016,2,12,2,08,貨幣製造及信用秩序制度等企画立案費,委員等旅費,2274,2878,-604
財務省,財務本省,009,95,016,2,12,3,09,貨幣製造及信用秩序制度等企画立案費,庁費,32382,30367,2015
財務省,財務本省,009,95,018,2,12,3,09,貨幣製造及信用秩序制度等企画立案費,貨幣製造費,17394726,17866141,-471415
財務省,財務本省,010,95,016,2,11,1,05,関税制度等企画立案費,委員手当,418,394,24
財務省,財務本省,010,95,016,2,11,1,05,関税制度等企画立案費,非常勤職員手当,22499,17525,4974
財務省,財務本省,010,95,016,2,12,9,06,関税制度等企画立案費,諸謝金,37661,45805,-8144
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,職員旅費,109977,109827,150
財務省,財務本省,010,95,016,2,12,2,08,関税制度等企画立案費,委員等旅費,1328,1683,-355
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,庁費,169220,189860,-20640
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,研修所庁費,264051,274018,-9967
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,輸出入貨物分析機器整備費,252326,543199,-290873
財務省,財務本省,010,95,016,2,12,3,09,関税制度等企画立案費,貿易調査統計費,2924,2924,0
財務省,財務本省,010,95,016,2,72,5,16,関税制度等企画立案費,国際機関拠出金,217644,158775,58869
財務省,財務本省,011,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,4817,5123,-306
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助職員旅費,183005,168625,14380
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助委員等旅費,4384,5593,-1209
財務省,財務本省,011,50,015,2,12,2,08,経済協力費,政府開発援助外国人招へい旅費,40241,40742,-501
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助庁費,140214,140560,-346
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助情報処理業務庁費,592,1015,-423
財務省,財務本省,011,50,015,2,12,3,09,経済協力費,政府開発援助招へい外国人滞在費,24719,26143,-1424
財務省,財務本省,011,50,015,2,72,5,16,経済協力費,政府開発援助アジア開発銀行等拠出金,34540093,58214509,-23674416
財務省,財務本省,011,50,062,1,95,9,24,経済協力費,政府開発援助独立行政法人国際協力機構有償資金協力部門出資金,50480000,81330000,-30850000
財務省,財務本省,011,50,199,1,95,9,24,経済協力費,政府開発援助米州投資公社出資金,0,27800,-27800
財務省,財務本省,012,95,062,2,40,5,16,政策金融費,危機対応円滑化業務補助金,82155,78849,3306
財務省,財務本省,012,60,062,2,40,5,16,政策金融費,株式会社日本政策金融公庫補給金,13877000,13661000,216000
財務省,財務本省,012,95,062,2,40,5,16,政策金融費,危機対応円滑化業務補給金,940,940,0
財務省,財務本省,012,60,062,1,95,9,24,政策金融費,株式会社日本政策金融公庫出資金,46100000,46600000,-500000
財務省,財務本省,013,95,081,2,71,5,16,国家公務員共済組合連合会等助成費,国家公務員共済組合連合会補助金,1908778,1878339,30439
財務省,財務本省,013,06,081,2,71,5,16,国家公務員共済組合連合会等助成費,日本郵政共済組合等補助金,132502,135479,-2977
財務省,財務本省,013,95,081,2,71,5,16,国家公務員共済組合連合会等助成費,基礎年金等国家公務員共済組合連合会職員共済組合負担金,3718677,3651529,67148
財務省,財務本省,013,02,081,2,71,5,16,国家公務員共済組合連合会等助成費,基礎年金等日本郵政共済組合等負担金,78735027,78274602,460425
財務省,財務本省,013,95,081,2,60,5,16,国家公務員共済組合連合会等助成費,旧令共済組合年金等交付金,597996,625120,-27124
財務省,財務本省,064,95,199,2,30,6,22,復興事業費等東日本大震災復興特別会計へ繰入,東日本大震災復興特別会計へ繰入,220687,16631213,-16410526
財務省,財務本省,065,95,199,2,95,6,22,貨幣回収準備資金へ繰入,貨幣回収準備資金へ繰入,0,78602661,-78602661
財務省,財務本省,066,35,199,2,95,6,22,防衛力強化資金へ繰入,防衛力強化資金へ繰入,0,109609560,-109609560
財務省,財務本省,019,98,110,2,95,9,99,予備費,(予備費),739482688,1000000000,-260517312
財務省,財務本省,018,94,107,2,95,9,99,原油価格・物価高騰対策及び賃上げ促進環境整備対応予備費,(原油価格・物価高騰対策及び賃上げ促進環境整備対応予備費),0,1000000000,-1000000000
財務省,財務局,021,95,016,2,11,1,02,財務局共通費,職員基本給,19827350,19959703,-132353
財務省,財務局,021,95,016,2,11,1,03,財務局共通費,職員諸手当,10319385,10318025,1360
財務省,財務局,021,95,016,2,11,1,04,財務局共通費,超過勤務手当,869567,872538,-2971
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,非常勤職員手当,1229895,1120385,109510
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,休職者給与,91116,106583,-15467
財務省,財務局,021,95,016,2,11,1,05,財務局共通費,短時間勤務職員給与,665902,687522,-21620
財務省,財務局,021,95,089,2,11,1,05,財務局共通費,児童手当,321820,264300,57520
財務省,財務局,021,95,016,2,12,9,06,財務局共通費,諸謝金,39002,41207,-2205
財務省,財務局,021,95,016,2,12,2,08,財務局共通費,職員旅費,114394,113960,434
財務省,財務局,021,95,016,2,12,2,08,財務局共通費,外国為替検査旅費,9822,6585,3237
財務省,財務局,021,95,016,2,12,2,08,財務局共通費,委員等旅費,6961,7167,-206
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,庁費,3397679,3260544,137135
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,土地建物借料,6408,6405,3
財務省,財務局,021,95,016,2,12,3,09,財務局共通費,各所修繕,138900,138014,886
財務省,財務局,021,95,199,2,13,3,09,財務局共通費,自動車重量税,1556,2778,-1222
財務省,財務局,021,95,016,2,94,4,15,財務局共通費,換地清算金,600,600,0
財務省,財務局,021,95,029,2,13,5,16,財務局共通費,国有資産所在市町村交付金,6628244,6487441,140803
財務省,財務局,021,95,016,2,12,9,17,財務局共通費,交際費,948,948,0
財務省,財務局,021,95,016,2,95,9,18,財務局共通費,賠償償還及払戻金,307000,610000,-303000
財務省,財務局,022,95,016,1,20,2,08,財務局施設費,施設施工旅費,436,459,-23
財務省,財務局,022,95,016,1,20,3,09,財務局施設費,施設施工庁費,5693,18915,-13222
財務省,財務局,022,95,016,1,20,4,15,財務局施設費,施設整備費,150820,275140,-124320
財務省,財務局,023,95,016,2,11,1,05,財務局業務費,委員手当,2841,2906,-65
財務省,財務局,023,95,016,2,11,1,05,財務局業務費,非常勤職員手当,2111195,1982996,128199
財務省,財務局,023,95,016,2,12,9,06,財務局業務費,諸謝金,13163,13734,-571
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,職員旅費,159522,162309,-2787
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,立会検査旅費,98560,98560,0
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,金融機関等検査旅費,211619,212994,-1375
財務省,財務局,023,95,016,2,12,2,08,財務局業務費,委員等旅費,2266,2360,-94
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,庁費,587810,584243,3567
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,国有財産管理処分庁費,5499156,6009825,-510669
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,国有財産評価等手数料,294253,383100,-88847
財務省,財務局,023,95,016,2,95,3,09,財務局業務費,合同宿舎管理費,2197232,2288584,-91352
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,土地建物借料,12483,13982,-1499
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,各所修繕,1690042,1659963,30079
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,普通財産維持費,690494,1219006,-528512
財務省,財務局,023,95,016,2,12,3,09,財務局業務費,捜査費,960,960,0
財務省,財務局,023,95,016,2,95,9,20,財務局業務費,移転等補償金,4000,4000,0
財務省,税関,031,95,017,2,11,1,02,税関共通費,職員基本給,44991925,44956740,35185
