所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,令和4年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
法務省,出入国在留管理庁,101,95,014,2,11,1,04,出入国在留管理庁共通費,超過勤務手当,3369408,3239339,130069
法務省,出入国在留管理庁,101,95,014,2,11,1,05,出入国在留管理庁共通費,短時間勤務職員給与,85121,87510,-2389
法務省,出入国在留管理庁,101,95,089,2,11,1,05,出入国在留管理庁共通費,児童手当,227555,224595,2960
法務省,出入国在留管理庁,101,95,014,2,12,9,06,出入国在留管理庁共通費,諸謝金,2826,2826,0
法務省,出入国在留管理庁,101,95,014,2,95,9,07,出入国在留管理庁共通費,報償費,106,106,0
法務省,出入国在留管理庁,101,95,014,2,12,2,08,出入国在留管理庁共通費,職員旅費,126501,127575,-1074
法務省,出入国在留管理庁,101,95,014,2,12,2,08,出入国在留管理庁共通費,赴任旅費,200525,199851,674
法務省,出入国在留管理庁,101,95,014,2,12,3,09,出入国在留管理庁共通費,庁費,1320945,1706719,-385774
法務省,出入国在留管理庁,101,95,014,2,12,3,09,出入国在留管理庁共通費,情報処理業務庁費,13781,21410,-7629
法務省,出入国在留管理庁,101,95,014,2,12,3,09,出入国在留管理庁共通費,土地建物借料,18070,18070,0
法務省,出入国在留管理庁,101,95,199,2,13,3,09,出入国在留管理庁共通費,自動車重量税,4302,3709,593
法務省,出入国在留管理庁,101,95,014,2,12,3,09,出入国在留管理庁共通費,公共施設等維持管理運営費,0,8293,-8293
法務省,出入国在留管理庁,101,95,029,2,13,5,16,出入国在留管理庁共通費,国有資産所在市町村交付金,358,420,-62
法務省,出入国在留管理庁,101,95,014,2,12,9,17,出入国在留管理庁共通費,交際費,168,168,0
法務省,出入国在留管理庁,102,95,014,2,11,1,05,出入国管理企画調整推進費,委員手当,127133,59911,67222
法務省,出入国在留管理庁,102,95,014,2,12,9,06,出入国管理企画調整推進費,諸謝金,114976,77703,37273
法務省,出入国在留管理庁,102,95,014,2,12,2,08,出入国管理企画調整推進費,職員旅費,19548,20637,-1089
法務省,出入国在留管理庁,102,95,014,2,12,2,08,出入国管理企画調整推進費,委員等旅費,12418,9416,3002
法務省,出入国在留管理庁,102,95,014,2,12,2,08,出入国管理企画調整推進費,外国人招へい旅費,574,574,0
法務省,出入国在留管理庁,102,95,014,2,12,3,09,出入国管理企画調整推進費,出入国管理業務庁費,510659,504517,6142
法務省,出入国在留管理庁,102,95,014,2,12,3,09,出入国管理企画調整推進費,招へい外国人滞在費,144,144,0
法務省,出入国在留管理庁,102,95,014,2,12,3,09,出入国管理企画調整推進費,調査活動費,547,547,0
法務省,出入国在留管理庁,102,95,014,2,12,5,14,出入国管理企画調整推進費,中長期在留者住居地届出等事務委託費,1203323,1297183,-93860
法務省,出入国在留管理庁,102,95,014,2,71,5,16,出入国管理企画調整推進費,特定技能試験実施費補助金,47409,0,47409
法務省,出入国在留管理庁,102,95,014,2,30,5,16,出入国管理企画調整推進費,外国人技能実習機構交付金,39997,39997,0
法務省,出入国在留管理庁,102,95,014,2,81,5,16,出入国管理企画調整推進費,外国人受入環境整備交付金,1100000,1100000,0
法務省,出入国在留管理庁,103,95,014,2,11,1,05,出入国管理業務費,非常勤職員手当,28704,28778,-74
法務省,出入国在留管理庁,103,95,014,2,12,9,06,出入国管理業務費,諸謝金,362567,330728,31839
法務省,出入国在留管理庁,103,95,014,2,12,2,08,出入国管理業務費,出入国管理業務旅費,159563,282827,-123264
法務省,出入国在留管理庁,103,95,014,2,12,2,08,出入国管理業務費,護送旅費,151461,150263,1198
法務省,出入国在留管理庁,103,95,014,2,12,2,08,出入国管理業務費,証人等旅費,56,56,0
法務省,出入国在留管理庁,103,95,014,2,12,2,08,出入国管理業務費,被収容者旅費,73713,47392,26321
法務省,出入国在留管理庁,103,95,014,2,12,3,09,出入国管理業務費,出入国管理業務庁費,6378330,6440379,-62049
法務省,出入国在留管理庁,103,95,014,2,12,3,09,出入国管理業務費,収容諸費,936568,1540876,-604308
法務省,出入国在留管理庁,103,95,014,2,12,3,09,出入国管理業務費,審査官等被服費,76303,74519,1784
法務省,出入国在留管理庁,103,95,014,2,12,3,09,出入国管理業務費,被収容者被服費,885,885,0
法務省,出入国在留管理庁,103,95,014,2,12,3,09,出入国管理業務費,土地建物借料,741389,692514,48875
法務省,出入国在留管理庁,103,95,014,2,12,3,09,出入国管理業務費,調査活動費,2494,2494,0
法務省,出入国在留管理庁,103,95,014,2,12,3,09,出入国管理業務費,被護送収容者食糧費,363321,576168,-212847
法務省,出入国在留管理庁,103,95,014,2,12,5,14,出入国管理業務費,被収容者帰国支援事業委託費,22088,22088,0
法務省,公安審査委員会,081,95,014,2,11,1,02,公安審査委員会,職員基本給,23279,22818,461
法務省,公安審査委員会,081,95,014,2,11,1,03,公安審査委員会,職員諸手当,13716,13277,439
法務省,公安審査委員会,081,95,014,2,11,1,04,公安審査委員会,超過勤務手当,801,810,-9
法務省,公安審査委員会,081,95,014,2,11,1,05,公安審査委員会,委員手当,18172,14807,3365
法務省,公安審査委員会,081,95,089,2,11,1,05,公安審査委員会,児童手当,480,480,0
法務省,公安審査委員会,081,95,014,2,12,9,06,公安審査委員会,諸謝金,132,132,0
法務省,公安審査委員会,081,95,014,2,12,2,08,公安審査委員会,職員旅費,260,260,0
法務省,公安審査委員会,081,95,014,2,12,2,08,公安審査委員会,委員旅費,437,437,0
法務省,公安審査委員会,081,95,014,2,12,3,09,公安審査委員会,庁費,8794,9252,-458
法務省,公安審査委員会,081,95,199,2,13,3,09,公安審査委員会,自動車重量税,0,38,-38
法務省,公安審査委員会,081,95,014,2,12,9,17,公安審査委員会,交際費,89,89,0
法務省,公安調査庁,091,95,014,2,11,1,02,公安調査庁共通費,職員基本給,8279088,7964656,314432
法務省,公安調査庁,091,95,014,2,11,1,03,公安調査庁共通費,職員諸手当,3867610,3921544,-53934
法務省,公安調査庁,091,95,014,2,11,1,04,公安調査庁共通費,超過勤務手当,402388,535346,-132958
法務省,公安調査庁,091,95,014,2,11,1,05,公安調査庁共通費,短時間勤務職員給与,53955,0,53955
法務省,公安調査庁,091,95,089,2,11,1,05,公安調査庁共通費,児童手当,101480,101005,475
法務省,公安調査庁,091,95,014,2,12,9,06,公安調査庁共通費,諸謝金,833,833,0
法務省,公安調査庁,091,95,014,2,12,2,08,公安調査庁共通費,職員旅費,30204,30204,0
法務省,公安調査庁,091,95,014,2,12,2,08,公安調査庁共通費,赴任旅費,42286,41009,1277
法務省,公安調査庁,091,95,014,2,12,3,09,公安調査庁共通費,庁費,591008,464916,126092
法務省,公安調査庁,091,95,014,2,12,3,09,公安調査庁共通費,情報処理業務庁費,14222,11639,2583
法務省,公安調査庁,091,95,014,2,12,3,09,公安調査庁共通費,土地建物借料,3296,3296,0
法務省,公安調査庁,091,95,014,2,12,3,09,公安調査庁共通費,公共施設等維持管理運営費,61646,51577,10069
法務省,公安調査庁,091,95,199,2,13,3,09,公安調査庁共通費,自動車重量税,4718,2040,2678
法務省,公安調査庁,091,95,014,2,12,3,09,公安調査庁共通費,庁舎等撤去費,0,11330,-11330
法務省,公安調査庁,091,95,014,2,12,9,17,公安調査庁共通費,交際費,1026,1026,0
法務省,公安調査庁,092,95,014,2,12,9,06,破壊的団体等調査費,諸謝金,4393,4393,0
法務省,公安調査庁,092,95,014,2,12,2,08,破壊的団体等調査費,団体等調査旅費,122455,124844,-2389
法務省,公安調査庁,092,95,014,2,12,2,08,破壊的団体等調査費,参考人等旅費,60,60,0
法務省,公安調査庁,092,95,014,2,12,3,09,破壊的団体等調査費,団体等調査業務庁費,426338,2203796,-1777458
法務省,公安調査庁,092,95,014,2,12,3,09,破壊的団体等調査費,公安調査官調査活動費,1942501,1912859,29642
外務省,外務本省,001,95,015,2,11,1,02,外務本省共通費,職員基本給,14411715,14100416,311299
外務省,外務本省,001,95,015,2,11,1,03,外務本省共通費,職員諸手当,7283748,7380409,-96661
外務省,外務本省,001,95,015,2,11,1,04,外務本省共通費,超過勤務手当,3078672,2830977,247695
外務省,外務本省,001,95,015,2,11,1,05,外務本省共通費,委員手当,989,823,166
外務省,外務本省,001,95,015,2,11,1,05,外務本省共通費,待命職員給与,153687,156319,-2632
外務省,外務本省,001,95,015,2,11,1,05,外務本省共通費,非常勤職員手当,54217,54293,-76
外務省,外務本省,001,95,015,2,11,1,05,外務本省共通費,休職者給与,117256,126305,-9049
外務省,外務本省,001,95,015,2,11,1,05,外務本省共通費,国際機関等派遣職員給与,106361,175857,-69496
外務省,外務本省,001,95,015,2,11,1,05,外務本省共通費,短時間勤務職員給与,159732,200970,-41238
外務省,外務本省,001,95,015,2,15,1,05,外務本省共通費,公務災害補償費,190429,207697,-17268
外務省,外務本省,001,95,015,2,11,1,05,外務本省共通費,退職手当,4285444,3611340,674104
外務省,外務本省,001,95,089,2,11,1,05,外務本省共通費,児童手当,115805,120015,-4210
外務省,外務本省,001,95,015,2,12,9,06,外務本省共通費,諸謝金,955614,1050898,-95284
外務省,外務本省,001,95,015,2,12,9,06,外務本省共通費,政府開発援助諸謝金,5359,1750,3609
外務省,外務本省,001,95,015,2,95,9,07,外務本省共通費,報償費,1000000,1000000,0
外務省,外務本省,001,95,015,2,12,2,08,外務本省共通費,職員旅費,1630460,1682982,-52522
外務省,外務本省,001,95,015,2,12,2,08,外務本省共通費,政府開発援助職員旅費,269092,282227,-13135
外務省,外務本省,001,95,015,2,12,2,08,外務本省共通費,赴任旅費,11473,11991,-518
外務省,外務本省,001,95,015,2,12,2,08,外務本省共通費,委員等旅費,6908,7014,-106
外務省,外務本省,001,95,015,2,12,2,08,外務本省共通費,文化人等派遣旅費,187878,189321,-1443
外務省,外務本省,001,95,015,2,12,2,08,外務本省共通費,政府開発援助文化人等派遣旅費,14283,16207,-1924
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,庁費,3626193,3553896,72297
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,政府開発援助庁費,156566,159314,-2748
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,情報処理業務庁費,5441328,7659619,-2218291
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,国会図書館支部庁費,5863,5928,-65
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,在外公館連絡庁費,711205,576252,134953
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,外交等業務庁費,346370,381337,-34967
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,民間資金等活用事業調査費,981,1055,-74
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,通信専用料,9506,5506,4000
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,航空機借料,774420,621500,152920
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,土地建物借料,47302,47302,0
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,招へい外国人滞在費,214416,244539,-30123
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,文化人等招へい費,37100,25346,11754
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,各所修繕,196818,129416,67402
外務省,外務本省,001,95,199,2,13,3,09,外務本省共通費,自動車重量税,671,651,20
外務省,外務本省,001,95,015,2,12,3,09,外務本省共通費,電子計算機等借料,0,1903,-1903
外務省,外務本省,001,95,015,2,11,5,16,外務本省共通費,国家公務員共済組合負担金,9048225,8782589,265636
外務省,外務本省,001,95,015,2,11,5,16,外務本省共通費,基礎年金等国家公務員共済組合負担金,2372855,2308006,64849
外務省,外務本省,001,95,015,2,11,5,16,外務本省共通費,育児休業手当金国家公務員共済組合負担金,1784,1674,110
外務省,外務本省,001,95,029,2,13,5,16,外務本省共通費,国有資産所在市町村交付金,13599,13685,-86
外務省,外務本省,001,95,015,2,12,9,17,外務本省共通費,交際費,26558,26976,-418
外務省,外務本省,001,95,015,2,12,9,17,外務本省共通費,政府開発援助交際費,500,0,500
外務省,外務本省,001,95,015,2,95,9,18,外務本省共通費,賠償償還及払戻金,1000,1000,0
外務省,外務本省,002,95,015,1,20,2,08,外務本省施設費,施設施工旅費,97,76,21
外務省,外務本省,002,95,015,1,20,3,09,外務本省施設費,施設施工庁費,35777,35170,607
外務省,外務本省,002,95,015,1,20,4,15,外務本省施設費,施設整備費,731427,689149,42278
外務省,外務本省,003,95,015,2,11,1,05,地域別外交費,旧外地職員給与費,373,373,0
外務省,外務本省,003,95,015,2,12,9,06,地域別外交費,諸謝金,958005,913972,44033
外務省,外務本省,003,95,015,2,12,9,06,地域別外交費,政府開発援助諸謝金,88363,53116,35247
外務省,外務本省,003,95,015,2,12,2,08,地域別外交費,職員旅費,146629,163052,-16423
外務省,外務本省,003,95,015,2,12,2,08,地域別外交費,政府開発援助職員旅費,168855,136000,32855
外務省,外務本省,003,95,015,2,12,2,08,地域別外交費,委員等旅費,3948,6013,-2065
外務省,外務本省,003,95,015,2,12,2,08,地域別外交費,政府開発援助委員等旅費,660,650,10
外務省,外務本省,003,95,015,2,12,2,08,地域別外交費,文化人等派遣旅費,52940,58756,-5816
外務省,外務本省,003,95,015,2,12,2,08,地域別外交費,政府開発援助文化人等派遣旅費,33742,27542,6200
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,庁費,64918,51420,13498
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,政府開発援助庁費,272580,409406,-136826
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,情報処理業務庁費,22839,20581,2258
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,啓発宣伝費,4130,3738,392
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,政府開発援助啓発宣伝費,3453,0,3453
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,土地建物借料,17973,17973,0
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,文化人等招へい費,55041,53345,1696
外務省,外務本省,003,95,015,2,12,3,09,地域別外交費,政府開発援助文化人等招へい費,55111,179460,-124349
外務省,外務本省,003,95,015,2,12,5,14,地域別外交費,国際交流事業委託費,318990,348325,-29335
外務省,外務本省,003,95,015,2,12,5,14,地域別外交費,遺棄化学兵器調査事業等委託費,341866,353449,-11583
外務省,外務本省,003,95,015,2,40,5,16,地域別外交費,国際友好団体補助金,1778369,1664475,113894
外務省,外務本省,003,95,015,2,71,5,16,地域別外交費,北方領土対策事業費補助金,37329,37329,0
外務省,外務本省,003,95,015,2,72,5,16,地域別外交費,サハリン州経済改革促進等特別援助費,150000,150000,0
外務省,外務本省,003,50,015,2,72,5,16,地域別外交費,経済協力国際機関分担金,115200,108900,6300
外務省,外務本省,003,50,015,2,72,5,16,地域別外交費,政府開発援助経済協力国際機関等拠出金,583362,1124694,-541332
外務省,外務本省,003,50,015,2,72,5,16,地域別外交費,経済協力国際機関等拠出金,344851,363803,-18952
外務省,外務本省,003,95,015,2,72,5,16,地域別外交費,政府開発援助国際機関等拠出金,1929,1968,-39
外務省,外務本省,003,95,015,2,72,5,16,地域別外交費,国際機関等拠出金,208760,273102,-64342
外務省,外務本省,003,95,015,2,95,9,18,地域別外交費,旧外地特別会計承継債務払戻金,10021,10021,0
外務省,外務本省,004,95,015,2,12,9,06,分野別外交費,諸謝金,497160,493046,4114
外務省,外務本省,004,95,015,2,12,9,06,分野別外交費,政府開発援助諸謝金,12726,12328,398
外務省,外務本省,004,95,015,2,12,9,06,分野別外交費,主要国首脳会議開催業務謝金,14414,0,14414
外務省,外務本省,004,95,015,2,12,2,08,分野別外交費,職員旅費,379257,377850,1407
外務省,外務本省,004,95,015,2,12,2,08,分野別外交費,政府開発援助職員旅費,54275,55995,-1720
外務省,外務本省,004,95,015,2,12,2,08,分野別外交費,主要国首脳会議開催業務職員旅費,11750,0,11750
外務省,外務本省,004,95,015,2,12,2,08,分野別外交費,委員等旅費,4823,5200,-377
外務省,外務本省,004,95,015,2,12,2,08,分野別外交費,主要国首脳会議開催業務委員等旅費,2222,0,2222
外務省,外務本省,004,95,015,2,12,2,08,分野別外交費,文化人等派遣旅費,64791,62693,2098
外務省,外務本省,004,95,015,2,12,2,08,分野別外交費,政府開発援助文化人等派遣旅費,12797,11816,981
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,庁費,69378,96233,-26855
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,情報処理業務庁費,585424,517786,67638
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,主要国首脳会議開催業務庁費,185805,0,185805
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,啓発宣伝費,33124,40672,-7548
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,政府開発援助啓発宣伝費,1016,1016,0
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,文化人等招へい費,105266,160175,-54909
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,政府開発援助文化人等招へい費,14143,16958,-2815
外務省,外務本省,004,95,015,2,12,3,09,分野別外交費,国際テロ情報収集等活動費,124266,124266,0
外務省,外務本省,004,95,015,2,12,5,14,分野別外交費,政府開発援助平和構築人材育成事業等委託費,103366,103366,0
外務省,外務本省,004,95,015,2,12,5,14,分野別外交費,政府開発援助難民等救援業務委託費,499133,481691,17442
外務省,外務本省,004,95,015,2,12,5,14,分野別外交費,難民救援業務委託費,144884,161464,-16580
外務省,外務本省,004,95,015,2,12,5,14,分野別外交費,包括的核実験禁止条約国内運用体制整備事業等委託費,79003,196865,-117862
外務省,外務本省,004,95,015,2,12,5,14,分野別外交費,国際裁判対応力強化人材育成事業等委託費,11858,11739,119
外務省,外務本省,004,95,015,2,71,5,16,分野別外交費,外交・安全保障調査研究事業費補助金,490689,553988,-63299
外務省,外務本省,004,95,015,2,71,5,16,分野別外交費,国際共同研究支援事業費補助金,501629,501526,103
外務省,外務本省,004,50,015,2,72,5,16,分野別外交費,政府開発援助経済協力国際機関分担金,14424021,14707113,-283092
外務省,外務本省,004,50,015,2,72,5,16,分野別外交費,経済協力国際機関分担金,19511572,19666284,-154712
外務省,外務本省,004,63,015,2,72,5,16,分野別外交費,国際原子力機関分担金,4094479,3860693,233786
外務省,外務本省,004,95,015,2,72,5,16,分野別外交費,政府開発援助国際機関分担金,6133721,7805643,-1671922
外務省,外務本省,004,95,015,2,72,5,16,分野別外交費,国際機関分担金,46113640,53382768,-7269128
外務省,外務本省,004,50,015,2,72,5,16,分野別外交費,政府開発援助経済協力国際機関等拠出金,3933467,7372890,-3439423
外務省,外務本省,004,50,015,2,72,5,16,分野別外交費,経済協力国際機関等拠出金,83931,326462,-242531
外務省,外務本省,004,63,015,2,72,5,16,分野別外交費,政府開発援助国際原子力機関拠出金,960703,893038,67665
外務省,外務本省,004,95,015,2,72,5,16,分野別外交費,政府開発援助国際機関等拠出金,164039,164039,0
外務省,外務本省,004,95,015,2,72,5,16,分野別外交費,国際機関等拠出金,224395,287837,-63442
外務省,外務本省,005,95,015,2,12,9,06,広報文化交流及報道対策費,諸謝金,147287,144109,3178
外務省,外務本省,005,95,015,2,12,9,06,広報文化交流及報道対策費,戦略的対外発信謝金,526012,169713,356299
外務省,外務本省,005,95,015,2,12,9,06,広報文化交流及報道対策費,外国要人招へい等業務謝金,0,44104,-44104
外務省,外務本省,005,95,015,2,12,2,08,広報文化交流及報道対策費,職員旅費,32876,32608,268
外務省,外務本省,005,95,015,2,12,2,08,広報文化交流及報道対策費,戦略的対外発信職員旅費,5752,6039,-287
外務省,外務本省,005,95,015,2,12,2,08,広報文化交流及報道対策費,委員等旅費,1257,1284,-27
外務省,外務本省,005,95,015,2,12,2,08,広報文化交流及報道対策費,文化人等派遣旅費,38201,45208,-7007
外務省,外務本省,005,95,015,2,12,2,08,広報文化交流及報道対策費,外国要人招へい等業務旅費,0,11991,-11991
外務省,外務本省,005,95,015,2,12,2,08,広報文化交流及報道対策費,外国要人招へい等業務委員等旅費,0,2731,-2731
外務省,外務本省,005,95,015,2,12,2,08,広報文化交流及報道対策費,戦略的対外発信文化人等派遣旅費,0,10357,-10357
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,庁費,3162,4414,-1252
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,情報処理業務庁費,21780,573186,-551406
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,戦略的対外発信庁費,75355,76838,-1483
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,在外公館連絡庁費,283424,283424,0
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,啓発宣伝費,222803,233295,-10492
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,文化人等招へい費,253076,357320,-104244
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,外国要人招へい等業務庁費,0,1845095,-1845095
外務省,外務本省,005,95,015,2,12,3,09,広報文化交流及報道対策費,戦略的対外発信文化人等招へい費,0,25323,-25323
外務省,外務本省,005,95,015,2,12,5,14,広報文化交流及報道対策費,政府開発援助戦略的対外発信事業委託費,1376447,1354956,21491
外務省,外務本省,005,95,015,2,12,5,14,広報文化交流及報道対策費,戦略的対外発信事業委託費,2875954,2428187,447767
外務省,外務本省,005,95,015,2,12,5,14,広報文化交流及報道対策費,領土保全対策事業委託費,122473,193702,-71229
外務省,外務本省,005,95,015,2,12,5,14,広報文化交流及報道対策費,啓発宣伝事業等委託費,140537,140010,527
外務省,外務本省,005,50,015,2,72,5,16,広報文化交流及報道対策費,政府開発援助経済協力国際機関分担金,1882767,1914513,-31746
外務省,外務本省,005,50,015,2,72,5,16,広報文化交流及報道対策費,経済協力国際機関分担金,1215231,1234668,-19437
外務省,外務本省,005,50,015,2,72,5,16,広報文化交流及報道対策費,政府開発援助経済協力国際機関等拠出金,990122,1112170,-122048
外務省,外務本省,005,50,015,2,72,5,16,広報文化交流及報道対策費,経済協力国際機関等拠出金,923339,923339,0
外務省,外務本省,005,95,015,2,72,5,16,広報文化交流及報道対策費,政府開発援助国際機関等拠出金,319806,290733,29073
外務省,外務本省,005,95,015,2,72,5,16,広報文化交流及報道対策費,国際機関等拠出金,0,1835660,-1835660
外務省,外務本省,006,95,015,2,30,5,16,独立行政法人国際交流基金運営費,政府開発援助独立行政法人国際交流基金運営費交付金,6832869,6656022,176847
外務省,外務本省,006,95,015,2,30,5,16,独立行政法人国際交流基金運営費,独立行政法人国際交流基金運営費交付金,5791976,5976775,-184799
外務省,外務本省,007,95,015,2,12,9,06,領事政策費,諸謝金,475091,283513,191578
外務省,外務本省,007,95,015,2,12,9,06,領事政策費,在外選挙事務謝金,1397,589,808
外務省,外務本省,007,95,015,2,12,2,08,領事政策費,職員旅費,25931,26817,-886
外務省,外務本省,007,95,015,2,12,2,08,領事政策費,委員等旅費,876,1083,-207
外務省,外務本省,007,95,015,2,12,2,08,領事政策費,文化人等派遣旅費,5236,5565,-329
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,庁費,8287,9733,-1446
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,情報処理業務庁費,345765,325673,20092
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,在外選挙事務庁費,8955,108536,-99581
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,領事事務庁費,91801,93166,-1365
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,渡航事務庁費,4138653,5075105,-936452
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,啓発宣伝費,75066,75480,-414
外務省,外務本省,007,95,015,2,12,3,09,領事政策費,文化人等招へい費,1891,1911,-20
外務省,外務本省,007,95,015,2,72,5,16,領事政策費,国際機関等拠出金,4800,3273,1527
外務省,外務本省,007,95,015,2,95,9,23,領事政策費,海外邦人帰国費等貸出金,4994,1813,3181
外務省,外務本省,008,50,015,2,12,9,06,経済協力費,政府開発援助諸謝金,322947,312662,10285
外務省,外務本省,008,50,015,2,12,9,06,経済協力費,政府開発援助経済協力評価等調査謝金,95283,97110,-1827
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助職員旅費,81482,86774,-5292
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助委員等旅費,2975,2659,316
外務省,外務本省,008,50,015,2,12,2,08,経済協力費,政府開発援助文化人等派遣旅費,19413,20842,-1429
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助庁費,63754,79251,-15497
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助経済協力評価等調査費,3084,3087,-3
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助啓発宣伝費,129587,134275,-4688
外務省,外務本省,008,50,015,2,12,3,09,経済協力費,政府開発援助文化人等招へい費,8543,29707,-21164
外務省,外務本省,008,50,015,2,12,5,14,経済協力費,政府開発援助海外経済協力事業委託費,477646,658991,-181345
外務省,外務本省,008,50,015,2,71,5,16,経済協力費,政府開発援助海外技術協力推進民間団体補助金,7710,8103,-393
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,政府開発援助経済開発等援助費,163297000,163486784,-189784
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,政府開発援助経済協力国際機関分担金,2542246,2217060,325186
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,政府開発援助経済協力国際機関等拠出金,30207804,156454238,-126246434
外務省,外務本省,008,50,015,2,72,5,16,経済協力費,経済協力国際機関等拠出金,25344,23958,1386
外務省,外務本省,009,50,015,2,30,5,16,独立行政法人国際協力機構運営費,政府開発援助独立行政法人国際協力機構運営費交付金,150139262,150659997,-520735
外務省,外務本省,012,50,015,1,30,5,16,独立行政法人国際協力機構施設整備費,政府開発援助独立行政法人国際協力機構施設整備費補助金,1612306,990830,621476
外務省,在外公館,021,95,015,2,11,1,02,在外公館共通費,職員基本給,10254205,9101587,1152618
外務省,在外公館,021,95,015,2,11,1,02,在外公館共通費,政府開発援助職員基本給,6400668,7239694,-839026
外務省,在外公館,021,95,015,2,11,1,03,在外公館共通費,職員諸手当,23523555,20834312,2689243
外務省,在外公館,021,95,015,2,11,1,03,在外公館共通費,政府開発援助職員諸手当,14683385,16572279,-1888894
外務省,在外公館,021,95,015,2,11,1,05,在外公館共通費,現地補助員給与,17493184,15130616,2362568
外務省,在外公館,021,95,015,2,11,1,05,在外公館共通費,政府開発援助現地補助員給与,10919234,12035375,-1116141
外務省,在外公館,021,95,015,2,12,9,06,在外公館共通費,諸謝金,8061038,7188902,872136
外務省,在外公館,021,95,015,2,12,9,06,在外公館共通費,政府開発援助諸謝金,5031667,5718288,-686621
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,報償費,1700000,1700000,0
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,褒賞品費,1255,978,277
外務省,在外公館,021,95,015,2,95,9,07,在外公館共通費,政府開発援助褒賞品費,783,778,5
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,赴任帰朝旅費,2008568,1814977,193591
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,政府開発援助赴任帰朝旅費,1253749,1443688,-189939
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,在外職員等旅費,1549215,1392683,156532
外務省,在外公館,021,95,015,2,12,2,08,在外公館共通費,政府開発援助在外職員等旅費,966253,1108051,-141798
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,庁費,4431615,3994454,437161
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助庁費,2766199,3177324,-411125
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,在外公館連絡庁費,1192952,1256012,-63060
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,政府開発援助在外公館連絡庁費,744636,999065,-254429
外務省,在外公館,021,95,015,2,12,3,09,在外公館共通費,情報処理業務庁費,73680,63980,9700
