主管,部コード,款コード,項コード,目コード,部名,款名,項名,目名,平成28年度予算額(千円),前年度予算額(千円),比較増△減額(千円)
会計検査院,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,112,310,-198
会計検査院,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,2625,1828,797
会計検査院,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,228,251,-23
会計検査院,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,1084,1025,59
会計検査院,5,3,99,04,雑収入,諸収入,雑入,延滞金,1,2,-1
会計検査院,5,3,99,99,雑収入,諸収入,雑入,雑収,524,496,28
内閣,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,20279,19042,1237
内閣,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,1266,1119,147
内閣,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,5568,5397,171
内閣,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,1041,895,146
内閣,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,3,97,-94
内閣,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,222,183,39
内閣,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,3067619,2893533,174086
内閣,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,1768,84,1684
内閣,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,2222,1829,393
内閣,5,3,99,04,雑収入,諸収入,雑入,延滞金,312,312,0
内閣,5,3,99,99,雑収入,諸収入,雑入,雑収,0,103,-103
内閣府,3,2,01,01,官業益金及官業収入,官業収入,病院収入,宮内庁病院収入,41424,41374,50
内閣府,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,455426,243406,212020
内閣府,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,12961,9270,3691
内閣府,4,1,01,50,政府資産整理収入,国有財産処分収入,国有財産売払収入,航空機売払代,510320,431461,78859
内閣府,4,2,03,13,政府資産整理収入,回収金等収入,貸付金等回収金収入,災害援護資金貸付金償還金,606815,809846,-203031
内閣府,4,2,03,32,政府資産整理収入,回収金等収入,貸付金等回収金収入,総合研究開発機構無利子貸付金償還金,0,3110000,-3110000
内閣府,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,208609,210152,-1543
内閣府,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,78453,86993,-8540
内閣府,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,554206,478548,75658
内閣府,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,7525,2518,5007
内閣府,5,1,02,05,雑収入,国有財産利用収入,国有財産使用収入,公益認定等総合情報システム利用料収入,18842,18842,0
内閣府,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,95,115,-20
内閣府,5,2,03,04,雑収入,納付金,雑納付金,公認会計士法違反者納付金,13910,15520,-1610
内閣府,5,2,03,05,雑収入,納付金,雑納付金,価格協定等違反者納付金,29442274,30688320,-1246046
内閣府,5,2,03,06,雑収入,納付金,雑納付金,金融商品取引法違反者納付金,352970,172980,179990
内閣府,5,2,03,25,雑収入,納付金,雑納付金,不当表示違反者納付金,28500,0,28500
内閣府,5,2,03,17,雑収入,納付金,雑納付金,独立行政法人国立公文書館納付金,0,4500,-4500
内閣府,5,3,03,27,雑収入,諸収入,特別会計受入金,自動車安全特別会計受入金,135555,128651,6904
内閣府,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,36340,50,36290
内閣府,5,3,08,05,雑収入,諸収入,懲罰及没収金,交通反則者納金,64576761,67347717,-2770956
内閣府,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,65071,91766,-26695
内閣府,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,1694742,296048,1398694
内閣府,5,3,11,01,雑収入,諸収入,物品売払収入,試験場製品等売払代,3435,3324,111
内閣府,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,274816,238658,36158
内閣府,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,13522,12497,1025
内閣府,5,3,99,04,雑収入,諸収入,雑入,延滞金,67026,18270,48756
内閣府,5,3,99,99,雑収入,諸収入,雑入,雑収,54373,58828,-4455
総務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,46311,45267,1044
総務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,59945,59284,661
総務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,32555,30439,2116
総務省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,30,35,-5
総務省,5,2,03,11,雑収入,納付金,雑納付金,国立研究開発法人情報通信研究機構納付金,1279985,0,1279985
総務省,5,2,03,74,雑収入,納付金,雑納付金,独立行政法人統計センター納付金,503825,492019,11806
総務省,5,2,12,19,雑収入,納付金,東日本大震災復興雑納付金,国立研究開発法人情報通信研究機構納付金,820,0,820
総務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,1297596,1308155,-10559
総務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,2796,3103,-307
総務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,2600894,2973569,-372675
総務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,20785,10696,10089
総務省,5,3,15,01,雑収入,諸収入,電波利用料収入,電波利用料収入,71602617,70161585,1441032
総務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,5198,5180,18
総務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,5448,5632,-184
総務省,5,3,99,99,雑収入,諸収入,雑入,雑収,501388,187215,314173
法務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,181453,179135,2318
法務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,164806,155368,9438
法務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,313190,294946,18244
法務省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,1346,1414,-68
法務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,47873360,45362849,2510511
法務省,5,3,08,02,雑収入,諸収入,懲罰及没収金,過料,1629562,871920,757642
法務省,5,3,08,03,雑収入,諸収入,懲罰及没収金,没収金,634193,1030782,-396589
法務省,5,3,08,01,雑収入,諸収入,懲罰及没収金,罰金及科料,47325941,47530875,-204934
法務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,580098,653274,-73176
法務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,313588,409062,-95474
法務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,180223,263495,-83272
法務省,5,3,10,01,雑収入,諸収入,矯正官署作業収入,刑務所作業収入,4057797,4368812,-311015
法務省,5,3,10,02,雑収入,諸収入,矯正官署作業収入,少年院職業指導収入,8710,10819,-2109
法務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,45284,42466,2818
法務省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,17799,18588,-789
法務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,5158,5408,-250
法務省,5,3,99,05,雑収入,諸収入,雑入,期満後収入,157279,224427,-67148
法務省,5,3,99,99,雑収入,諸収入,雑入,雑収,241300,254801,-13501
外務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,7407,7165,242
外務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,60844,57727,3117
外務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,420088,469916,-49828
外務省,5,1,04,01,雑収入,国有財産利用収入,利子収入,預託金利子収入,10251,9133,1118
外務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,7057667,5012753,2044914
外務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,2005,2896,-891
外務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,4950469,12806543,-7856074
外務省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,23,939,-916
外務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,34885,35972,-1087
外務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,2060,2262,-202
外務省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,437,449,-12
外務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,1322,1085,237
外務省,5,3,99,99,雑収入,諸収入,雑入,雑収,93670,96320,-2650
財務省,1,1,01,01,租税及印紙収入,租税,所得税,源泉所得税,15059000000,13701000000,1358000000
財務省,1,1,01,02,租税及印紙収入,租税,所得税,申告所得税,2916000000,2741000000,175000000
財務省,1,1,02,01,租税及印紙収入,租税,法人税,法人税,12233000000,10990000000,1243000000
財務省,1,1,03,01,租税及印紙収入,租税,相続税,相続税,1921000000,1761000000,160000000
財務省,1,1,20,01,租税及印紙収入,租税,消費税,消費税,17185000000,17112000000,73000000
財務省,1,1,04,01,租税及印紙収入,租税,酒税,酒税,1359000000,1308000000,51000000
財務省,1,1,18,01,租税及印紙収入,租税,たばこ税,たばこ税,923000000,906000000,17000000
財務省,1,1,06,01,租税及印紙収入,租税,揮発油税,揮発油税,2386000000,2466000000,-80000000
財務省,1,1,07,01,租税及印紙収入,租税,石油ガス税,石油ガス税,9000000,10000000,-1000000
財務省,1,1,17,01,租税及印紙収入,租税,航空機燃料税,航空機燃料税,52000000,51000000,1000000
財務省,1,1,54,02,租税及印紙収入,租税,石油石炭税,石油石炭税,688000000,628000000,60000000
財務省,1,1,23,01,租税及印紙収入,租税,電源開発促進税,電源開発促進税,320000000,323000000,-3000000
財務省,1,1,16,01,租税及印紙収入,租税,自動車重量税,自動車重量税,385000000,374000000,11000000
財務省,1,1,14,01,租税及印紙収入,租税,関税,関税,1106000000,1117000000,-11000000
財務省,1,1,15,01,租税及印紙収入,租税,とん税,とん税,10000000,10000000,0
財務省,1,2,01,01,租税及印紙収入,印紙収入,印紙収入,収入印紙,750000000,746000000,4000000
財務省,1,2,01,02,租税及印紙収入,印紙収入,印紙収入,現金収入,302000000,281000000,21000000
財務省,4,1,01,01,政府資産整理収入,国有財産処分収入,国有財産売払収入,土地売払代,42400000,74200000,-31800000
財務省,4,1,01,03,政府資産整理収入,国有財産処分収入,国有財産売払収入,建物売払代,544000,296000,248000
財務省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,13448,0,13448
財務省,4,1,01,04,政府資産整理収入,国有財産処分収入,国有財産売払収入,工作物売払代,6076,4058,2018
財務省,4,1,01,09,政府資産整理収入,国有財産処分収入,国有財産売払収入,証券売払代,9434000,11924991,-2490991
財務省,4,1,02,01,政府資産整理収入,国有財産処分収入,特定国有財産売払収入,特定施設売払代,623627,0,623627
財務省,4,1,03,01,政府資産整理収入,国有財産処分収入,東日本大震災復興国有財産売払収入,土地売払代,64600000,31600000,33000000
財務省,4,2,01,06,政府資産整理収入,回収金等収入,特別会計整理収入,産業投資特別会計整理収入,10834454,13253960,-2419506
財務省,4,2,01,12,政府資産整理収入,回収金等収入,特別会計整理収入,社会資本整備事業特別会計整理収入,60281474,64439884,-4158410
財務省,4,2,50,20,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国際協力機構出資回収金,351157,0,351157
財務省,4,2,50,25,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国際交流基金出資回収金,32868,0,32868
財務省,4,2,50,27,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人国立印刷局出資回収金,41616,42109,-493
財務省,4,2,50,44,政府資産整理収入,回収金等収入,政府出資回収金収入,国立研究開発法人科学技術振興機構出資回収金,28788,0,28788
財務省,4,2,50,71,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人日本スポーツ振興センター出資回収金,2500000,1250000,1250000
財務省,4,2,50,35,政府資産整理収入,回収金等収入,政府出資回収金収入,国立研究開発法人水産研究・教育機構出資回収金,10523,0,10523
財務省,4,2,50,19,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人中小企業基盤整備機構出資回収金,335364,0,335364
財務省,4,2,50,46,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人鉄道建設・運輸施設整備支援機構出資回収金,457965,419,457546
財務省,4,2,50,18,政府資産整理収入,回収金等収入,政府出資回収金収入,独立行政法人日本貿易振興機構出資回収金,0,39600,-39600
財務省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,15501854,15974313,-472459
財務省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,1033625,1133924,-100299
財務省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,16042963,14693521,1349442
財務省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,907,907,0
財務省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,72128,91918,-19790
財務省,5,1,04,02,雑収入,国有財産利用収入,利子収入,指定預金利子収入,3000,42000,-39000
財務省,5,1,03,01,雑収入,国有財産利用収入,配当金収入,日本銀行配当金収入,2750,2750,0
財務省,5,1,03,03,雑収入,国有財産利用収入,配当金収入,成田国際空港株式会社配当金収入,692106,533311,158795
財務省,5,1,03,05,雑収入,国有財産利用収入,配当金収入,日本郵政株式会社配当金収入,55200004,11850000,43350004
財務省,5,1,05,01,雑収入,国有財産利用収入,東日本大震災復興配当金収入,日本郵政株式会社配当金収入,0,948000,-948000
財務省,5,2,01,01,雑収入,納付金,日本銀行納付金,日本銀行納付金,535100000,820500000,-285400000
財務省,5,2,06,01,雑収入,納付金,独立行政法人造幣局納付金,独立行政法人造幣局納付金,3083976,4130660,-1046684
財務省,5,2,03,07,雑収入,納付金,雑納付金,株式会社国際協力銀行納付金,194400,171100,23300
財務省,5,2,03,09,雑収入,納付金,雑納付金,預金保険機構納付金,9988908,11421024,-1432116
財務省,5,2,03,65,雑収入,納付金,雑納付金,独立行政法人酒類総合研究所納付金,2426,0,2426
財務省,5,2,03,87,雑収入,納付金,雑納付金,独立行政法人造幣局納付金,438653,141428,297225
財務省,5,2,03,88,雑収入,納付金,雑納付金,独立行政法人国立印刷局納付金,2712200,2429777,282423
財務省,5,2,12,02,雑収入,納付金,東日本大震災復興雑納付金,独立行政法人造幣局納付金,0,169215,-169215
財務省,5,2,12,03,雑収入,納付金,東日本大震災復興雑納付金,独立行政法人国立印刷局納付金,0,583715,-583715
財務省,5,3,03,09,雑収入,諸収入,特別会計受入金,外国為替資金特別会計受入金,1660492933,1428082248,232410685
財務省,5,3,03,26,雑収入,諸収入,特別会計受入金,財政投融資特別会計受入金,71105,230077018,-230005913
財務省,5,3,03,30,雑収入,諸収入,特別会計受入金,エネルギー対策特別会計受入金,10,12,-2
財務省,5,3,03,24,雑収入,諸収入,特別会計受入金,食料安定供給特別会計受入金,1,1,0
財務省,5,3,03,27,雑収入,諸収入,特別会計受入金,自動車安全特別会計受入金,2616534,2616534,0
財務省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,922446,907295,15151
財務省,5,3,06,02,雑収入,諸収入,許可及手数料,許可料,1426708,1425024,1684
財務省,5,3,07,07,雑収入,諸収入,受託調査試験及役務収入,地方消費税徴収取扱費受入,14183703,11867227,2316476
財務省,5,3,08,04,雑収入,諸収入,懲罰及没収金,国税犯則者納金,205714,110336,95378
財務省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,1006921,998220,8701
財務省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,1173793,2201216,-1027423
財務省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,57215,51246,5969
財務省,5,3,02,01,雑収入,諸収入,文官恩給費特別会計等負担金,文官恩給費特別会計等負担金,1004059,1198250,-194191
財務省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,95236,88483,6753
財務省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,29,1112,-1083
財務省,5,3,99,04,雑収入,諸収入,雑入,延滞金,53670,66621,-12951
財務省,5,3,99,17,雑収入,諸収入,雑入,経過利子受入,46248129,42371736,3876393
財務省,5,3,99,99,雑収入,諸収入,雑入,雑収,737029,883194,-146165
財務省,5,3,27,01,雑収入,諸収入,東日本大震災復興財政投融資特別会計受入金,財政投融資特別会計受入金,0,44589,-44589
財務省,6,1,01,01,公債金,公債金,公債金,公債金,6050000000,6003000000,47000000
財務省,6,1,02,01,公債金,公債金,特例公債金,特例公債金,28382000000,30860000000,-2478000000
財務省,7,1,02,01,前年度剰余金受入,前年度剰余金受入,東日本大震災復興前年度剰余金受入,前年度剰余金受入,45017448,0,45017448
財務省,7,1,01,01,前年度剰余金受入,前年度剰余金受入,前年度剰余金受入,前年度剰余金受入,0,2187687,-2187687
文部科学省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,498786,497678,1108
文部科学省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,9294,9110,184
文部科学省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,32248,25688,6560
文部科学省,5,1,01,04,雑収入,国有財産利用収入,国有財産貸付収入,機械貸付料,0,18,-18
文部科学省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,18048,20889,-2841
文部科学省,5,2,04,01,雑収入,納付金,独立行政法人日本スポーツ振興センター納付金,独立行政法人日本スポーツ振興センター納付金,9309867,8759476,550391
文部科学省,5,2,03,33,雑収入,納付金,雑納付金,独立行政法人国立特別支援教育総合研究所納付金,2081,0,2081
文部科学省,5,2,03,36,雑収入,納付金,雑納付金,独立行政法人国立青少年教育振興機構納付金,4260,0,4260
文部科学省,5,2,03,34,雑収入,納付金,雑納付金,独立行政法人国立女性教育会館納付金,82984,0,82984
文部科学省,5,2,03,35,雑収入,納付金,雑納付金,独立行政法人国立科学博物館納付金,27757,0,27757
文部科学省,5,2,03,39,雑収入,納付金,雑納付金,国立研究開発法人物質・材料研究機構納付金,3156,0,3156
文部科学省,5,2,03,41,雑収入,納付金,雑納付金,国立研究開発法人防災科学技術研究所納付金,11397,0,11397
文部科学省,5,2,03,40,雑収入,納付金,雑納付金,国立研究開発法人量子科学技術研究開発機構納付金,415797,0,415797
文部科学省,5,2,03,43,雑収入,納付金,雑納付金,独立行政法人国立美術館納付金,135377,0,135377
文部科学省,5,2,03,44,雑収入,納付金,雑納付金,独立行政法人国立文化財機構納付金,279100,0,279100
文部科学省,5,2,03,15,雑収入,納付金,雑納付金,独立行政法人教員研修センター納付金,4924,0,4924
文部科学省,5,2,03,99,雑収入,納付金,雑納付金,国立大学法人納付金,2115509,0,2115509
文部科学省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,32936,31206,1730
文部科学省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,2209,2422,-213
文部科学省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,11921924,10381732,1540192
文部科学省,5,3,11,02,雑収入,諸収入,物品売払収入,刊行物売払代,799,963,-164
文部科学省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,11680,9150,2530
文部科学省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,6966,6697,269
文部科学省,5,3,99,04,雑収入,諸収入,雑入,延滞金,7644,10222,-2578
文部科学省,5,3,99,14,雑収入,諸収入,雑入,原子力損害賠償補償料等収入,5107802,5102005,5797
文部科学省,5,3,99,99,雑収入,諸収入,雑入,雑収,2120153,2588600,-468447
厚生労働省,3,2,01,04,官業益金及官業収入,官業収入,病院収入,国立障害者リハビリテーションセンター病院収入,743470,739349,4121
厚生労働省,3,2,01,05,官業益金及官業収入,官業収入,病院収入,国立ハンセン病療養所病院収入,60419,55756,4663
厚生労働省,3,2,02,01,官業益金及官業収入,官業収入,診療所収入,国立保養所診療所収入,234,3822,-3588
厚生労働省,4,1,01,05,政府資産整理収入,国有財産処分収入,国有財産売払収入,船舶売払代,1967,0,1967
厚生労働省,4,2,03,09,政府資産整理収入,回収金等収入,貸付金等回収金収入,公衆衛生修学資金貸付金償還金,984,1128,-144
厚生労働省,4,2,03,19,政府資産整理収入,回収金等収入,貸付金等回収金収入,母子父子寡婦福祉資金貸付金償還金,3536648,3093629,443019
厚生労働省,5,1,01,01,雑収入,国有財産利用収入,国有財産貸付収入,土地及水面貸付料,318485,348000,-29515
厚生労働省,5,1,01,02,雑収入,国有財産利用収入,国有財産貸付収入,建物及物件貸付料,41565,45225,-3660
厚生労働省,5,1,01,03,雑収入,国有財産利用収入,国有財産貸付収入,公務員宿舎貸付料,81948,81811,137
厚生労働省,5,1,02,01,雑収入,国有財産利用収入,国有財産使用収入,版権及特許権等収入,416,377,39
厚生労働省,5,1,04,03,雑収入,国有財産利用収入,利子収入,延納利子収入,12,12,0
厚生労働省,5,2,03,21,雑収入,納付金,雑納付金,独立行政法人労働者健康安全機構納付金,84313,0,84313
厚生労働省,5,2,03,75,雑収入,納付金,雑納付金,国立研究開発法人医薬基盤・健康・栄養研究所納付金,0,1143792,-1143792
厚生労働省,5,2,03,02,雑収入,納付金,雑納付金,国立研究開発法人国立がん研究センター納付金,0,1809683,-1809683
厚生労働省,5,2,03,57,雑収入,納付金,雑納付金,国立研究開発法人国立成育医療研究センター納付金,0,1929369,-1929369
厚生労働省,5,2,03,71,雑収入,納付金,雑納付金,国立研究開発法人国立長寿医療研究センター納付金,0,1156559,-1156559
厚生労働省,5,2,12,14,雑収入,納付金,東日本大震災復興雑納付金,国立研究開発法人医薬基盤・健康・栄養研究所納付金,0,7649,-7649
厚生労働省,5,2,12,15,雑収入,納付金,東日本大震災復興雑納付金,国立研究開発法人国立がん研究センター納付金,0,145762,-145762
厚生労働省,5,2,12,16,雑収入,納付金,東日本大震災復興雑納付金,国立研究開発法人国立循環器病研究センター納付金,0,26822,-26822
厚生労働省,5,2,12,17,雑収入,納付金,東日本大震災復興雑納付金,国立研究開発法人国立成育医療研究センター納付金,0,26497,-26497
厚生労働省,5,2,12,18,雑収入,納付金,東日本大震災復興雑納付金,国立研究開発法人国立長寿医療研究センター納付金,0,19558,-19558
厚生労働省,5,3,03,28,雑収入,諸収入,特別会計受入金,年金特別会計受入金,22764,25145,-2381
厚生労働省,5,3,05,01,雑収入,諸収入,授業料及入学検定料,授業料,79755,138120,-58365
厚生労働省,5,3,05,02,雑収入,諸収入,授業料及入学検定料,入学及検定料,20549,23910,-3361
厚生労働省,5,3,05,03,雑収入,諸収入,授業料及入学検定料,講習料,20944,39155,-18211
厚生労働省,5,3,06,01,雑収入,諸収入,許可及手数料,手数料,72590,57515,15075
厚生労働省,5,3,07,01,雑収入,諸収入,受託調査試験及役務収入,受託調査及試験収入,111744,109098,2646
厚生労働省,5,3,07,02,雑収入,諸収入,受託調査試験及役務収入,受託造修収入,62662,62662,0
厚生労働省,5,3,09,01,雑収入,諸収入,弁償及返納金,弁償及違約金,18697,14487,4210
厚生労働省,5,3,09,02,雑収入,諸収入,弁償及返納金,返納金,438067366,347203674,90863692
厚生労働省,5,3,11,01,雑収入,諸収入,物品売払収入,試験場製品等売払代,88440,93189,-4749
厚生労働省,5,3,11,04,雑収入,諸収入,物品売払収入,不用物品売払代,3021,2909,112
厚生労働省,5,3,11,03,雑収入,諸収入,物品売払収入,特殊薬品売払代,13223,19126,-5903
厚生労働省,5,3,11,07,雑収入,諸収入,物品売払収入,あへん売払代,2214207,2463006,-248799
厚生労働省,5,3,99,01,雑収入,諸収入,雑入,労働保険料被保険者負担金,47361,45908,1453
厚生労働省,5,3,99,03,雑収入,諸収入,雑入,小切手支払未済金収入,49,71,-22
厚生労働省,5,3,99,04,雑収入,諸収入,雑入,延滞金,5424,7254,-1830
厚生労働省,5,3,99,02,雑収入,諸収入,雑入,失業者退職手当特別会計等負担金,49345,40928,8417
厚生労働省,5,3,99,09,雑収入,諸収入,雑入,労働保険審査会費特別会計負担金,285857,277238,8619
厚生労働省,5,3,99,99,雑収入,諸収入,雑入,雑収,1031123,1132422,-101299
農林水産省,3,2,03,01,官業益金及官業収入,官業収入,国有林野事業収入,国有林野事業収入,27742778,26843024,899754
