所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成31年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,国立国会図書館業務庁費,4330622,4424012,-93390
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,図書館資料購入費,768792,784442,-15650
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,立法資料購入費,63330,62795,535
国会,国立国会図書館,021,13,012,2,12,3,09,国立国会図書館,科学技術関係資料費,1135971,1098455,37516
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,特殊文書関係資料整備費,68158,67533,625
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,電子計算機等借料,1506536,1332188,174348
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,招へい外国人滞在費,4517,4589,-72
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,各所修繕,77704,76983,721
国会,国立国会図書館,021,95,199,2,13,3,09,国立国会図書館,自動車重量税,62,70,-8
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,国家公務員共済組合負担金,1200135,1210525,-10390
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,基礎年金等国家公務員共済組合負担金,289671,270852,18819
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,育児休業手当金国家公務員共済組合負担金,277,161,116
国会,国立国会図書館,021,95,029,2,13,5,16,国立国会図書館,国有資産所在市町村交付金,2793,2850,-57
国会,国立国会図書館,021,95,012,2,72,5,16,国立国会図書館,国際図書館連盟等拠出金,11946,13976,-2030
国会,国立国会図書館,021,95,012,2,12,9,17,国立国会図書館,交際費,645,640,5
国会,国立国会図書館,021,95,012,2,95,9,18,国立国会図書館,賠償償還及払戻金,44,44,0
国会,国立国会図書館,021,95,012,2,95,9,20,国立国会図書館,納入出版物代償金,393862,390248,3614
国会,国立国会図書館,022,95,012,1,20,2,08,国立国会図書館施設費,施設施工旅費,1831,1576,255
国会,国立国会図書館,022,95,012,1,20,3,09,国立国会図書館施設費,施設施工庁費,62150,61785,365
国会,国立国会図書館,022,95,012,1,20,4,15,国立国会図書館施設費,施設整備費,8574037,4824035,3750002
国会,裁判官訴追委員会,031,95,012,2,11,1,02,裁判官訴追委員会,職員基本給,73151,72486,665
国会,裁判官訴追委員会,031,95,012,2,11,1,03,裁判官訴追委員会,職員諸手当,37392,36687,705
国会,裁判官訴追委員会,031,95,012,2,11,1,04,裁判官訴追委員会,超過勤務手当,4457,4516,-59
国会,裁判官訴追委員会,031,95,012,2,11,1,05,裁判官訴追委員会,非常勤職員手当,8830,8823,7
国会,裁判官訴追委員会,031,95,089,2,11,1,05,裁判官訴追委員会,児童手当,1620,1400,220
国会,裁判官訴追委員会,031,95,012,2,12,9,06,裁判官訴追委員会,諸謝金,100,100,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職務雑費,900,900,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職員旅費,896,888,8
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,委員旅費,899,890,9
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,証人等旅費,327,324,3
国会,裁判官訴追委員会,031,95,012,2,12,3,09,裁判官訴追委員会,庁費,4800,4769,31
国会,裁判官弾劾裁判所,041,95,012,2,11,1,02,裁判官弾劾裁判所,職員基本給,66071,65875,196
国会,裁判官弾劾裁判所,041,95,012,2,11,1,03,裁判官弾劾裁判所,職員諸手当,36475,37071,-596
国会,裁判官弾劾裁判所,041,95,012,2,11,1,04,裁判官弾劾裁判所,超過勤務手当,2954,2981,-27
国会,裁判官弾劾裁判所,041,95,089,2,11,1,05,裁判官弾劾裁判所,児童手当,780,720,60
国会,裁判官弾劾裁判所,041,95,012,2,12,9,06,裁判官弾劾裁判所,諸謝金,159,159,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職務雑費,900,900,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職員旅費,399,399,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,委員旅費,276,276,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,証人等旅費,43,43,0
国会,裁判官弾劾裁判所,041,95,012,2,12,3,09,裁判官弾劾裁判所,庁費,4804,5167,-363
国会,裁判官弾劾裁判所,041,95,199,2,13,3,09,裁判官弾劾裁判所,自動車重量税,20,35,-15
裁判所,裁判所,001,95,014,2,11,1,02,最高裁判所,職員基本給,5334981,5284219,50762
裁判所,裁判所,001,95,014,2,11,1,03,最高裁判所,職員諸手当,2806712,2758977,47735
裁判所,裁判所,001,95,014,2,11,1,04,最高裁判所,超過勤務手当,737255,737397,-142
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,委員手当,15761,15620,141
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,非常勤職員手当,8507,8507,0
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,休職者給与,526237,362302,163935
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,短時間勤務職員給与,1866,1851,15
裁判所,裁判所,001,95,014,2,15,1,05,最高裁判所,公務災害補償費,122718,90909,31809
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,退職手当,18726855,18642656,84199
裁判所,裁判所,001,95,089,2,11,1,05,最高裁判所,児童手当,64040,58700,5340
裁判所,裁判所,001,95,014,2,12,9,06,最高裁判所,諸謝金,234886,240751,-5865
裁判所,裁判所,001,95,014,2,71,9,06,最高裁判所,修習給付金,3363235,3362135,1100
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,職員旅費,694613,681587,13026
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国留学旅費,60850,60623,227
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,赴任旅費,548517,546308,2209
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,委員等旅費,11146,10819,327
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,司法修習生旅費,121056,120217,839
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国人招へい旅費,3889,2714,1175
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,証人等旅費,12,12,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,庁費,1195394,1162014,33380
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,情報処理業務庁費,585337,455519,129818
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判資料整備費,513354,481546,31808
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,研修費,445305,395552,49753
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,国会図書館支部庁費,46257,45816,441
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判官等法服費,6724,6371,353
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,招へい外国人滞在費,2515,1486,1029
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,各所修繕,1091125,1041506,49619
裁判所,裁判所,001,95,199,2,13,3,09,最高裁判所,自動車重量税,303,860,-557
裁判所,裁判所,001,95,014,2,12,5,14,最高裁判所,司法修習生研修委託費,99275,96321,2954
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,国家公務員共済組合負担金,33407607,33575522,-167915
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,基礎年金等国家公務員共済組合負担金,7987549,7559732,427817
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,育児休業手当金国家公務員共済組合負担金,10515,10403,112
裁判所,裁判所,001,95,029,2,13,5,16,最高裁判所,国有資産所在市町村交付金,166337,163321,3016
裁判所,裁判所,001,95,014,2,72,5,16,最高裁判所,国際裁判官連合分担金,409,375,34
裁判所,裁判所,001,95,014,2,12,9,17,最高裁判所,交際費,2114,2094,20
裁判所,裁判所,001,95,014,2,95,9,18,最高裁判所,賠償償還及払戻金,239606,6076,233530
裁判所,裁判所,001,95,014,2,95,9,23,最高裁判所,修習資金貸与金,1015150,1016275,-1125
裁判所,裁判所,002,95,014,2,11,1,02,下級裁判所,職員基本給,126701102,127147507,-446405
裁判所,裁判所,002,95,014,2,11,1,03,下級裁判所,職員諸手当,63046065,62647805,398260
裁判所,裁判所,002,95,014,2,11,1,04,下級裁判所,超過勤務手当,3548635,3530024,18611
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,委員手当,6928912,7026465,-97553
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,非常勤職員手当,110901,110901,0
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,短時間勤務職員給与,10887,10839,48
裁判所,裁判所,002,95,089,2,11,1,05,下級裁判所,児童手当,972005,993335,-21330
裁判所,裁判所,002,95,014,2,12,9,06,下級裁判所,諸謝金,77756,68880,8876
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,職員旅費,235204,224732,10472
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,委員等旅費,442131,436651,5480
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,庁費,5153493,4099976,1053517
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,情報処理業務庁費,117295,112574,4721
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,国有財産管理処分庁費,21142,8801,12341
裁判所,裁判所,002,95,014,2,20,3,09,下級裁判所,法廷等器具整備費,442655,708234,-265579
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,土地建物借料,13847,97062,-83215
裁判所,裁判所,002,95,199,2,13,3,09,下級裁判所,自動車重量税,1864,3820,-1956
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,公共施設等維持管理運営費,0,209495,-209495
裁判所,裁判所,002,95,014,2,12,9,17,下級裁判所,交際費,1152,1141,11
裁判所,裁判所,003,95,014,2,11,1,05,検察審査費,委員手当,3131,3776,-645
裁判所,裁判所,003,95,014,2,12,9,06,検察審査費,諸謝金,186,0,186
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,職員旅費,523,518,5
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,委員等旅費,129,155,-26
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,検察審査員旅費,246155,252476,-6321
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,証人等旅費,139,139,0
裁判所,裁判所,003,95,014,2,12,3,09,検察審査費,庁費,48208,57056,-8848
裁判所,裁判所,004,95,014,2,12,9,06,裁判費,諸謝金,2139696,2035901,103795
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,裁判旅費,267979,266517,1462
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,執行官旅費,43904,42614,1290
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,委員等旅費,1526638,1572939,-46301
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,証人等旅費,174803,140962,33841
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,裁判庁費,14055069,13592946,462123
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,特別送達料,588511,582417,6094
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,身柄拘束者食糧費,416,413,3
裁判所,裁判所,004,95,014,2,12,5,14,裁判費,少年補導委託費,159138,136077,23061
裁判所,裁判所,004,95,014,2,95,9,18,裁判費,賠償償還及払戻金,314241,313177,1064
裁判所,裁判所,004,95,014,2,95,9,19,裁判費,保証金,10000,10000,0
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,刑事補償金,474017,346756,127261
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,少年補償金,10021,10021,0
裁判所,裁判所,005,95,014,1,20,2,08,裁判所施設費,施設施工旅費,92021,80832,11189
裁判所,裁判所,005,95,014,1,20,3,09,裁判所施設費,施設施工庁費,534087,522129,11958
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,施設整備費,16513228,14466802,2046426
裁判所,裁判所,005,95,014,1,94,4,15,裁判所施設費,不動産購入費,341010,596458,-255448
裁判所,裁判所,009,95,014,2,95,9,99,裁判所予備経費,(裁判所予備経費),8000,8000,0
会計検査院,会計検査院,001,95,016,2,11,1,02,会計検査院,職員基本給,6218624,6245655,-27031
会計検査院,会計検査院,001,95,016,2,11,1,03,会計検査院,職員諸手当,3358085,3290652,67433
会計検査院,会計検査院,001,95,016,2,11,1,04,会計検査院,超過勤務手当,980940,976267,4673
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,委員手当,1415,2144,-729
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,非常勤職員手当,12736,15269,-2533
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,休職者給与,12040,15952,-3912
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,国際機関等派遣職員給与,233,233,0
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,短時間勤務職員給与,229324,218967,10357
会計検査院,会計検査院,001,95,016,2,15,1,05,会計検査院,公務災害補償費,13382,16756,-3374
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,退職手当,1669290,1543959,125331
会計検査院,会計検査院,001,95,089,2,11,1,05,会計検査院,児童手当,48105,49310,-1205
会計検査院,会計検査院,001,95,016,2,12,9,06,会計検査院,諸謝金,8027,8493,-466
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,職員旅費,55114,56649,-1535
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,検査旅費,459180,492510,-33330
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国留学旅費,6327,3822,2505
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,赴任旅費,6679,9269,-2590
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,委員等旅費,3765,3332,433
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国人招へい旅費,8658,8658,0
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,庁費,239938,225289,14649
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,研修所庁費,111631,111694,-63
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査情報処理業務庁費,1040421,932264,108157
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,国会図書館支部庁費,1168,1535,-367
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,通信専用料,822,815,7
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,電子計算機等借料,245366,214179,31187
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,招へい外国人滞在費,1015,1015,0
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,各所修繕,15527,16910,-1383
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査活動費,238897,241921,-3024
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,民間資金等活用事業調査費,6570,0,6570
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,公共施設等維持管理運営費,497066,481549,15517
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,官民区分所有施設維持管理運営費,123048,135535,-12487
会計検査院,会計検査院,001,95,199,2,13,3,09,会計検査院,自動車重量税,127,75,52
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,国家公務員共済組合負担金,1659694,1692146,-32452
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,基礎年金等国家公務員共済組合負担金,414863,395958,18905
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,育児休業手当金国家公務員共済組合負担金,331,851,-520
会計検査院,会計検査院,001,95,029,2,13,5,16,会計検査院,国有資産所在市町村交付金,246,268,-22
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織分担金,2634,2581,53
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織拠出金,4950,5040,-90
会計検査院,会計検査院,001,95,016,2,12,9,17,会計検査院,交際費,594,765,-171
会計検査院,会計検査院,001,95,016,2,95,9,18,会計検査院,賠償償還及払戻金,10,10,0
会計検査院,会計検査院,002,95,016,1,20,2,08,会計検査院施設費,施設施工旅費,286,1900,-1614
会計検査院,会計検査院,002,95,016,1,20,3,09,会計検査院施設費,施設施工庁費,2146,4998,-2852
会計検査院,会計検査院,002,95,016,1,20,4,15,会計検査院施設費,施設整備費,20683,75920,-55237
内閣,内閣官房,001,95,016,2,11,1,02,内閣官房共通費,職員基本給,6662895,6615020,47875
内閣,内閣官房,001,95,016,2,11,1,03,内閣官房共通費,職員諸手当,3516981,3412358,104623
内閣,内閣官房,001,95,016,2,11,1,04,内閣官房共通費,超過勤務手当,1064261,1033917,30344
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,委員手当,17510,15898,1612
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,非常勤職員手当,901340,898014,3326
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,休職者給与,16926,16903,23
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,短時間勤務職員給与,165619,152520,13099
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,退職手当,1171842,1058199,113643
内閣,内閣官房,001,95,089,2,11,1,05,内閣官房共通費,児童手当,64935,63390,1545
内閣,内閣官房,001,95,016,2,12,9,06,内閣官房共通費,諸謝金,1186438,1301624,-115186
