所管,組織,項コード,主要経費別分類コード,目的別分類コード,財政法公債金対象非対象別分類コード,経済性質別分類コード,使途別分類コード,目別分類コード,項名,目名,平成26年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
国会,衆議院,001,95,012,2,12,2,08,衆議院,議会雑費,28800,28800,0
国会,衆議院,001,95,012,2,12,2,08,衆議院,職員旅費,149370,149096,274
国会,衆議院,001,95,012,2,12,2,08,衆議院,赴任旅費,2526,2456,70
国会,衆議院,001,95,012,2,12,2,08,衆議院,証人等旅費,17327,17601,-274
国会,衆議院,001,95,012,2,12,3,09,衆議院,庁費,1025871,1030262,-4391
国会,衆議院,001,95,012,2,12,3,09,衆議院,情報処理業務庁費,1630757,1630643,114
国会,衆議院,001,95,012,2,12,3,09,衆議院,議員会館管理等運営庁費,3308335,3394638,-86303
国会,衆議院,001,95,012,2,12,3,09,衆議院,議員特殊乗車券等購入費,892894,868091,24803
国会,衆議院,001,95,012,2,12,3,09,衆議院,国会活動啓発費,22606,24727,-2121
国会,衆議院,001,95,012,2,12,3,09,衆議院,議案類印刷費,731551,720424,11127
国会,衆議院,001,95,012,2,12,3,09,衆議院,招へい外国人滞在費,89853,87357,2496
国会,衆議院,001,95,012,2,12,3,09,衆議院,各所修繕,68770,63290,5480
国会,衆議院,001,95,012,2,12,3,09,衆議院,国政調査活動費,443537,432769,10768
国会,衆議院,001,95,012,2,12,3,09,衆議院,公共施設等維持管理運営費,4532256,4686345,-154089
国会,衆議院,001,95,199,2,13,3,09,衆議院,自動車重量税,1365,1163,202
国会,衆議院,001,95,012,2,12,3,11,衆議院,立法事務費,3744000,3744000,0
国会,衆議院,001,95,012,2,11,5,16,衆議院,国家公務員共済組合負担金,2201629,2182422,19207
国会,衆議院,001,95,012,2,11,5,16,衆議院,基礎年金等国家公務員共済組合負担金,528709,531342,-2633
国会,衆議院,001,95,012,2,11,5,16,衆議院,育児休業手当金国家公務員共済組合負担金,3363,2008,1355
国会,衆議院,001,95,029,2,13,5,16,衆議院,国有資産所在市町村交付金,521503,534697,-13194
国会,衆議院,001,95,012,2,72,5,16,衆議院,列国議会同盟分担金,123251,112746,10505
国会,衆議院,001,95,012,2,12,9,17,衆議院,交際費,58063,58063,0
国会,衆議院,001,95,012,2,95,9,18,衆議院,賠償償還及払戻金,2467,2467,0
国会,衆議院,002,95,012,1,20,2,08,衆議院施設費,施設施工旅費,1103,1132,-29
国会,衆議院,002,95,012,1,20,3,09,衆議院施設費,施設施工庁費,33524,33734,-210
国会,衆議院,002,95,012,1,20,4,15,衆議院施設費,施設整備費,1133161,1204128,-70967
国会,衆議院,002,95,012,1,20,4,15,衆議院施設費,不動産購入費,7969049,7953542,15507
国会,衆議院,009,95,012,2,95,9,99,衆議院予備経費,(国会予備経費),7000,7000,0
国会,参議院,011,95,012,2,11,1,01,参議院,議員歳費,5075765,4457277,618488
国会,参議院,011,95,012,2,11,1,02,参議院,職員基本給,6666916,6090773,576143
国会,参議院,011,95,012,2,11,1,03,参議院,職員諸手当,3060032,2801319,258713
国会,参議院,011,95,012,2,11,1,04,参議院,超過勤務手当,1100228,1018368,81860
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書手当,6093478,6225768,-132290
国会,参議院,011,95,012,2,11,1,05,参議院,非常勤職員手当,144582,137436,7146
国会,参議院,011,95,012,2,11,1,05,参議院,休職者給与,28089,28396,-307
国会,参議院,011,95,012,2,11,1,05,参議院,短時間勤務職員給与,71785,52466,19319
国会,参議院,011,95,012,2,15,1,05,参議院,公務災害補償費,2559,2540,19
国会,参議院,011,95,012,2,11,1,05,参議院,退職手当,1262448,1814505,-552057
国会,参議院,011,95,012,2,11,1,05,参議院,議員秘書退職手当,178944,1009602,-830658
国会,参議院,011,95,012,2,15,1,05,参議院,弔慰金,41408,41408,0
国会,参議院,011,95,089,2,11,1,05,参議院,子どものための金銭の給付,64620,65275,-655
国会,参議院,011,95,012,2,12,9,06,参議院,諸謝金,6826,7038,-212
国会,参議院,011,95,012,2,12,2,08,参議院,議員旅費,148099,147775,324
国会,参議院,011,95,012,2,12,2,08,参議院,議員文書通信交通滞在費,2904000,2967000,-63000
国会,参議院,011,95,012,2,12,2,08,参議院,議会雑費,28800,28800,0
国会,参議院,011,95,012,2,12,2,08,参議院,職員旅費,93560,93074,486
国会,参議院,011,95,012,2,12,2,08,参議院,赴任旅費,2180,1696,484
国会,参議院,011,95,012,2,12,2,08,参議院,証人等旅費,10172,10172,0
国会,参議院,011,95,012,2,12,3,09,参議院,庁費,619057,603982,15075
国会,参議院,011,95,012,2,12,3,09,参議院,情報処理業務庁費,1001515,1022482,-20967
国会,参議院,011,95,012,2,12,3,09,参議院,議員会館管理等運営庁費,2586456,2614306,-27850
国会,参議院,011,95,012,2,12,3,09,参議院,議員特殊乗車券等購入費,443150,443150,0
国会,参議院,011,95,012,2,12,3,09,参議院,国会活動啓発費,24566,24998,-432
国会,参議院,011,95,012,2,12,3,09,参議院,議案類印刷費,488969,486394,2575
国会,参議院,011,95,012,2,12,3,09,参議院,招へい外国人滞在費,50870,53346,-2476
国会,参議院,011,95,012,2,12,3,09,参議院,各所修繕,62605,68153,-5548
国会,参議院,011,95,012,2,12,3,09,参議院,国政調査活動費,240041,271599,-31558
国会,参議院,011,95,012,2,12,3,09,参議院,公共施設等維持管理運営費,1639380,1723373,-83993
国会,参議院,011,95,199,2,13,3,09,参議院,自動車重量税,956,1107,-151
国会,参議院,011,95,012,2,12,3,11,参議院,立法事務費,1887600,1887600,0
国会,参議院,011,95,012,2,11,5,16,参議院,国家公務員共済組合負担金,1645030,1606285,38745
国会,参議院,011,95,012,2,11,5,16,参議院,基礎年金等国家公務員共済組合負担金,414331,416376,-2045
国会,参議院,011,95,012,2,11,5,16,参議院,育児休業手当金国家公務員共済組合負担金,1792,2404,-612
国会,参議院,011,95,029,2,13,5,16,参議院,国有資産所在市町村交付金,288597,295651,-7054
国会,参議院,011,95,012,2,12,9,17,参議院,交際費,30453,30453,0
国会,参議院,011,95,012,2,95,9,18,参議院,賠償償還及払戻金,2360,2360,0
国会,参議院,012,95,012,1,20,2,08,参議院施設費,施設施工旅費,1305,1587,-282
国会,参議院,012,95,012,1,20,3,09,参議院施設費,施設施工庁費,30432,29815,617
国会,参議院,012,95,012,1,20,4,15,参議院施設費,施設整備費,1126892,1184712,-57820
国会,参議院,012,95,012,1,20,4,15,参議院施設費,不動産購入費,4268437,4268437,0
国会,参議院,019,95,012,2,95,9,99,参議院予備経費,(国会予備経費),5000,5000,0
国会,国立国会図書館,021,95,012,2,11,1,02,国立国会図書館,職員基本給,4508413,4052219,456194
国会,国立国会図書館,021,95,012,2,11,1,03,国立国会図書館,職員諸手当,2202013,1990060,211953
国会,国立国会図書館,021,95,012,2,11,1,04,国立国会図書館,超過勤務手当,446853,408776,38077
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,非常勤職員手当,189406,185467,3939
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,休職者給与,44803,38290,6513
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,短時間勤務職員給与,69819,56965,12854
国会,国立国会図書館,021,95,012,2,15,1,05,国立国会図書館,公務災害補償費,1755,1430,325
国会,国立国会図書館,021,95,012,2,11,1,05,国立国会図書館,退職手当,617329,490202,127127
国会,国立国会図書館,021,95,089,2,11,1,05,国立国会図書館,子どものための金銭の給付,27480,27755,-275
国会,国立国会図書館,021,95,012,2,12,9,06,国立国会図書館,諸謝金,23291,23750,-459
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,職員旅費,58230,59637,-1407
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,赴任旅費,10613,11318,-705
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,委員等旅費,3224,3562,-338
国会,国立国会図書館,021,95,012,2,12,2,08,国立国会図書館,外国人招へい旅費,5257,6837,-1580
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,庁費,43889,43612,277
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,国立国会図書館業務庁費,4326321,4436531,-110210
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,図書館資料購入費,784001,781025,2976
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,立法資料購入費,62795,61051,1744
国会,国立国会図書館,021,13,012,2,12,3,09,国立国会図書館,科学技術関係資料費,1092830,1092379,451
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,特殊文書関係資料整備費,67609,72848,-5239
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,電子計算機等借料,1501598,1284883,216715
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,招へい外国人滞在費,4575,4701,-126
国会,国立国会図書館,021,95,012,2,12,3,09,国立国会図書館,各所修繕,78725,76538,2187
国会,国立国会図書館,021,95,199,2,13,3,09,国立国会図書館,自動車重量税,133,41,92
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,国家公務員共済組合負担金,1069692,1071293,-1601
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,基礎年金等国家公務員共済組合負担金,266246,264008,2238
国会,国立国会図書館,021,95,012,2,11,5,16,国立国会図書館,育児休業手当金国家公務員共済組合負担金,2413,3738,-1325
国会,国立国会図書館,021,95,029,2,13,5,16,国立国会図書館,国有資産所在市町村交付金,3260,3413,-153
国会,国立国会図書館,021,95,012,2,72,5,16,国立国会図書館,国際図書館連盟等拠出金,15407,12715,2692
国会,国立国会図書館,021,95,012,2,12,9,17,国立国会図書館,交際費,640,640,0
国会,国立国会図書館,021,95,012,2,95,9,18,国立国会図書館,賠償償還及払戻金,44,44,0
国会,国立国会図書館,021,95,012,2,95,9,20,国立国会図書館,納入出版物代償金,390249,390249,0
国会,国立国会図書館,022,95,012,1,20,2,08,国立国会図書館施設費,施設施工旅費,1806,1840,-34
国会,国立国会図書館,022,95,012,1,20,3,09,国立国会図書館施設費,施設施工庁費,106149,51017,55132
国会,国立国会図書館,022,95,012,1,20,4,15,国立国会図書館施設費,施設整備費,1482868,1594883,-112015
国会,国立国会図書館,023,95,012,2,30,6,22,防災対策推進東日本大震災復興特別会計へ繰入,国立国会図書館業務費東日本大震災復興特別会計へ繰入,0,185844,-185844
国会,裁判官訴追委員会,031,95,012,2,11,1,02,裁判官訴追委員会,職員基本給,71362,65645,5717
国会,裁判官訴追委員会,031,95,012,2,11,1,03,裁判官訴追委員会,職員諸手当,32023,28666,3357
国会,裁判官訴追委員会,031,95,012,2,11,1,04,裁判官訴追委員会,超過勤務手当,4494,4166,328
国会,裁判官訴追委員会,031,95,012,2,11,1,05,裁判官訴追委員会,非常勤職員手当,5842,5960,-118
国会,裁判官訴追委員会,031,95,089,2,11,1,05,裁判官訴追委員会,子どものための金銭の給付,1470,1095,375
国会,裁判官訴追委員会,031,95,012,2,12,9,06,裁判官訴追委員会,諸謝金,15,14,1
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職務雑費,900,900,0
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,職員旅費,888,863,25
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,委員旅費,890,865,25
国会,裁判官訴追委員会,031,95,012,2,12,2,08,裁判官訴追委員会,証人等旅費,324,315,9
国会,裁判官訴追委員会,031,95,012,2,12,3,09,裁判官訴追委員会,庁費,5204,5227,-23
国会,裁判官弾劾裁判所,041,95,012,2,11,1,02,裁判官弾劾裁判所,職員基本給,65146,59372,5774
国会,裁判官弾劾裁判所,041,95,012,2,11,1,03,裁判官弾劾裁判所,職員諸手当,31836,28104,3732
国会,裁判官弾劾裁判所,041,95,012,2,11,1,04,裁判官弾劾裁判所,超過勤務手当,2949,2743,206
国会,裁判官弾劾裁判所,041,95,089,2,11,1,05,裁判官弾劾裁判所,子どものための金銭の給付,660,420,240
国会,裁判官弾劾裁判所,041,95,012,2,12,9,06,裁判官弾劾裁判所,諸謝金,159,159,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職務雑費,900,900,0
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,職員旅費,399,388,11
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,委員旅費,276,269,7
国会,裁判官弾劾裁判所,041,95,012,2,12,2,08,裁判官弾劾裁判所,証人等旅費,43,42,1
国会,裁判官弾劾裁判所,041,95,012,2,12,3,09,裁判官弾劾裁判所,庁費,5026,5320,-294
国会,裁判官弾劾裁判所,041,95,199,2,13,3,09,裁判官弾劾裁判所,自動車重量税,0,25,-25
裁判所,裁判所,001,95,014,2,11,1,02,最高裁判所,職員基本給,5223835,4744062,479773
裁判所,裁判所,001,95,014,2,11,1,03,最高裁判所,職員諸手当,2407411,2179711,227700
裁判所,裁判所,001,95,014,2,11,1,04,最高裁判所,超過勤務手当,732047,679743,52304
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,委員手当,17842,16662,1180
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,非常勤職員手当,8654,8300,354
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,休職者給与,440643,481727,-41084
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,短時間勤務職員給与,3273,3092,181
裁判所,裁判所,001,95,014,2,15,1,05,最高裁判所,公務災害補償費,91232,94375,-3143
裁判所,裁判所,001,95,014,2,11,1,05,最高裁判所,退職手当,16623386,18085016,-1461630
裁判所,裁判所,001,95,089,2,11,1,05,最高裁判所,子どものための金銭の給付,60505,63825,-3320
裁判所,裁判所,001,95,014,2,12,9,06,最高裁判所,諸謝金,241172,253251,-12079
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,職員旅費,685082,678759,6323
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国留学旅費,67601,69546,-1945
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,赴任旅費,553307,545876,7431
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,委員等旅費,12486,13329,-843
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,司法修習生旅費,247753,128670,119083
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,外国人招へい旅費,2395,2208,187
裁判所,裁判所,001,95,014,2,12,2,08,最高裁判所,証人等旅費,12,12,0
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,庁費,1092711,967116,125595
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,情報処理業務庁費,591837,448090,143747
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判資料整備費,493011,514287,-21276
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,研修費,395013,359606,35407
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,国会図書館支部庁費,45816,44543,1273
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,裁判官等法服費,16945,16625,320
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,招へい外国人滞在費,1170,1032,138
裁判所,裁判所,001,95,014,2,12,3,09,最高裁判所,各所修繕,858481,803339,55142
裁判所,裁判所,001,95,199,2,13,3,09,最高裁判所,自動車重量税,286,553,-267
裁判所,裁判所,001,95,014,2,12,5,14,最高裁判所,司法修習生研修委託費,135460,152757,-17297
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,国家公務員共済組合負担金,30814251,30318975,495276
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,基礎年金等国家公務員共済組合負担金,7434653,7648050,-213397
裁判所,裁判所,001,95,014,2,11,5,16,最高裁判所,育児休業手当金国家公務員共済組合負担金,53857,47481,6376
裁判所,裁判所,001,95,029,2,13,5,16,最高裁判所,国有資産所在市町村交付金,210551,228648,-18097
裁判所,裁判所,001,95,014,2,72,5,16,最高裁判所,国際裁判官連合分担金,284,240,44
裁判所,裁判所,001,95,014,2,12,9,17,最高裁判所,交際費,2094,2036,58
裁判所,裁判所,001,95,014,2,95,9,18,最高裁判所,賠償償還及払戻金,6076,2784,3292
裁判所,裁判所,001,95,014,2,95,9,23,最高裁判所,修習資金貸与金,5656625,6402195,-745570
裁判所,裁判所,002,95,014,2,11,1,02,下級裁判所,職員基本給,126783064,116568600,10214464
裁判所,裁判所,002,95,014,2,11,1,03,下級裁判所,職員諸手当,56625173,51129320,5495853
裁判所,裁判所,002,95,014,2,11,1,04,下級裁判所,超過勤務手当,3561385,3317083,244302
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,委員手当,7759536,7467221,292315
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,非常勤職員手当,110968,103491,7477
裁判所,裁判所,002,95,014,2,11,1,05,下級裁判所,短時間勤務職員給与,12243,12839,-596
裁判所,裁判所,002,95,089,2,11,1,05,下級裁判所,子どものための金銭の給付,1138775,1207975,-69200
裁判所,裁判所,002,95,014,2,12,9,06,下級裁判所,諸謝金,63647,57648,5999
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,職員旅費,187452,190902,-3450
裁判所,裁判所,002,95,014,2,12,2,08,下級裁判所,委員等旅費,478906,483599,-4693
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,庁費,4171722,4172895,-1173
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,情報処理業務庁費,135897,86121,49776
裁判所,裁判所,002,95,014,2,20,3,09,下級裁判所,法廷等器具整備費,351700,624285,-272585
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,土地建物借料,38042,13247,24795
裁判所,裁判所,002,95,014,2,12,3,09,下級裁判所,公共施設等維持管理運営費,332023,312197,19826
裁判所,裁判所,002,95,199,2,13,3,09,下級裁判所,自動車重量税,2818,3825,-1007
裁判所,裁判所,002,95,014,2,12,9,17,下級裁判所,交際費,2673,2598,75
裁判所,裁判所,003,95,014,2,11,1,05,検察審査費,委員手当,5258,4738,520
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,職員旅費,991,972,19
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,委員等旅費,220,213,7
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,検察審査員旅費,271334,276131,-4797
裁判所,裁判所,003,95,014,2,12,2,08,検察審査費,証人等旅費,139,138,1
裁判所,裁判所,003,95,014,2,12,3,09,検察審査費,庁費,54881,55857,-976
裁判所,裁判所,004,95,014,2,12,9,06,裁判費,諸謝金,2178204,2363244,-185040
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,裁判旅費,277506,273848,3658
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,執行官旅費,41427,42484,-1057
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,委員等旅費,2187793,2825907,-638114
裁判所,裁判所,004,95,014,2,12,2,08,裁判費,証人等旅費,159951,158865,1086
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,裁判庁費,12852538,13167397,-314859
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,特別送達料,674575,764061,-89486
裁判所,裁判所,004,95,014,2,12,3,09,裁判費,身柄拘束者食糧費,413,402,11
裁判所,裁判所,004,95,014,2,12,5,14,裁判費,少年補導委託費,153965,152291,1674
裁判所,裁判所,004,95,014,2,95,9,18,裁判費,賠償償還及払戻金,654537,654537,0
裁判所,裁判所,004,95,014,2,95,9,19,裁判費,保証金,10000,10000,0
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,刑事補償金,492353,489816,2537
裁判所,裁判所,004,95,014,2,95,9,20,裁判費,少年補償金,11244,10592,652
裁判所,裁判所,005,95,014,1,20,2,08,裁判所施設費,施設施工旅費,71829,83316,-11487
裁判所,裁判所,005,95,014,1,20,3,09,裁判所施設費,施設施工庁費,565698,570125,-4427
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,施設整備費,12623977,14427383,-1803406
裁判所,裁判所,005,95,014,1,20,4,15,裁判所施設費,不動産購入費,777602,777602,0
裁判所,裁判所,010,95,014,2,95,9,99,裁判所予備経費,(裁判所予備経費),8000,8000,0
会計検査院,会計検査院,001,95,016,2,11,1,02,会計検査院,職員基本給,6381042,5908414,472628
会計検査院,会計検査院,001,95,016,2,11,1,03,会計検査院,職員諸手当,3083416,2836446,246970
会計検査院,会計検査院,001,95,016,2,11,1,04,会計検査院,超過勤務手当,980360,913350,67010
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,委員手当,2187,2030,157
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,非常勤職員手当,15270,13742,1528
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,休職者給与,15310,15198,112
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,国際機関等派遣職員給与,992,1365,-373
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,短時間勤務職員給与,193569,173447,20122
会計検査院,会計検査院,001,95,016,2,15,1,05,会計検査院,公務災害補償費,13724,14186,-462
会計検査院,会計検査院,001,95,016,2,11,1,05,会計検査院,退職手当,1471680,1329973,141707
会計検査院,会計検査院,001,95,089,2,11,1,05,会計検査院,子どものための金銭の給付,53090,50160,2930
会計検査院,会計検査院,001,95,016,2,12,9,06,会計検査院,諸謝金,8418,8427,-9
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,職員旅費,38020,37138,882
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,検査旅費,549290,543743,5547
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国留学旅費,7315,7510,-195
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,赴任旅費,5215,5060,155
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,委員等旅費,3217,2781,436
会計検査院,会計検査院,001,95,016,2,12,2,08,会計検査院,外国人招へい旅費,7234,7610,-376
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,庁費,229918,226210,3708
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,研修所庁費,117907,120350,-2443
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査情報処理業務庁費,744958,730436,14522
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,国会図書館支部庁費,1535,1492,43
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,通信専用料,818,782,36
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,電子計算機等借料,133460,140931,-7471
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,招へい外国人滞在費,1015,987,28
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,各所修繕,17480,17123,357
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,会計検査活動費,229710,229599,111
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,公共施設等維持管理運営費,443603,430780,12823
会計検査院,会計検査院,001,95,016,2,12,3,09,会計検査院,官民区分所有施設維持管理運営費,158389,154643,3746
会計検査院,会計検査院,001,95,199,2,13,3,09,会計検査院,自動車重量税,191,210,-19
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,国家公務員共済組合負担金,1646438,1534458,111980
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,基礎年金等国家公務員共済組合負担金,406731,405179,1552
会計検査院,会計検査院,001,95,016,2,11,5,16,会計検査院,育児休業手当金国家公務員共済組合負担金,852,901,-49
会計検査院,会計検査院,001,95,029,2,13,5,16,会計検査院,国有資産所在市町村交付金,7052,7104,-52
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織分担金,2581,3621,-1040
会計検査院,会計検査院,001,95,016,2,72,5,16,会計検査院,最高会計検査機関国際組織拠出金,4365,3690,675
会計検査院,会計検査院,001,95,016,2,12,9,17,会計検査院,交際費,805,783,22
会計検査院,会計検査院,001,95,016,2,95,9,18,会計検査院,賠償償還及払戻金,10,10,0
会計検査院,会計検査院,002,95,016,1,20,2,08,会計検査院施設費,施設施工旅費,409,288,121
会計検査院,会計検査院,002,95,016,1,20,3,09,会計検査院施設費,施設施工庁費,28943,2719,26224
会計検査院,会計検査院,002,95,016,1,20,4,15,会計検査院施設費,施設整備費,40274,40932,-658
内閣,内閣官房,001,95,016,2,11,1,02,内閣官房共通費,職員基本給,5725750,3837554,1888196
内閣,内閣官房,001,95,016,2,11,1,03,内閣官房共通費,職員諸手当,2682608,1784379,898229
内閣,内閣官房,001,95,016,2,11,1,04,内閣官房共通費,超過勤務手当,899036,663465,235571
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,委員手当,21560,24732,-3172
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,非常勤職員手当,738243,650974,87269
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,休職者給与,11051,10413,638
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,短時間勤務職員給与,107598,76934,30664
内閣,内閣官房,001,95,016,2,11,1,05,内閣官房共通費,退職手当,790557,901273,-110716
内閣,内閣官房,001,95,089,2,11,1,05,内閣官房共通費,子どものための金銭の給付,64230,42900,21330
内閣,内閣官房,001,95,016,2,12,9,06,内閣官房共通費,諸謝金,880089,548982,331107
内閣,内閣官房,001,95,016,2,95,9,07,内閣官房共通費,報償費,1461652,1461652,0
